PARTITAIVA;FARMACO;QUANTITA;DATA_E_ORA
01577000423;DICLOFENAC;5;2020-03-23 13:43:29
00008080426;ANASTROZOLO AUROBINDO;5;2020-03-23 13:43:55
02354140424;ENALAPRIL E IDROCLOROTIAZIDE ALTER;2;2020-03-23 13:44:02
00094720422;FINASTERIDE ZENTIVA;5;2020-03-23 13:44:18
02813870421;VALSARTAN ALMUS;3;2020-03-23 13:44:23
01258500428;OLMETEC;2;2020-03-23 13:44:32
02016730422;IRBESARTAN E IDROCLOROTIAZIDE MACLEODS PHARMA;5;2020-03-23 13:44:42
00160090429;IBUPROFENE AUROBINDO PHARMA ITALIA;2;2020-03-23 13:45:06
00935300426;OLMESARTAN DOC GENERICI;3;2020-03-23 13:45:13
10166250968;LAMICTAL;1;2020-03-23 13:45:24
01492540420;KLIACEF;4;2020-03-23 13:45:55
01099500421;TICLOPIDINA ALMUS;5;2020-03-23 13:46:09
01170410425;LOSARTAN PENSA;3;2020-03-23 13:46:12
00106410426;IFIRMACOMBI;4;2020-03-23 13:46:24
02542140427;RABEPRAZOLO ALTER;4;2020-03-23 13:46:25
02082790425;TANZOLAN;3;2020-03-23 13:46:31
02528570423;TRISCUDIL;5;2020-03-23 13:47:10
00817700420;FLUVASTATINA EG;5;2020-03-23 13:47:15
-;CELECOXIB PFIZER;3;2020-03-23 13:47:17
00935300426;AMOXINA;3;2020-03-23 13:47:21
00172980427;DIFOSFONAL;4;2020-03-23 13:47:29
00332510429;BISOPROLOLO SANDOZ;4;2020-03-23 13:47:40
00372590422;IPRAXA;3;2020-03-23 13:47:56
00156300428;AMOXICILLINA E ACIDO CLAVULANICO ZENTIVA;1;2020-03-23 13:47:59
02159410428;LATANOPROST E TIMOLOLO MYLAN GENERICS;1;2020-03-23 13:48:05
02656300429;TAMSULOSINA GERMED;2;2020-03-23 13:48:07
02531230429;NIGLINA;3;2020-03-23 13:48:09
02691810424;LISITENS;4;2020-03-23 13:48:16
02082790425;GLUCOPHAGE UNIDIE;4;2020-03-23 13:48:21
00724440425;LEVOFLOXACINA GIT;2;2020-03-23 13:48:28
00032630428;LOSARTAN E IDROCLOROTIAZIDE TEVA;4;2020-03-23 13:48:33
01502950429;GLUCOBAY;4;2020-03-23 13:48:38
01261600421;ESAPENT;3;2020-03-23 13:48:39
00176320422;ZELITREX;5;2020-03-23 13:49:10
00176190429;TEICOPLANINA IBIGEN;3;2020-03-23 13:49:19
02462410420;RAMIPRIL SUN;1;2020-03-23 13:49:23
02006840421;CEDRAVIS;5;2020-03-23 13:49:28
00011270428;CLOPIDOGREL E ACIDO ACETILSALICILICO MYLAN;2;2020-03-23 13:49:43
02404410421;AMLODIPINA PENSA;3;2020-03-23 13:49:48
01131570424;AMOCLA;3;2020-03-23 13:49:53
00097050421;RAMIPRIL IDROCLOROTIAZIDE HEXAL;2;2020-03-23 13:50:11
01470350669;RIVASTIGMINA MYLAN PHARMA;4;2020-03-23 13:50:13
00752170423;ALDARA;1;2020-03-23 13:50:20
02364740429;REPAGLINIDE MYLAN GENERICS;1;2020-03-23 13:50:28
02206830420;AMALESS;4;2020-03-23 13:50:39
02658310608;SELES BETA;1;2020-03-23 13:50:50
02402620427;AMOXICILLINA E ACIDO CLAVULANICO ARISTO;4;2020-03-23 13:50:53
02286900424;TORADIUR;2;2020-03-23 13:50:54
02217820428;VASTGEN;2;2020-03-23 13:50:56
02536700426;GENERIT;5;2020-03-23 13:51:02
01168600425;DESLORATADINA MYLAN GENERICS;1;2020-03-23 13:51:05
01422920429;IBUPROFENE AUROBINDO PHARMA ITALIA;2;2020-03-23 13:51:14
02537820421;LATANOPROST TIMOLOLO ZENTIVA;2;2020-03-23 13:51:16
02206830420;IBUMAL;5;2020-03-23 13:51:28
01492540420;AMLODIPINA FG;2;2020-03-23 13:51:43
02528570423;UROFLUS;1;2020-03-23 13:51:45
00886370428;BENAZEPRIL SANDOZ;4;2020-03-23 13:51:46
02631650427;SEVELAMER SANDOZ;2;2020-03-23 13:51:48
00992560425;ETORICOXIB MYLAN;4;2020-03-23 13:51:49
01430880425;RAMIPRIL E IDROCLOROTIAZIDE EPIFARMA;4;2020-03-23 13:51:55
00992280420;FLORTITENS;4;2020-03-23 13:52:00
02808860429;DOXAZOSINA SUN;1;2020-03-23 13:52:00
01325090429;PREGABALIN TECNIGEN;1;2020-03-23 13:52:07
01404240416;SIROCTID;3;2020-03-23 13:52:14
01325090429;FELODIPINA RATIOPHARM;3;2020-03-23 13:52:15
02536680420;GIANT;4;2020-03-23 13:52:18
02552120426;MEMANTINA AUROBINDO;2;2020-03-23 13:52:35
00171160427;CANDESARTAN E IDROCLOROTIAZIDE SANDOZ;3;2020-03-23 13:52:38
02537820421;AMBRISENTAN DR. REDDY'S;5;2020-03-23 13:52:50
00135200426;CORIPREN;2;2020-03-23 13:52:59
01018290427;BUDEXAN;4;2020-03-23 13:53:09
00704740422;ALLOPURINOLO SANDOZ;4;2020-03-23 13:53:19
02309280416;IMATINIB RANBAXY;1;2020-03-23 13:53:20
02745270427;BRINZOLAMIDE E TIMOLOLO EG;1;2020-03-23 13:53:29
00681310421;PRECTEN;2;2020-03-23 13:53:30
02269580425;PERGASTID;3;2020-03-23 13:53:51
00516270428;IMATINIB REDDY;4;2020-03-23 13:53:52
00590320420;AZITROMICINA ACCORD;4;2020-03-23 13:54:00
01304610429;AZITROMICINA DOC;2;2020-03-23 13:54:05
02354140424;KAFENAC;3;2020-03-23 13:54:06
02298560422;COLCARDIOL;2;2020-03-23 13:54:09
02402620427;ARKAS;2;2020-03-23 13:54:14
01574740427;TERAZOSINA DOC GENERICI;3;2020-03-23 13:54:18
00155510423;OLMESARTAN MEDOXOMIL PENSA;3;2020-03-23 13:54:26
03664141201;BUDINEB;1;2020-03-23 13:54:32
01258500428;RIZATRIPTAN AUROBINDO;3;2020-03-23 13:54:38
02077490429;MIRTAZAPINA KRKA;4;2020-03-23 13:54:39
02045340425;ESOMEPRAZOLO DOC GENERICI;1;2020-03-23 13:54:40
00005280425;PANTECTA;4;2020-03-23 13:55:04
00592060420;AMOCLA;3;2020-03-23 13:55:10
01360590424;RASAGILINA SANDOZ;1;2020-03-23 13:55:12
02722250426;ANASTROZOLO AUROBINDO;4;2020-03-23 13:55:14
00992280420;ALIFLUS DISKUS;3;2020-03-23 13:55:21
00838020428;CALPLUS D3;5;2020-03-23 13:55:25
00176190429;FINASTERIDE AHCL;1;2020-03-23 13:55:30
02715770422;MIRAPEXIN;5;2020-03-23 13:55:37
02407620422;FEXOFENADINA SANOFI;2;2020-03-23 13:55:59
00128350428;SIMVASTATINA ALTER;2;2020-03-23 13:56:06
02715770422;OLMESARTAN MEDOXOMIL EG;5;2020-03-23 13:56:07
02346030428;CANDESARTAN E IDROCLOROTIAZIDE ZENTIVA ITALIA;3;2020-03-23 13:56:11
02537240422;ACARBOSIO DOC GENERICI;1;2020-03-23 13:56:11
01189020066;BODINET;3;2020-03-23 13:56:25
00375220423;TEICOPLANINA SANDOZ;2;2020-03-23 13:56:35
02487090421;CANDESARTAN E IDROCLOROTIAZIDE ZENTIVA;2;2020-03-23 13:56:54
01261600421;PANTOPRAZOLO PENSA;2;2020-03-23 13:56:55
02016730422;ZOLOBREST;1;2020-03-23 13:57:13
00900100421;OLMESARTAN MEDOXOMIL E IDROCLOROTIAZIDE ALTER;3;2020-03-23 13:57:16
02364740429;ONDANSETRONE TEVA;3;2020-03-23 13:57:17
02220640425;ZERFUN;2;2020-03-23 13:57:32
00387550429;OCTREOTIDE BIOINDUSTRIA LIM;5;2020-03-23 13:57:40
00045190428;CITALOPRAM DOC;2;2020-03-23 13:58:00
02671260426;CALCIO CARBONATO;4;2020-03-23 13:58:29
02402820423;BARACLUDE;3;2020-03-23 13:58:32
01148790429;PROXEDOX;3;2020-03-23 13:58:46
02354850428;DULOXETINA EG;2;2020-03-23 13:58:56
02346020429;ENALAPRIL AUROBINDO PHARMA ITALIA;3;2020-03-23 13:58:58
02266660428;ALFUZOSINA SUN;2;2020-03-23 13:58:59
02808860429;PRAVASTATINA SANDOZ GMBH;4;2020-03-23 13:59:17
00090010422;AIDEX;2;2020-03-23 13:59:27
00026370429;EPINITRIL;2;2020-03-23 13:59:30
01553010420;EZEQUA;4;2020-03-23 13:59:51
02632970428;ZOLIUM;2;2020-03-23 13:59:59
00592060420;OMISTAT;4;2020-03-23 14:00:13
02263620425;PANTOPRAZOLO TECNIGEN ITALIA;4;2020-03-23 14:00:27
00900100421;CINETRIN;1;2020-03-23 14:00:31
02549300420;PROSCAR;3;2020-03-23 14:00:32
00817700420;ITRIN;2;2020-03-23 14:00:38
00156300428;RITECAM;4;2020-03-23 14:00:47
02395430420;DIAMEL;1;2020-03-23 14:00:49
02632970428;EZEMANTIS;3;2020-03-23 14:00:49
02310740424;TIBOLONE ARISTO;5;2020-03-23 14:00:56
01385890429;GABAPENTIN SANDOZ;2;2020-03-23 14:01:01
01341060422;MESALAZINA EUROGENERICI;4;2020-03-23 14:01:05
02745270427;PIOGLITAZONE E METFORMINA EG;5;2020-03-23 14:01:05
02407620422;RABEPRAZOLO TECNIGEN;2;2020-03-23 14:01:07
01283660429;RASARAL;1;2020-03-23 14:01:19
02310080425;NITROGLICERINA SANDOZ;5;2020-03-23 14:01:21
02721500425;PRONTINAL;5;2020-03-23 14:01:32
00446160426;OMOLIN;1;2020-03-23 14:01:34
02658310608;LOSARTAN E IDROCLOROTIAZIDE TECNIGEN;1;2020-03-23 14:01:37
00714980422;CACIT;3;2020-03-23 14:01:41
02365710421;CEFTAZIDIMA MYLAN GENERICS;3;2020-03-23 14:01:47
02632970428;MIGLUSTAT ACCORD;3;2020-03-23 14:02:06
00156300428;SUMATRIPTAN TEVA;5;2020-03-23 14:02:07
00375220423;MESAFLOR;1;2020-03-23 14:02:13
00108460429;AFSLAMET*;5;2020-03-23 14:02:30
01177630241;VESNAR;3;2020-03-23 14:02:33
02355240421;LEVODOPA/CARBIDOPA/ENTACAPONE TEVA;1;2020-03-23 14:02:44
00474070422;FEBUXOSTAT DOC GENERICI;1;2020-03-23 14:02:49
01327770424;ENTECAVIR TEVA;1;2020-03-23 14:02:55
00992560425;ROSUVASTATINA TEVA;3;2020-03-23 14:02:59
01574740427;GRISOVINA FP;3;2020-03-23 14:03:02
00167310424;LAMICTAL;4;2020-03-23 14:03:40
00735730426;FUROSEMIDE;5;2020-03-23 14:03:42
00681310421;ICOMB;1;2020-03-23 14:03:47
02772230427;ZALASTA;3;2020-03-23 14:03:51
01891390435;CANDESARTAN ALTER;2;2020-03-23 14:03:57
00045190428;JUMEX;4;2020-03-23 14:03:59
01492540420;CELECOXIB TEVA;3;2020-03-23 14:04:01
01008100420;ATROPINA SOLFATO;2;2020-03-23 14:04:07
02658310608;SEQUACOR;2;2020-03-23 14:04:14
00372590422;ADRONAT;3;2020-03-23 14:04:22
00992280420;LATANOPROST EG;1;2020-03-23 14:04:46
00045190428;IPERSART;4;2020-03-23 14:04:58
01891390435;FEBUXOSTAT TECNIGEN;2;2020-03-23 14:04:59
01327200422;RIBOTREX;1;2020-03-23 14:05:02
00162290423;MADOPAR;5;2020-03-23 14:05:04
00936580422;ELIOSID;1;2020-03-23 14:05:09
01470350669;TIMOPTOL;4;2020-03-23 14:05:10
00887830420;CLARMAC;4;2020-03-23 14:05:10
02484020421;BRESTORAL;2;2020-03-23 14:05:14
00194530424;ACIDO ALENDRONICO TECNIGEN;2;2020-03-23 14:05:45
01261600421;DONEPEZIL SUN;5;2020-03-23 14:05:52
01525290423;GLUCOSIO BIOINDUSTRIA L.I.M.;4;2020-03-23 14:06:00
02691810424;OLMESARTAN E IDROCLOROTIAZIDE SANDOZ;2;2020-03-23 14:06:10
01170410425;DUAGEN;4;2020-03-23 14:06:12
01502950429;LOSARTAN E IDROCLOROTIAZIDE LABORATORI ALTER;5;2020-03-23 14:06:23
00936410422;RISEDRONATO AUROBINDO;2;2020-03-23 14:06:29
02516810427;CLENIL JET;4;2020-03-23 14:06:29
02671260426;GLICLAZIDE EG;4;2020-03-23 14:06:30
01304600420;TICLOPIDINA DOC GENERICI;2;2020-03-23 14:06:30
01422920429;DUTASTERIDE PENSA;1;2020-03-23 14:06:42
01131570424;ACIDO ALENDRONICO E COLECALCIFEROLO AUROBINDO;2;2020-03-23 14:06:46
00035600428;RASAGILINA TEVA;3;2020-03-23 14:06:56
02772230427;TAMLIC;2;2020-03-23 14:06:59
01502950429;ANAGRELIDE ACCORD;1;2020-03-23 14:07:01
00681310421;TIMOLOLO OMNIVISION;5;2020-03-23 14:07:07
00008080426;FINASTERIDE AHCL;5;2020-03-23 14:07:32
02220640425;MAXALT;3;2020-03-23 14:07:37
02770160428;GRISOVINA FP;1;2020-03-23 14:07:37
00371300427;BISOPROLOLO E IDOCLOROTIAZIDE MYLAN GENERICS;2;2020-03-23 14:07:41
02583700428;ALGECIA;1;2020-03-23 14:07:43
02421410420;CLOZAPINA TEVA;1;2020-03-23 14:07:43
02803660428;ROPINIROLO DOC GENERICI;2;2020-03-23 14:07:53
00155510423;OLMESARTAN E IDROCLOROTIAZIDE EG;5;2020-03-23 14:07:58
02090370426;PRAVASTATINA EG;1;2020-03-23 14:08:03
00590320420;WROM;4;2020-03-23 14:08:15
02502470426;GABEX;3;2020-03-23 14:08:16
00135880425;RABEPRAZOLO AUROBINDO ITALIA;1;2020-03-23 14:08:18
01581650429;UROFLUS;3;2020-03-23 14:08:19
01163790429;KYTRIL;1;2020-03-23 14:08:20
00752170423;MEMANTINA MYLAN;4;2020-03-23 14:08:25
02402820423;ENALAPRIL AUROBINDO PHARMA ITALIA;4;2020-03-23 14:08:35
00373590421;FINASTERIDE MYLAN ITALIA;3;2020-03-23 14:08:43
00886370428;ENTECAVIR DR REDDY'S;2;2020-03-23 14:08:44
01165430420;SALBUTAMOLO SANDOZ;2;2020-03-23 14:09:02
02550040428;ROSUVASTATINA AUROBINDO;2;2020-03-23 14:09:03
02528570423;OLMESARTAN MEDOXOMIL PENSA;4;2020-03-23 14:09:07
00155670425;PANTOPRAZOLO TECNIGEN ITALIA;3;2020-03-23 14:09:23
00170060420;ESKIM;5;2020-03-23 14:09:29
02715180424;SUCRATE;1;2020-03-23 14:09:53
00032630428;TERBINAFINA EG;1;2020-03-23 14:09:59
01577040429;TICLOPIDINA TECNIGEN;2;2020-03-23 14:10:17
02404410421;FOSCAL D3;5;2020-03-23 14:10:20
00838020428;METOPROLOLO DOC GENERICI;5;2020-03-23 14:10:24
00458350428;XEREDIEN;1;2020-03-23 14:10:31
02355240421;ATENOLOLO PENSA;3;2020-03-23 14:10:37
02813870421;AERIUS;1;2020-03-23 14:10:50
02346020429;CORLENTOR;4;2020-03-23 14:10:57
00045360427;CARVEDILOLO SANDOZ;5;2020-03-23 14:11:27
02303900423;AKLAV;5;2020-03-23 14:11:29
00205200421;LEVOFLOXACINA SUN;4;2020-03-23 14:11:35
02298560422;LANSOPRAZOLO ALMUS;2;2020-03-23 14:11:43
00371300427;BETAMETASONE ZENTIVA;5;2020-03-23 14:11:55
02834420420;SILODOSINA SANDOZ;4;2020-03-23 14:11:57
01054480429;OMEPRAZOLO ALTER;1;2020-03-23 14:12:01
02804550420;REPAGLINIDE EG;2;2020-03-23 14:12:02
00704740422;ESCITALOPRAM ACCORD;2;2020-03-23 14:12:02
02809570423;DULOXETINA ZENTIVA;3;2020-03-23 14:12:04
02502470426;BITOPRIX;3;2020-03-23 14:12:15
02217820428;VAGILEN;3;2020-03-23 14:12:17
02077490429;CLIMARA;3;2020-03-23 14:12:29
02542140427;CELECOXIB ZENTIVA;2;2020-03-23 14:12:39
-;CORLENTOR;5;2020-03-23 14:12:40
00045360427;ANTUNES;5;2020-03-23 14:12:50
02395430420;NATECAL D3;3;2020-03-23 14:13:13
02284270424;NITROGLICERINA EG;5;2020-03-23 14:13:18
00168260420;RAGEX;5;2020-03-23 14:13:19
00106410426;XYZAL;5;2020-03-23 14:13:20
02531230429;CALCIO CARBONATO VITAMINA D3;4;2020-03-23 14:13:42
01977970431;LETROZOLO ZENTIVA;4;2020-03-23 14:13:50
00011270428;CLOBESOL;1;2020-03-23 14:13:56
02458200421;ESOMEPRAZOLO GIT;3;2020-03-23 14:13:59
02309280416;VALSARTAN E IDROCLOROTIAZIDE TEVA;5;2020-03-23 14:14:17
02401720426;CEFACLOR DOC GENERICI;1;2020-03-23 14:14:19
02631650427;DASSELTA;3;2020-03-23 14:14:23
00155670425;VALSARTAN E IDROCLOROTIAZIDE EG;1;2020-03-23 14:14:32
02269580425;ALMOTRIPTAN ZENTIVA;5;2020-03-23 14:14:34
02549300420;PRESSLOVAL;4;2020-03-23 14:14:35
02715770422;SIMVASTATINA DOC;2;2020-03-23 14:14:38
00123220428;MESALAZINA AUROBINDO;4;2020-03-23 14:14:46
01115500421;NEOLOTAN PLUS;2;2020-03-23 14:14:49
02420690428;VALACICLOVIR MYLAN GENERICS;3;2020-03-23 14:14:53
00817700420;ROSUVASTATINA DOC GENERICI;4;2020-03-23 14:14:58
02286900424;BACTIGRAM;5;2020-03-23 14:15:17
02309280416;NIMESULIDE;4;2020-03-23 14:15:22
01131570424;AKLAV;2;2020-03-23 14:15:25
02346030428;MONTELUKAST TEVA ITALIA;3;2020-03-23 14:15:36
00090010422;LANSOPRAZOLO ARISTO;1;2020-03-23 14:15:47
00106720428;SIMVASTATINA ACCORD;4;2020-03-23 14:15:52
00372590422;FELDENE;2;2020-03-23 14:16:09
00752170423;TALAVIR;4;2020-03-23 14:16:10
02303900423;CANDESARTAN E IDROCLOROTIAZIDE EUROGENERICI;1;2020-03-23 14:16:10
01360590424;VERAPAMIL DOC GENERICI;5;2020-03-23 14:16:19
01168600425;ATENOLOLO EG;3;2020-03-23 14:16:26
03664141201;CETIRIZINA IPSO PHARMA;5;2020-03-23 14:16:46
00724440425;YASNORO;2;2020-03-23 14:16:55
02263620425;ALONEB;3;2020-03-23 14:16:59
02016730422;TICLOPIDINA DOROM;3;2020-03-23 14:17:12
00005280425;IRBESARTAN DOC GENERICI;2;2020-03-23 14:17:29
00516270428;ROSUVASTATINA TEVA ITALIA;4;2020-03-23 14:17:29
02681060428;VORICONAZOLO SANDOZ;4;2020-03-23 14:17:31
01141950426;MACIVIR;5;2020-03-23 14:17:35
02174000428;MADOPAR;2;2020-03-23 14:17:38
00026370429;RISPERIDONE SANDOZ GMBH;4;2020-03-23 14:17:42
02450050410;ALMOTRIPTAN TEVA ITALIA;2;2020-03-23 14:17:54
02389050424;SILDENAFIL TEVA ITALIA;5;2020-03-23 14:17:57
02204580423;PROCAPTAN;1;2020-03-23 14:17:59
01577000423;KETOPROFENE SALE DI LISINA EG;2;2020-03-23 14:17:59
02535540427;MIRTAZAPINA SANDOZ GMBH;3;2020-03-23 14:18:01
02412410421;DOXAZOSINA HEXAL;4;2020-03-23 14:18:02
00135200426;SPIRAMICINA MYLAN GENERICS;2;2020-03-23 14:18:05
00838020428;EBASTINA MYLAN PHARMA;3;2020-03-23 14:18:12
02681060428;ATENOLOLO ARISTO;2;2020-03-23 14:18:33
00935300426;CANDESARTAN AUROBINDO;2;2020-03-23 14:19:02
00805240421;CLOPIDOGREL TECNIGEN;5;2020-03-23 14:19:05
02769570421;PRINZOL;1;2020-03-23 14:19:18
02715770422;SERTRALINA MYLAN GENERICS;2;2020-03-23 14:19:23
00156670424;AZITROMICINA EG;2;2020-03-23 14:19:31
01189020066;ORFADIN;5;2020-03-23 14:19:44
02450050410;CLOPIDOGREL SANDOZ GMBH;4;2020-03-23 14:19:45
01189020066;RISEDRONATO ZENTIVA;2;2020-03-23 14:19:49
00090010422;ROSUVASTATINA ALTER;5;2020-03-23 14:19:53
02531230429;BISOPROLOLO PENSA;1;2020-03-23 14:20:23
00387550429;AXOBAT;4;2020-03-23 14:20:30
01018290427;ZONEGRAN;2;2020-03-23 14:20:35
00011270428;ECUBALIN;2;2020-03-23 14:20:37
02109130423;IBUPROFENE ARISTO PHARMA;5;2020-03-23 14:20:43
02266660428;AMOXICILLINA MYLAN GENERICS;5;2020-03-23 14:20:54
02484020421;TETRIS;2;2020-03-23 14:20:57
01385890429;SALOCEF;4;2020-03-23 14:20:59
00936410422;FORUS;3;2020-03-23 14:21:04
00176320422;AMOX;2;2020-03-23 14:21:04
00094720422;OMEPRAZOLO PHARMACARE;3;2020-03-23 14:21:07
01430880425;POSACONAZOLO TEVA;2;2020-03-23 14:21:15
01331160422;EFIENT;3;2020-03-23 14:21:16
02354850428;DOLGOSIN;2;2020-03-23 14:21:23
00135200426;CALCIUM D3 SANDOZ;5;2020-03-23 14:21:38
02603280427;LISINOPRIL SANDOZ;4;2020-03-23 14:22:11
02077490429;CITALOPRAM HEXAL AG;1;2020-03-23 14:22:16
02420690428;BRINZOLAMIDE MYLAN;5;2020-03-23 14:22:19
01577040429;MICARDISPLUS;1;2020-03-23 14:22:21
02537240422;APLACTIN;4;2020-03-23 14:22:27
01310900426;BUPROPIONE SANDOZ;1;2020-03-23 14:22:38
01165430420;PANTOPRAZOLO EG;4;2020-03-23 14:22:38
00171160427;CLOPIDOGREL PENSA;3;2020-03-23 14:22:43
01360590424;EZETIMIBE DOC GENERICI;2;2020-03-23 14:22:48
02462410420;ACIDO IBANDRONICO EG;5;2020-03-23 14:22:56
02809180421;LATANOPROST RATIOPHARM ITALIA;2;2020-03-23 14:23:00
00735730426;ELIOSID;3;2020-03-23 14:23:16
02808860429;EOXIN;1;2020-03-23 14:23:17
01492540420;FLOGOFENAC;5;2020-03-23 14:23:27
00373590421;LOSARTAN E IDROCLOROTIAZIDE MYLAN GENERICS;5;2020-03-23 14:23:30
01327200422;TORASEMIDE MYLAN GENERICS;1;2020-03-23 14:23:33
00592060420;FLUOXETINA SANDOZ GMBH;3;2020-03-23 14:23:34
02284270424;CEFACLOR;1;2020-03-23 14:23:48
01341060422;FEXOFENADINA SANOFI;4;2020-03-23 14:24:09
01310900426;LOVINACOR;3;2020-03-23 14:24:13
01008100420;PANDIOL;3;2020-03-23 14:24:14
00063480420;LASER;1;2020-03-23 14:24:23
00900100421;TAMSULOSIN MYLAN GENERICS;4;2020-03-23 14:24:30
02006840421;TELMISARTAN E IDROCLOROTIAZIDE ACCORD;5;2020-03-23 14:24:39
01591190424;FLUCONAZOLO AUROBINDO;4;2020-03-23 14:24:40
01304610429;BITOPRIX;2;2020-03-23 14:24:44
01229130420;LORATADINA TEVA;4;2020-03-23 14:24:58
02552120426;LANSOPRAZOLO TECNIGEN;3;2020-03-23 14:25:00
00724440425;BRINZOLAMIDE MYLAN;1;2020-03-23 14:25:03
00177570439;ALAPRIL;5;2020-03-23 14:25:04
02365710421;KOLEROS;4;2020-03-23 14:25:06
00109450429;CEFAZOLINA;5;2020-03-23 14:25:42
01141950426;CITALOPRAM SUN PHARMA;5;2020-03-23 14:25:47
00093530426;VESNAR;5;2020-03-23 14:25:52
02401720426;TAMOXENE;4;2020-03-23 14:25:57
01591190424;ATENOLOLO RATIOPHARM;2;2020-03-23 14:26:01
00736750423;STATICOL;5;2020-03-23 14:26:11
02832700427;ACICLOVIR SUN;2;2020-03-23 14:26:16
02286900424;IMATINIB ACCORD;1;2020-03-23 14:26:29
01304610429;CEFAZOLINA TEVA;2;2020-03-23 14:26:31
02310080425;LISINOPRIL PENSA;3;2020-03-23 14:26:47
00170060420;IPRAXA;3;2020-03-23 14:26:47
02528570423;ABERIPRA;2;2020-03-23 14:27:06
02407620422;EXEMESTANE MYLAN GENERICS;3;2020-03-23 14:27:08
01115500421;IBITAZINA;2;2020-03-23 14:27:09
02052850423;EOXIN;4;2020-03-23 14:27:11
02323720421;ALMOGRAN;1;2020-03-23 14:27:16
02412410421;BISOPROLOLO E IDOCLOROTIAZIDE MYLAN GENERICS;1;2020-03-23 14:27:25
00332510429;PENTASA;3;2020-03-23 14:27:32
00097050421;METFORMINA HEXAL AG;3;2020-03-23 14:27:34
02310740424;CAPTOPRIL E IDROCLOROTIAZIDE MYLAN GENERICS;3;2020-03-23 14:27:47
01258500428;LANETIK;4;2020-03-23 14:27:48
02045340425;SIMEDRAL;3;2020-03-23 14:27:57
00097050421;BISOPROLOLO KRKA;4;2020-03-23 14:28:05
02109130423;PANACEF;5;2020-03-23 14:28:08
00886430420;KLACID RM;3;2020-03-23 14:28:16
00160090429;OMEPRAZOLO PHARMACARE;4;2020-03-23 14:28:20
02536700426;ASSOLID;3;2020-03-23 14:28:40
02536680420;ETORICOXIB DOC GENERICI;5;2020-03-23 14:28:48
00172980427;TELMISARTAN E IDROCLOROTIAZIDE ALTER;5;2020-03-23 14:29:16
00176190429;CEFTRIAXONE ALTER;1;2020-03-23 14:29:18
01261600421;TADALAFIL EG;3;2020-03-23 14:29:21
00063480420;BOTINERO;1;2020-03-23 14:29:32
-;URSOBIL;5;2020-03-23 14:29:38
01229120421;PIPERACILLINA SODICA;5;2020-03-23 14:29:39
00171160427;CLAMODIN;3;2020-03-23 14:29:39
02323720421;VALSARTAN HCS;3;2020-03-23 14:30:00
01541420426;TAXIME;4;2020-03-23 14:30:01
00162290423;LEVOTIROXINA ARISTO;2;2020-03-23 14:30:10
01404240416;TAVANIC;5;2020-03-23 14:30:11
02513010427;CEFTRIAXONE SUN;3;2020-03-23 14:30:17
00375220423;PARACALCITOLO TEVA ITALIA;4;2020-03-23 14:30:21
02354140424;DUOPLAVIN;2;2020-03-23 14:30:23
02810370425;CELECOXIB PFIZER;5;2020-03-23 14:30:36
02082790425;CANDESARTAN E IDROCLOROTIAZIDE TEVA ITALIA;4;2020-03-23 14:30:55
02745270427;ISOPTIN;2;2020-03-23 14:31:08
00035600428;ZADITEN;5;2020-03-23 14:31:10
02174750428;LERCANIDIPINA DOC GENERICI;1;2020-03-23 14:31:14
00128350428;ZITROGRAM;2;2020-03-23 14:31:17
01063290421;REVATIO;5;2020-03-23 14:31:22
02804550420;TAUXIB;2;2020-03-23 14:31:36
00135880425;FERRO GLUCONATO;3;2020-03-23 14:31:39
00660470428;AMISULPRIDE EG;3;2020-03-23 14:31:48
01099500421;LOSARTAN SANDOZ;2;2020-03-23 14:31:57
00704740422;GENTIPRESS;1;2020-03-23 14:32:08
02552120426;EXINEF;4;2020-03-23 14:32:15
00590320420;ALENDRONATO E COLECALCIFEROLO DOC;5;2020-03-23 14:32:25
01430880425;AZITROERRE;3;2020-03-23 14:32:26
10166250968;AMOXICILLINA E ACIDO CLAVULANICO TECNIGEN;1;2020-03-23 14:32:27
01553010420;TEZASTIN;5;2020-03-23 14:32:37
02217820428;CETIRIZINA ABC;5;2020-03-23 14:32:43
02631650427;PREDNISONE TEVA;4;2020-03-23 14:32:44
01325090429;PRASUGREL TEVA;2;2020-03-23 14:32:54
00008080426;AERFLU;5;2020-03-23 14:32:55
02722250426;DOXAZOSINA EG;1;2020-03-23 14:33:07
00109450429;GLUCOSIO BAXTER;2;2020-03-23 14:33:14
01553010420;DICLOFENAC MYLAN;1;2020-03-23 14:33:22
01431020427;OMEPRAZOLO ZENTIVA ITALIA;1;2020-03-23 14:33:28
02806420424;COLLEZOES;2;2020-03-23 14:34:02
01168600425;LASIX FIALE;4;2020-03-23 14:34:04
02841830421;ZEFFIX;4;2020-03-23 14:34:07
00128350428;EZETIMIBE E SIMVASTATINA ALMUS;1;2020-03-23 14:34:46
02809570423;OLMESARTAN MEDOXOMIL E AMLODIPINA MYLAN;5;2020-03-23 14:34:56
02656300429;PIOGLITAZONE E METFORMINA ARISTO;3;2020-03-23 14:35:22
00094720422;KETOPROFENE SALE DI LISINA DOC GENERICI;4;2020-03-23 14:35:31
00160090429;ENALAPRIL +  IDROCLOROTIAZIDE EUROGENERICI;1;2020-03-23 14:35:40
