PARTITAIVA;FARMACO;QUANTITA;DATA_E_ORA
02715770422;TELMISARTAN E IDROCLOROTIAZIDE TEVA ITALIA;5;2020-03-09 05:13:41
00817700420;FOSINOPRIL AUROBINDO;2;2020-03-09 05:13:44
01581650429;RASAGILINA PENSA;4;2020-03-09 05:13:49
00156670424;MINITRAN;5;2020-03-09 05:14:02
02484020421;AMOXICILLINA E ACIDO CLAVULANICO ZENTIVA LAB;1;2020-03-09 05:14:02
00205200421;AMOXICILLINA ACIDO CLAVULANICO TEVA GROUP;2;2020-03-09 05:14:16
02745270427;DULOXETINA PENSA;1;2020-03-09 05:14:18
02092440425;DOXAZOSINA ALMUS;5;2020-03-09 05:14:20
01553010420;VALSARTAN MYLAN GENERICS ITALIA;3;2020-03-09 05:14:35
02809570423;SILODOSINA ZENTIVA;4;2020-03-09 05:14:38
02263620425;ACIDO URSODESOSSICOLICO DOC GENERICI;3;2020-03-09 05:14:40
01141950426;RIZATRIPTAN DOC GENERICI;3;2020-03-09 05:14:53
02490060429;VECLAM RM;4;2020-03-09 05:15:06
00094720422;CINACALCET DOC;1;2020-03-09 05:15:17
00681310421;ATENOLOLO MYLAN GENERICS;2;2020-03-09 05:16:07
00090010422;DOXAZOSIN ZENTIVA;4;2020-03-09 05:16:54
01170410425;ALIKRES;5;2020-03-09 05:16:56
02206830420;CLETUS;2;2020-03-09 05:17:00
02284270424;CEFOTAXIME PFIZER ITALIA;1;2020-03-09 05:17:16
02407620422;SERTRALINA HEXAL;2;2020-03-09 05:17:18
02174750428;MIRTAZAPINA TEVA ITALIA;3;2020-03-09 05:17:53
00106410426;OLMESARTAN MEDOXOMIL TEVA;4;2020-03-09 05:18:20
02286900424;LOVASTATINA TEVA;1;2020-03-09 05:18:23
02052850423;LINEZOLID KRKA D.D.;2;2020-03-09 05:18:59
02402820423;VALPREX;2;2020-03-09 05:19:06
00375220423;ENAPREN;3;2020-03-09 05:19:07
00155670425;OPTINATE;3;2020-03-09 05:19:14
00660470428;CARDICOR;3;2020-03-09 05:19:18
02537820421;OLPREZIDE;2;2020-03-09 05:19:31
00156300428;PANTOFIR;3;2020-03-09 05:19:51
00128350428;GLADIO;5;2020-03-09 05:20:01
00886430420;STATICOL;3;2020-03-09 05:20:26
02016730422;IMANIVEC;5;2020-03-09 05:20:52
02346020429;DULOXETINA ALTER;5;2020-03-09 05:21:30
02323720421;PRAVASTATINA AUROBINDO;2;2020-03-09 05:22:06
01385890429;FOSFOMICINA AUROBINDO;5;2020-03-09 05:22:09
00155510423;RELPAX;4;2020-03-09 05:22:13
02721500425;AMBRISENTAN TEVA;5;2020-03-09 05:22:35
02537240422;BALARM;3;2020-03-09 05:22:45
01327770424;FLUNISOLIDE MYLAN GENERICS;4;2020-03-09 05:23:46
01430880425;XINAMOD;3;2020-03-09 05:23:50
02537240422;BOSENTAN ACCORD;4;2020-03-09 05:24:04
02082790425;ACESISTEM;5;2020-03-09 05:24:42
00162290423;RAMIPRIL ABC;2;2020-03-09 05:24:42
00805240421;CARVEDILOLO PENSA;2;2020-03-09 05:24:49
02681060428;RATACAND;1;2020-03-09 05:25:01
02516810427;ELETRIPTAN AUROBINDO;5;2020-03-09 05:25:14
00045190428;LOPIREN;2;2020-03-09 05:25:18
02421410420;ACIDO ACETILSALICILICO SANDOZ;5;2020-03-09 05:26:03
02536700426;EZETIMIBE ZENTIVA;3;2020-03-09 05:26:14
01008100420;RILUZOLO SANDOZ;3;2020-03-09 05:26:21
00063480420;BODIX;2;2020-03-09 05:26:38
00936580422;DOXAZOSINA EG;4;2020-03-09 05:27:01
01304600420;QUORUM;1;2020-03-09 05:27:04
02691810424;PRODUXEN;3;2020-03-09 05:27:15
02487090421;BISOPROLOLO DOC GENERICS;4;2020-03-09 05:27:30
02549300420;FOSAMAX;2;2020-03-09 05:27:35
01577040429;FROVATRIPTAN MYLAN;5;2020-03-09 05:27:50
00371300427;SINAFID;1;2020-03-09 05:27:56
00194530424;ECUHEAD;2;2020-03-09 05:27:58
00458350428;METOPROLOLO DOC GENERICI;5;2020-03-09 05:28:05
01099500421;DONEPEZIL ACCORD;1;2020-03-09 05:28:19
02722250426;FLUOXEREN;4;2020-03-09 05:28:26
02542140427;RIZALIV;5;2020-03-09 05:28:56
00900100421;CANDESARTAN E IDROCLOROTIAZIDE DOC GENERICI;4;2020-03-09 05:29:56
02412410421;CARVEDILOLO PENSA;1;2020-03-09 05:30:05
02483570426;VALSARTAN ABC;2;2020-03-09 05:30:05
-;STATICOL;5;2020-03-09 05:30:07
01165430420;TAKROZEM;3;2020-03-09 05:30:11
00372590422;NEXIUM;4;2020-03-09 05:30:16
00714980422;LINEZOLID KABI;2;2020-03-09 05:30:23
01422920429;KLAVUX;5;2020-03-09 05:30:31
02540740426;IPSOFLOG;4;2020-03-09 05:31:07
02803660428;EBASTINA DOC;1;2020-03-09 05:31:29
00373590421;LANGIPRAV;5;2020-03-09 05:31:30
02834420420;DALACIN C FOSFATO;1;2020-03-09 05:32:38
02269580425;IRBESARTAN DOC GENERICI;1;2020-03-09 05:32:50
02603280427;TEICOPLANINA ZENTIVA;4;2020-03-09 05:32:53
01541420426;SALMETEROLO FLUTICASONE SF;5;2020-03-09 05:32:53
00332510429;MYFORTIC;2;2020-03-09 05:33:08
02632970428;XATRAL;1;2020-03-09 05:33:44
00590320420;DONEPEZIL SANDOZ;1;2020-03-09 05:34:00
00900100421;ALOPERIDOLO PENSA;5;2020-03-09 05:34:07
00045360427;COLECALCIFEROLO DOC;2;2020-03-09 05:34:11
02310080425;RISEDRONATO ACCORD;3;2020-03-09 05:34:35
00887830420;ELAZOR;5;2020-03-09 05:34:43
01327200422;ALLOPURINOLO TEVA ITALIA;3;2020-03-09 05:35:22
01525290423;ACIDO IBANDRONICO EG;3;2020-03-09 05:35:26
01131570424;DIAGLIMET;4;2020-03-09 05:35:27
01054480429;ESOMEPRAZOLO TEVA ITALIA;5;2020-03-09 05:35:32
02721500425;CANDESARTAN AUROBINDO;3;2020-03-09 05:35:43
01492540420;AMOXICILLINA E ACIDO CLAVULANICO ALTER;5;2020-03-09 05:35:49
01168600425;REQUIP;2;2020-03-09 05:36:00
01573100680;PRAMIPEXOLO AUROBINDO;1;2020-03-09 05:36:02
02552120426;PULMAXAN;2;2020-03-09 05:36:27
02220640425;CITALOPRAM SANDOZ GMBH;2;2020-03-09 05:37:11
00135880425;FEMSEVEN;5;2020-03-09 05:37:12
00108460429;SIMVASTATINA ARISTO;4;2020-03-09 05:37:29
00005280425;VASTGEN;3;2020-03-09 05:37:54
02204580423;SOTALOLO TEVA;5;2020-03-09 05:38:22
02770160428;SERZYL;3;2020-03-09 05:38:29
00066360421;CALPLUS D3;4;2020-03-09 05:38:41
02389050424;ITRACONAZOLO MYLAN GENERICS;3;2020-03-09 05:38:51
00387550429;RISPERIDONE TEVA;1;2020-03-09 05:39:09
00724440425;DULOXETINA EG;2;2020-03-09 05:39:22
02536680420;ACIDO IBANDRONICO ZENTIVA;3;2020-03-09 05:40:05
02067420428;LEFLUNOMIDE MEDAC;5;2020-03-09 05:40:09
02531230429;ZOLOBREST;2;2020-03-09 05:40:09
00752170423;PERINDOPRIL INDAPAMIDE EG;3;2020-03-09 05:40:38
02354140424;ACIDO ALENDRONICO GERMED;3;2020-03-09 05:40:54
02159410428;REUMAFLEX;5;2020-03-09 05:41:03
00171160427;IMATINIB ACCORD;4;2020-03-09 05:41:04
02298560422;INDAPAMIDE MYLAN GENERICS ITALIA;4;2020-03-09 05:41:10
00446160426;LOSARTAN LABORATORI ALTER;4;2020-03-09 05:41:59
01115500421;CEFTRIAXONE TECNIGEN;4;2020-03-09 05:42:07
02006840421;EVISTA;5;2020-03-09 05:42:13
02217820428;SALMETEROLO FLUTICASONE SF;2;2020-03-09 05:42:17
02808860429;EZETIMIBE ACCORD;4;2020-03-09 05:42:32
01310900426;SIEVERT;1;2020-03-09 05:43:20
00109450429;TERBINAFINA SANDOZ GMBH;4;2020-03-09 05:44:19
00592060420;IRBESARTAN ZENTIVA;2;2020-03-09 05:44:20
00160090429;IVABRADINA ARISTO;1;2020-03-09 05:44:40
02346030428;RIBOTREX;1;2020-03-09 05:45:07
00838020428;LANETIK;2;2020-03-09 05:45:08
02535540427;METFONORM;3;2020-03-09 05:45:17
02832700427;FOSFOMICINA PENSA;4;2020-03-09 05:45:23
10166250968;RISPERIDONE TEVA GENERICS;2;2020-03-09 05:45:27
02395430420;MONOKET;5;2020-03-09 05:45:41
02528570423;CELECOXIB SUN;5;2020-03-09 05:46:07
03664141201;KETOPROFENE SALE DI LISINA SANDOZ GMBH;4;2020-03-09 05:46:46
00167310424;ESOMEPRAZOLO GIT;5;2020-03-09 05:47:20
02809180421;LISINOPRIL ZENTIVA;5;2020-03-09 05:47:26
01283660429;PRASUGREL MYLAN;3;2020-03-09 05:48:36
02309280416;MIDELUT;4;2020-03-09 05:49:32
01360590424;KYTRIL;5;2020-03-09 05:49:40
01258500428;ACICLIN;5;2020-03-09 05:49:47
00176320422;LEVODOPA CARBIDOPA HEXAL;4;2020-03-09 05:49:52
01018290427;CHOLECOMB;3;2020-03-09 05:50:45
00736750423;SILODOSINA MYLAN;4;2020-03-09 05:50:48
02450050410;MONOKET;5;2020-03-09 05:51:00
02671260426;GLUCOSIO FRESENIUS KABI ITALIA;4;2020-03-09 05:51:37
01470350669;KETOROLAC EG;2;2020-03-09 05:51:39
01272100437;LACIDIPINA DOC GENERICI;1;2020-03-09 05:51:47
01229130420;LEVOFLOXACINA MYLAN GENERICS ITALIA;2;2020-03-09 05:51:52
02458200421;GLUCOSIO EUROSPITAL;3;2020-03-09 05:52:00
02804550420;LIPERIAL;4;2020-03-09 05:52:15
00097050421;OMEPRAZOLO ABC;1;2020-03-09 05:52:48
01591190424;BRUNITRAV;3;2020-03-09 05:52:52
01577000423;AMLODIPINA GIT;5;2020-03-09 05:53:06
00032630428;FINASTERIDE AHCL;5;2020-03-09 05:53:08
02458200421;PERINDOPRIL INDAPAMIDE TEVA ITALIA;4;2020-03-09 05:53:19
02365710421;MELOXICAM MYLAN GENERICS;1;2020-03-09 05:53:27
01163790429;LOSARTAN E IDROCLOROTIAZIDE SUN;2;2020-03-09 05:53:42
02077490429;RAOLOZ;4;2020-03-09 05:53:57
02810370425;DUTASTERIDE MYLAN;1;2020-03-09 05:54:12
00135200426;CLOPIDOGREL EG;4;2020-03-09 05:54:32
00992560425;FORMOTEROLO EG;2;2020-03-09 05:54:36
02513010427;ACIDO ALENDRONICO ALTER;2;2020-03-09 05:54:39
01502950429;FROVATRIPTAN DOC GENERICI;5;2020-03-09 05:54:55
02310740424;ENALAPRIL E LERCANIDIPINA EG;3;2020-03-09 05:54:59
01325090429;DUTASTERIDE EG;5;2020-03-09 05:55:21
00935300426;ORMICTON;4;2020-03-09 05:55:26
00008080426;TENORMIN;1;2020-03-09 05:55:27
01331160422;OXCARBAZEPINA TECNIGEN;5;2020-03-09 05:55:42
00735730426;NATAM;1;2020-03-09 05:55:47
00936410422;ANAGRELIDE AUROBINDO;5;2020-03-09 05:55:47
02090370426;IMMUTREX*;1;2020-03-09 05:56:19
00106720428;DONEPEZIL EG;4;2020-03-09 05:56:36
02631650427;ROCALTROL;5;2020-03-09 05:56:43
01018290427;CINACALCET MYLAN;3;2020-03-09 05:57:17
02174000428;DUTASTERIDE ARISTO;4;2020-03-09 05:57:26
00433900420;LOSEDIN;3;2020-03-09 05:57:31
00170060420;PIOGLITAZONE TECNIGEN;2;2020-03-09 05:57:36
00179910427;ELETRIPTAN MYLAN;5;2020-03-09 05:57:40
01431020427;CARVEDILOLO MYLAN GENERICS;4;2020-03-09 05:57:41
00035600428;NEBIVOLOLO DOC;1;2020-03-09 05:59:05
00992280420;MAXALT RPD;5;2020-03-09 05:59:13
00093530426;HERZAPLUS;5;2020-03-09 05:59:22
01189020066;MOXIFLOXACINA PENSA;4;2020-03-09 05:59:35
02691810424;DURONITRIN;4;2020-03-09 06:00:07
01404240416;CLOZAPINA TEVA;3;2020-03-09 06:00:12
02658310608;IBUPROFENE ARISTO PHARMA;1;2020-03-09 06:00:20
01327200422;COLVER;2;2020-03-09 06:00:21
03664141201;SILDENAFIL TEVA ITALIA;4;2020-03-09 06:00:30
02269580425;ENTECAVIR MYLAN;1;2020-03-09 06:00:59
00936410422;LOVASTATINA EG;3;2020-03-09 06:01:17
01431020427;FROVATRIPTAN SANDOZ;1;2020-03-09 06:01:19
00194530424;MIGLUSTAT DIPHARMA;3;2020-03-09 06:01:25
02404410421;PIPERACILLINA E TAZOBACTAM TEVA;3;2020-03-09 06:01:54
00172980427;INTERFOS;1;2020-03-09 06:02:09
00162290423;CALCIO CARBONATO E VITAMINA D3 DOC GENERICI;4;2020-03-09 06:02:26
01304600420;RISPERIDONE AUROBINDO;1;2020-03-09 06:02:38
02420690428;AMBRISENTAN ACCORD;2;2020-03-09 06:02:39
02174750428;TENORETIC;4;2020-03-09 06:02:40
02536700426;FLUNITOP;1;2020-03-09 06:03:22
02550040428;QUETIAPINA AUROBINDO;4;2020-03-09 06:03:47
01541420426;ABILIFY;5;2020-03-09 06:04:24
02549300420;ACICLOVIR PENSA;1;2020-03-09 06:04:28
00992280420;ALMARYTM;5;2020-03-09 06:04:28
02537240422;ANASTROZOLO DOC GENERICI;3;2020-03-09 06:04:50
02354850428;ACIDO URSODESOSSICOLICO EG;4;2020-03-09 06:04:54
00177570439;PAFINUR;3;2020-03-09 06:05:33
00176190429;CANDESARTAN AUROBINDO;4;2020-03-09 06:05:50
00011270428;KETOROLAC DOC GENERICI;2;2020-03-09 06:06:02
01261600421;CITALOPRAM RATIOPHARM;3;2020-03-09 06:06:22
02365710421;PARACALCITOLO SANDOZ;5;2020-03-09 06:06:26
02217820428;NEOLOTAN PLUS;5;2020-03-09 06:06:34
02770160428;MONTELUKAST ZENTIVA;2;2020-03-09 06:06:54
00128350428;ZELITREX;1;2020-03-09 06:06:59
00592060420;PREDNISONE EG;2;2020-03-09 06:07:10
01470350669;IVABRADINA ACCORD;2;2020-03-09 06:07:35
01591190424;IBUMAL;3;2020-03-09 06:08:06
02483570426;TERAZOSINA HEXAL;5;2020-03-09 06:08:27
02810370425;VALSARTAN ALTER;4;2020-03-09 06:08:43
00516270428;SILODOSINA AUROBINDO;2;2020-03-09 06:08:49
01168600425;CITALOPRAM SANDOZ BV;3;2020-03-09 06:08:53
00035600428;CETIRIZINA ZENTIVA;4;2020-03-09 06:09:18
01148790429;ZOLOFT;5;2020-03-09 06:09:19
02803660428;EUROFLU;3;2020-03-09 06:09:19
02401720426;COVERSYL;2;2020-03-09 06:09:27
01577040429;ETORICOXIB MYLAN;2;2020-03-09 06:10:07
01054480429;TANZOLAN;2;2020-03-09 06:11:09
02286900424;CLARITYN;2;2020-03-09 06:11:14
02772230427;SUPRACEF;4;2020-03-09 06:11:23
01331160422;BASEMAR;4;2020-03-09 06:11:58
00106720428;FOSINOPRIL DOC GENERICI;5;2020-03-09 06:12:38
01170410425;DILTIAZEM MYLAN GENERICS ITALIA;1;2020-03-09 06:12:42
01177630241;LEVETIRACETAM RATIOPHARM;1;2020-03-09 06:12:42
02354140424;OMEPRAZOLO MYLAN PHARMA;2;2020-03-09 06:12:48
02804550420;NOXAFIL;1;2020-03-09 06:12:52
00026370429;INTERFOS;3;2020-03-09 06:13:06
02458200421;LEFLUNOMIDE ZENTIVA;2;2020-03-09 06:13:21
01977970431;PERINDOPRI E INDAPAMIDE SANDOZ;4;2020-03-09 06:13:28
02632970428;LEVOFLOXACINA ABC;1;2020-03-09 06:13:33
01310900426;ZORIPOT*;2;2020-03-09 06:14:14
02490060429;EPINITRIL;1;2020-03-09 06:14:36
01422920429;ERREMAN;1;2020-03-09 06:15:18
02323720421;ALENDRONATO ALMUS;5;2020-03-09 06:15:22
02583700428;RASAGILINA SANDOZ;1;2020-03-09 06:15:23
02310740424;CEFUROXIMA EG;4;2020-03-09 06:15:34
02806420424;TEMOZOLOMIDE SUN;4;2020-03-09 06:16:01
02809570423;PARACALCITOLO MYLAN;4;2020-03-09 06:16:13
00838020428;RAMIPRIL E IDROCLOROTIAZIDE KRKA;1;2020-03-09 06:16:55
02841830421;CARVEDILOLO MYLAN GENERICS;2;2020-03-09 06:17:10
02516810427;CELECOXIB TECNIGEN;5;2020-03-09 06:17:14
00724440425;DICLOFENAC MYLAN;1;2020-03-09 06:17:15
02462410420;FINASTERIDE ALMUS;1;2020-03-09 06:17:39
00900100421;CARVEDILOLO PENSA;1;2020-03-09 06:17:54
02204580423;FERRO GLUCONATO;4;2020-03-09 06:18:20
00176320422;DIFLUCAN;4;2020-03-09 06:18:45
01430880425;PRAXIS;3;2020-03-09 06:18:45
00936410422;TADALAFIL ARISTO;5;2020-03-09 06:18:53
02309280416;ACIDO ACETILSALICILICO KRKA;2;2020-03-09 06:19:43
00156300428;NITRODERM TTS;2;2020-03-09 06:20:11
01360590424;EZETIMIBE ARISTO;1;2020-03-09 06:20:26
00886370428;METFORMINA PENSA;3;2020-03-09 06:20:41
02174000428;MIRAPEXIN;5;2020-03-09 06:21:13
02052850423;MESALAZINA;5;2020-03-09 06:21:16
00332510429;OLANZAPINA PENSA PHARMA;3;2020-03-09 06:21:18
02303900423;BECLOMETASONE TEVA;5;2020-03-09 06:21:26
00160090429;XEREDIEN;5;2020-03-09 06:21:58
00752170423;LOSARTAN E IDROCLOROTIAZIDE KRKA;4;2020-03-09 06:21:59
02813870421;ENALAPRIL E IDROCLOROTIAZIDE ALMUS;2;2020-03-09 06:22:29
00135200426;RIZATRIPTAN ZENTIVA ITALIA;1;2020-03-09 06:22:53
01304610429;KETOPROFENE SALE DI LISINA RATIOPHARM;4;2020-03-09 06:23:13
00168260420;CANDESARTAN ALTER;3;2020-03-09 06:23:58
01325090429;CEFIXIMA AUROBINDO ITALIA;5;2020-03-09 06:24:13
02715180424;ALFUZOSINA MYLAN GENERICS;1;2020-03-09 06:24:16
01008100420;TRIMIKOS;5;2020-03-09 06:24:17
00992560425;EZETIMIBE E SIMVASTATINA TECNIGEN;1;2020-03-09 06:24:19
01891390435;SUCRALFIN;4;2020-03-09 06:24:28
00093530426;NALOREX;3;2020-03-09 06:24:57
02402620427;BOSENTAN DOC;5;2020-03-09 06:25:08
00373590421;ZIMOX;3;2020-03-09 06:25:26
02077490429;MICOFENOLATO MOFETILE TILLOMED;2;2020-03-09 06:25:37
01573100680;SANDIMMUN NEORAL;2;2020-03-09 06:25:56
02631650427;NEBIVOLOLO ALTER;2;2020-03-09 06:25:56
02834420420;CHIARIDOXINA;4;2020-03-09 06:26:18
00156670424;DICLOFENAC ALMUS;1;2020-03-09 06:26:39
02513010427;METOPROLOLO ACCORD;1;2020-03-09 06:27:54
00008080426;DONEPEZIL EG;5;2020-03-09 06:28:04
02407620422;BRIMOFTAL;5;2020-03-09 06:28:10
00005280425;AVODART;4;2020-03-09 06:28:18
00887830420;KETOROLAC PENSA;2;2020-03-09 06:29:21
00066360421;SALBUTAMOLO SANDOZ;4;2020-03-09 06:29:46
02395430420;FENOFIBRATO DOC GENERICI;2;2020-03-09 06:30:05
02006840421;AMOXICILLINA E ACIDO CLAVULANICO SANDOZ GMBH;5;2020-03-09 06:30:31
02374750428;VAGILEN;5;2020-03-09 06:30:33
02552120426;LETROZOLO SANDOZ;4;2020-03-09 06:30:35
02656300429;IPRAXA;5;2020-03-09 06:30:57
02769570421;ANASTROZOLO SANDOZ;5;2020-03-09 06:31:02
01553010420;METFORMINA DOC;3;2020-03-09 06:31:19
00109450429;ZOLTRON;2;2020-03-09 06:31:26
02809570423;MESALAZINA EG;4;2020-03-09 06:31:48
02421410420;RASAGILINA EG;4;2020-03-09 06:32:29
02266660428;GRISET;4;2020-03-09 06:32:41
00155510423;SERTRALINA MYLAN GENERICS;2;2020-03-09 06:33:06
00106720428;RIVASTIGMINA SANDOZ GmbH;4;2020-03-09 06:33:10
02681060428;IVABRADINA ACCORD;5;2020-03-09 06:33:24
01581650429;LINEZOLID TEVA;1;2020-03-09 06:33:36
02450050410;EZETIMIBE E SIMVASTATINA TECNIGEN;5;2020-03-09 06:33:37
02045340425;ESCITALOPRAM ZENTIVA;1;2020-03-09 06:33:38
02364740429;BUDINEB;5;2020-03-09 06:34:10
02721500425;GABAPENTIN SANDOZ;2;2020-03-09 06:34:40
01258500428;MONTELUKAST GERMED;3;2020-03-09 06:34:45
02092440425;DONEPEZIL SUN;3;2020-03-09 06:34:56
00446160426;OPTRUMA;3;2020-03-09 06:34:59
00090010422;ALMARYTM;2;2020-03-09 06:35:38
00094720422;VALSARTAN ALTER;3;2020-03-09 06:35:47
02809180421;LIPONORM;5;2020-03-09 06:36:01
01063290421;AZARGA;2;2020-03-09 06:36:03
02832700427;PIOGLITAZONE E METFORMINA DOCGEN;5;2020-03-09 06:36:15
02389050424;IFIRMACOMBI;5;2020-03-09 06:36:27
02346030428;DORZOLAMIDE AUROBINDO;1;2020-03-09 06:36:56
02090370426;CAPECITABINA MYLAN;5;2020-03-09 06:36:58
00681310421;CEFTRIAXONE TECNIGEN;5;2020-03-09 06:37:00
01229130420;METFORMINA PENSA;3;2020-03-09 06:37:13
02537240422;AVEGGIO;5;2020-03-09 06:37:19
02808860429;POTASSIO CANRENOATO PENSA;4;2020-03-09 06:37:19
00123220428;CEFIXIMA DOC GENERICI;5;2020-03-09 06:37:29
02722250426;LEVETIRACETAM DOC;4;2020-03-09 06:37:34
02715770422;PALIPERIDONE KRKA;5;2020-03-09 06:37:38
00736750423;COLEAMA;4;2020-03-09 06:37:44
02745270427;NIMESULIDE MYLAN GENERICS;2;2020-03-09 06:38:40
02462410420;RITECAM;1;2020-03-09 06:38:47
02613310420;NOXAFIL;4;2020-03-09 06:39:01
02258310792;BRIMOCOMB;2;2020-03-09 06:39:27
02772230427;CEFACLOR;2;2020-03-09 06:39:28
00660470428;LANSOPRAZOLO TEVA;5;2020-03-09 06:39:35
01141950426;URSACOL;1;2020-03-09 06:39:53
02484020421;RISPERIDONE TEVA;1;2020-03-09 06:39:59
00681310421;RITECAM;3;2020-03-09 06:40:12
02537820421;RISPERIDONE MYLAN PHARMA;3;2020-03-09 06:40:23
00097050421;LEVOFLOXACINA ALMUS;3;2020-03-09 06:40:43
-;MEMANTINA TECNIGEN;3;2020-03-09 06:41:05
00063480420;ALENDRONATO E COLECALCIFEROLO MYLAN PHARMA;2;2020-03-09 06:41:06
02535540427;KETOPROFENE DOC GENERICI;4;2020-03-09 06:41:12
00167310424;FLAGYL;5;2020-03-09 06:41:43
02487090421;ROPIRAL;5;2020-03-09 06:42:29
00179910427;ELETRIPTAN AUROBINDO;4;2020-03-09 06:42:52
00205200421;FEBUXOSTAT ZENTIVA ITALIA;3;2020-03-09 06:42:52
02540740426;AZITROMICINA KRKA;2;2020-03-09 06:43:17
02536680420;PREGABALIN SANDOZ;3;2020-03-09 06:43:26
01115500421;NIFEDIPINA MYLAN GENERICS ITALIA;2;2020-03-09 06:43:32
01327770424;TALMANCO;2;2020-03-09 06:43:50
10166250968;LANSOPRAZOLO ALMUS;4;2020-03-09 06:44:12
00108460429;TAMSULOSIN MYLAN GENERICS;4;2020-03-09 06:44:18
01341060422;NATRILIX;3;2020-03-09 06:45:05
00805240421;RIVASTIGMINA DOC;3;2020-03-09 06:45:11
01283660429;METFORALMILLE;3;2020-03-09 06:45:17
01229120421;AMIKAN;5;2020-03-09 06:45:23
02067420428;BOTINERO;5;2020-03-09 06:45:40
01502950429;BONVIVA;1;2020-03-09 06:45:57
02354850428;DILTIAZEM;1;2020-03-09 06:46:45
02263620425;PENTASA;2;2020-03-09 06:46:57
01163790429;ABIOCLAV;3;2020-03-09 06:47:02
01165430420;DILTIAZEM SANDOZ GMBH;2;2020-03-09 06:47:08
00817700420;SYNFLEX;3;2020-03-09 06:47:18
00935300426;ECLIPSE;5;2020-03-09 06:47:29
00106410426;CEFOTAXIMA EG;4;2020-03-09 06:47:32
00714980422;PROPAFENONE DOC GENERICI;4;2020-03-09 06:47:40
02159410428;LISINOPRIL EG;1;2020-03-09 06:47:45
00171160427;OLPRESS;3;2020-03-09 06:48:11
00735730426;GOPTEN;4;2020-03-09 06:48:26
00045190428;DINOL;4;2020-03-09 06:48:52
02502470426;EZORAN;4;2020-03-09 06:49:03
01492540420;LOVASTATINA EG;1;2020-03-09 06:49:09
02402820423;MELEMIB;5;2020-03-09 06:49:46
00155670425;PLAUNAC;1;2020-03-09 06:49:49
00590320420;FENDER;4;2020-03-09 06:50:10
02284270424;COLECALCIFEROLO TEVA;4;2020-03-09 06:50:10
10166250968;RAMIPRIL IDROCLOROTIAZIDE RATIOPHARM;1;2020-03-09 06:50:15
02109130423;VOLTAREN;1;2020-03-09 06:50:26
02298560422;XALACOM;4;2020-03-09 06:50:58
01018290427;PRAVASTATINA DOC GENERICI;1;2020-03-09 06:50:58
00371300427;SOTALOLO ARISTO;4;2020-03-09 06:51:01
02804550420;PEPTAZOL;1;2020-03-09 06:51:08
01525290423;MEMANTINA DOC;2;2020-03-09 06:51:12
01385890429;ALGOPIRINDOL;3;2020-03-09 06:51:15
01574740427;ASAVIXIN;3;2020-03-09 06:51:41
00704740422;GLIVEC*;1;2020-03-09 06:51:49
00045360427;GABAPENTIN EG;4;2020-03-09 06:52:17
00375220423;LINEZOLID SANDOZ;2;2020-03-09 06:52:19
00936580422;EZETIMIBE DOC GENERICI;5;2020-03-09 06:52:29
02206830420;RUPATADINA TEVA;5;2020-03-09 06:53:12
02082790425;RILUZOLO SUN;5;2020-03-09 06:53:13
01189020066;LEVOFLOXACINA DOC;1;2020-03-09 06:53:16
02355240421;CLIMARA;1;2020-03-09 06:53:18
00387550429;DICLOREUM;4;2020-03-09 06:53:55
02542140427;ATORVASTATINA GENETIC;4;2020-03-09 06:53:55
00032630428;AMLODIPINA RKG;4;2020-03-09 06:53:57
00458350428;PERINDOPRIL MYLAN;3;2020-03-09 06:54:00
00886430420;STEMOX;1;2020-03-09 06:54:14
02346020429;TENSOZIDE;5;2020-03-09 06:55:11
02603280427;ACESISTEM;3;2020-03-09 06:55:19
02671260426;AMOXICILLINA E ACIDO CLAVULANICO ABC;5;2020-03-09 06:55:30
02220640425;QUINAZIDE;2;2020-03-09 06:55:50
00372590422;LEVOVENT;5;2020-03-09 06:56:15
00170060420;URSACOL;4;2020-03-09 06:56:22
02531230429;ATORVASTATINA ALMUS PHARMA;5;2020-03-09 06:57:00
02412410421;CETIRIZINA DOC;3;2020-03-09 06:57:23
02528570423;SUMATRIPTAN SUN;4;2020-03-09 06:58:00
02310080425;LANSOPRAZOLO ARISTO;4;2020-03-09 06:58:08
01577000423;VALACICLOVIR MYLAN GENERICS;4;2020-03-09 06:58:27
02016730422;PREGABALIN AUROBINDO;1;2020-03-09 06:59:26
00433900420;PROZAC;4;2020-03-09 06:59:33
01099500421;AROMASIN;4;2020-03-09 06:59:33
00474070422;ENALAPRIL E IDROCLOROTIAZIDE DOC GENERICI;1;2020-03-09 06:59:39
01272100437;DIAMICRON;1;2020-03-09 06:59:49
01131570424;CANDESARTAN AUROBINDO;3;2020-03-09 06:59:54
00135880425;ACIDO URSODESOSSICOLICO AUROBINDO;2;2020-03-09 06:59:57
02632970428;CITIVIR;5;2020-03-09 07:00:00
00714980422;PANTORC;1;2020-03-09 07:00:05
02722250426;LISINOPRIL IDROCLOROTIAZIDE ZENTIVA;3;2020-03-09 07:00:08
01229130420;MIRTAZAPINA SANDOZ GMBH;5;2020-03-09 07:00:50
01018290427;PAROXETINA HEXAL;2;2020-03-09 07:00:57
02206830420;ACLATON;1;2020-03-09 07:01:03
02407620422;ETASON;4;2020-03-09 07:01:11
01148790429;IDALAZIDE;1;2020-03-09 07:01:28
