PARTITAIVA;FARMACO;QUANTITA;DATA_E_ORA
01054480429;FEBUXOSTAT ACCORD;5;2020-03-02 08:27:08
00168260420;CITALOPRAM SUN PHARMA;2;2020-03-02 08:27:18
01008100420;GLUCOSIO BAXTER;5;2020-03-02 08:27:19
02016730422;TRISCUDIL;5;2020-03-02 08:27:22
00155670425;AMOXICILLINA ARISTO;1;2020-03-02 08:27:25
00094720422;LISINOPRIL DOC GENERICI;1;2020-03-02 08:27:43
02535540427;PANTOPRAZOLO KRKA;1;2020-03-02 08:27:43
02484020421;LIPERIAL;3;2020-03-02 08:27:49
01977970431;LESCOL;4;2020-03-02 08:28:05
00008080426;CEFTAZIDIMA PENSA;5;2020-03-02 08:28:23
01304610429;ETORICOXIB TECNIGEN;3;2020-03-02 08:28:38
00936580422;BLUMIRTAX;4;2020-03-02 08:28:46
00332510429;BICALUTAMIDE IBIGEN;1;2020-03-02 08:28:49
02537820421;CARBAMAZEPINA EG;1;2020-03-02 08:29:14
02722250426;FROVATRIPTAN DOC GENERICI;2;2020-03-02 08:29:16
02365710421;GLEUKOS;4;2020-03-02 08:29:23
00516270428;CALCIO CARBONATO VITAMINA D3;3;2020-03-02 08:29:28
02077490429;RAMIPRIL ARISTO;2;2020-03-02 08:29:35
01229130420;ITRACONAZOLO EG;4;2020-03-02 08:29:36
02535540427;RISEDRONATO SANDOZ;2;2020-03-02 08:29:39
00681310421;ITRACONAZOLO TEVA;2;2020-03-02 08:29:39
01229130420;MANIDIPINA EG;2;2020-03-02 08:29:41
00714980422;CLARITROMICINA MYLAN GENERICS;5;2020-03-02 08:29:50
02681060428;SEROPRAM;2;2020-03-02 08:30:00
01422920429;ACIDO ALENDRONICO EUROGENERICI;3;2020-03-02 08:30:16
02806420424;ANADIR;4;2020-03-02 08:30:27
00008080426;LEVETIRACETAM ACCORD HEALTHCARE;5;2020-03-02 08:30:29
00026370429;AMOXICILLINA E ACIDO CLAVULANICO RATIOPHARM ITALIA;2;2020-03-02 08:30:37
00387550429;FUROSEMIDE;5;2020-03-02 08:30:48
00458350428;IVABRADINA MYLAN PHARMA;5;2020-03-02 08:30:51
01325090429;WROM;4;2020-03-02 08:30:52
02090370426;DIAGLIMET;5;2020-03-02 08:31:00
00135880425;FINASTERIDE TECNIGEN;4;2020-03-02 08:31:05
02374750428;BECLOMETASONE TEVA;4;2020-03-02 08:31:07
00045190428;CEFIXIMA AUROBINDO;1;2020-03-02 08:31:14
01170410425;SILODOSINA MYLAN;4;2020-03-02 08:31:15
01591190424;ALMOTREX;4;2020-03-02 08:31:24
00886430420;SERTRALINA SANDOZ;3;2020-03-02 08:31:28
02346030428;AMLODIPINA ARISTO;4;2020-03-02 08:31:29
00032630428;LEVOFLOXACINA KRKA;3;2020-03-02 08:31:46
02528570423;CEFOTAXIME PFIZER ITALIA;5;2020-03-02 08:32:19
02389050424;SOLIAN;5;2020-03-02 08:32:19
01574740427;TORADIUR;5;2020-03-02 08:32:49
00008080426;PROPAFENONE DOC GENERICI;2;2020-03-02 08:32:50
01304600420;CETIRIZINA MYLAN GENERICS;5;2020-03-02 08:32:52
01574740427;PRAMIPEXOLO ZENTIVA;3;2020-03-02 08:33:17
00170060420;ISOSORBIDE MONONITRATO DOC GENERICI;3;2020-03-02 08:33:17
00373590421;LOVASTATINA EG;5;2020-03-02 08:33:18
02540740426;AIRCORT;4;2020-03-02 08:33:23
00176320422;OLMESARTAN E IDROCLOROTIAZIDE AUROBINDO;4;2020-03-02 08:33:25
02516810427;SANDOSTATINA;2;2020-03-02 08:33:26
02502470426;ALEAST;2;2020-03-02 08:33:37
02354850428;CUROXIM;5;2020-03-02 08:33:39
00011270428;DUOPLAVIN;3;2020-03-02 08:33:41
01581650429;FLORTITENS;2;2020-03-02 08:33:47
02806420424;REALEN;3;2020-03-02 08:33:55
00170060420;DIESAN;4;2020-03-02 08:34:14
00162290423;LASER;5;2020-03-02 08:34:18
02346020429;FLAGYL;2;2020-03-02 08:34:26
02715180424;FINASTERIDE EG;5;2020-03-02 08:34:27
02258310792;ZOLOBREST;1;2020-03-02 08:34:38
01177630241;RAGEX;3;2020-03-02 08:34:45
02715770422;SERTRALINA FG;2;2020-03-02 08:34:56
00008080426;PANTOPRAZOLO ALTER;5;2020-03-02 08:34:57
00026370429;KRUDIPIN;2;2020-03-02 08:34:57
02809570423;WINCH;3;2020-03-02 08:35:01
01502950429;IBUPROFENE DOC;4;2020-03-02 08:35:09
00109450429;FORUS;5;2020-03-02 08:35:24
00156670424;AZITROMICINA SANDOZ;4;2020-03-02 08:35:42
02528570423;CORINTUS;3;2020-03-02 08:35:47
01170410425;AZATIOPRINA HEXAL;5;2020-03-02 08:35:48
00032630428;CEFTRIAXONE RATIOPHARM;1;2020-03-02 08:35:49
00155510423;ELETRIPTAN MYLAN;5;2020-03-02 08:35:54
00590320420;ESCITALOPRAM KRKA;2;2020-03-02 08:36:06
02632970428;FORUS;1;2020-03-02 08:36:07
00066360421;CLAMODIN;2;2020-03-02 08:36:10
02303900423;ESCITALOPRAM TECNIGEN;2;2020-03-02 08:36:12
01229130420;OPTINATE;1;2020-03-02 08:36:17
01430880425;CLARMAC;5;2020-03-02 08:36:34
02346030428;RUPATADINA TEVA;1;2020-03-02 08:36:36
01422920429;ZITROBIOTIC;2;2020-03-02 08:36:43
01891390435;ISORIAC;3;2020-03-02 08:37:00
00128350428;LAMOTRIGINA SANDOZ;5;2020-03-02 08:37:11
00433900420;CLAVOMED;2;2020-03-02 08:37:13
02537240422;AULIN;1;2020-03-02 08:37:16
00736750423;RISEDRONATO DOC GENERICI;2;2020-03-02 08:37:21
00332510429;TADALAFIL DOC GENERICI;2;2020-03-02 08:37:27
00752170423;GLOROS;5;2020-03-02 08:37:31
00176190429;KETOROLAC AUROBINDO;1;2020-03-02 08:37:42
00704740422;SELES BETA;3;2020-03-02 08:38:02
02613310420;IMATINIB ACCORD;5;2020-03-02 08:38:04
-;MESALAZINA;2;2020-03-02 08:38:10
01331160422;OTREON;3;2020-03-02 08:38:27
00135880425;ACIDO ACETILSALICILICO TEVA ITALIA;4;2020-03-02 08:38:44
00992280420;ALFUZOSINA MYLAN GENERICS;5;2020-03-02 08:38:47
00176190429;EXEMESTANE ZENTIVA;3;2020-03-02 08:39:05
02284270424;MENEZON;5;2020-03-02 08:39:06
02092440425;DOXAZOSINA ALMUS;4;2020-03-02 08:39:11
01283660429;RAMANTAL;1;2020-03-02 08:39:15
02484020421;GRIFOXINA;4;2020-03-02 08:39:16
00992280420;ITALEPT;5;2020-03-02 08:39:45
02537240422;LISINOPRIL DOC GENERICI;3;2020-03-02 08:39:46
02420690428;RIZATRIPTAN DOC;5;2020-03-02 08:39:52
00936410422;TIBOLONE ARISTO;2;2020-03-02 08:39:58
00168260420;MENEZON;1;2020-03-02 08:40:04
00045360427;GABAPENTIN ZENTIVA;5;2020-03-02 08:40:06
02516810427;SUSPIRIA;4;2020-03-02 08:40:28
00035600428;EVISTA;5;2020-03-02 08:40:29
00106410426;ALLOPURINOLO ACCORD;3;2020-03-02 08:40:37
03664141201;AMIODARONE ZENTIVA;2;2020-03-02 08:40:43
02462410420;CRESTOR;2;2020-03-02 08:41:01
00106720428;FENOFIBRATO DOC GENERICI;5;2020-03-02 08:41:10
00592060420;CLARITROMICINA MYLAN GENERICS;1;2020-03-02 08:41:12
02067420428;ROSUVASTATINA PENSA;4;2020-03-02 08:41:25
01553010420;LIMPIDEX;5;2020-03-02 08:41:44
02346020429;ROSUVASTATINA TEVA;1;2020-03-02 08:41:45
01360590424;MEDIPO;2;2020-03-02 08:41:46
01304610429;GLUCOSIO DIACO;1;2020-03-02 08:42:00
02536680420;FLUCOSTENOL;1;2020-03-02 08:42:10
00387550429;DOXAZOSINA SUN;2;2020-03-02 08:42:24
01327200422;VALGANCICLOVIR MYLAN;5;2020-03-02 08:43:15
02490060429;TACNI;4;2020-03-02 08:43:31
00992280420;FERTIFOL;4;2020-03-02 08:43:38
00590320420;SNAPTAG;3;2020-03-02 08:43:42
02174750428;SINEFLOX;4;2020-03-02 08:43:45
01525290423;CALCITRIOLO TEVA;4;2020-03-02 08:43:45
02803660428;EFTRY;4;2020-03-02 08:43:54
01018290427;OLMESARTAN E IDROCLOROTIAZIDE ZENTIVA;2;2020-03-02 08:44:19
01304600420;MIRTAZAPINA SANDOZ;1;2020-03-02 08:44:32
02309280416;OMEGA 3 BOUTY;3;2020-03-02 08:44:36
02217820428;ACIDO ACETILSALICILICO MYLAN;3;2020-03-02 08:44:38
02052850423;PANCLEUS;2;2020-03-02 08:44:44
02536680420;LOSARTAN E IDROCLOROTIAZIDE EG;5;2020-03-02 08:45:24
00935300426;SINCRONIL;3;2020-03-02 08:45:55
02632970428;VENLAFAXINA EG;2;2020-03-02 08:46:06
02174750428;CLOPIDOGREL TEVA;1;2020-03-02 08:46:08
01189020066;KETOPROFENE SALE DI LISINA PHARMEG;4;2020-03-02 08:46:32
01327200422;MIBECOL;3;2020-03-02 08:46:56
02715770422;PIOGLITAZONE ACCORD;2;2020-03-02 08:47:10
02067420428;PROXEDOX;1;2020-03-02 08:47:15
00063480420;NEBIVOLOLO MYLAN ITALIA;3;2020-03-02 08:47:16
00128350428;CEFTRIAXONE KABI;2;2020-03-02 08:47:21
02810370425;ZESTRIL;1;2020-03-02 08:47:31
00752170423;RIZATRIPTAN AUROBINDO;5;2020-03-02 08:47:34
01008100420;ALSARTIR;3;2020-03-02 08:47:50
00094720422;OLMESARTAN HCS;5;2020-03-02 08:47:55
02536680420;RIZATRIPTAN AUROBINDO;1;2020-03-02 08:47:57
01541420426;LOVASTATINA MYLAN PHARMA;2;2020-03-02 08:48:02
02258310792;DEDRALEN;4;2020-03-02 08:48:05
01360590424;LORATADINA EG;1;2020-03-02 08:48:12
02631650427;BISOPROLOLO EG;5;2020-03-02 08:48:33
01360590424;MESALAZINA EUROGENERICI;5;2020-03-02 08:48:35
01304600420;VELOS*;4;2020-03-02 08:48:37
01304610429;GLICLAZIDE;3;2020-03-02 08:48:41
00516270428;IOPIZE;4;2020-03-02 08:48:53
01229130420;SANDOSTATINA;2;2020-03-02 08:48:59
02309280416;ULLAX;2;2020-03-02 08:49:10
02656300429;MIRTAZAPINA ALTER;3;2020-03-02 08:49:10
02535540427;NEBIVOLOLO MYLAN ITALIA;1;2020-03-02 08:49:15
02045340425;PEPTIREX;3;2020-03-02 08:49:22
02613310420;FUROSEMIDE TEVA;5;2020-03-02 08:49:30
00371300427;VERAPAMIL;1;2020-03-02 08:49:33
02389050424;RAMIPRIL IDROCLOROTIAZIDE AUROBINDO;1;2020-03-02 08:49:33
02323720421;FLUOXETINA RATIOPHARM;4;2020-03-02 08:49:45
00155670425;CELECOXIB PFIZER;5;2020-03-02 08:49:52
00886370428;SANDOSTATINA;4;2020-03-02 08:50:03
00011270428;DIFLUCAN;4;2020-03-02 08:50:13
02808860429;CELECOXIB ZENTIVA;2;2020-03-02 08:50:21
02092440425;ACICLIN;2;2020-03-02 08:50:51
02691810424;TAMSULOSINA AUROBINDO;3;2020-03-02 08:50:51
01553010420;ATENOLOLO CLORTALIDONE DOC GENERICI;1;2020-03-02 08:50:57
02841830421;AZACID;5;2020-03-02 08:51:09
02502470426;ENALAPRIL SANDOZ;3;2020-03-02 08:51:10
00177570439;AZEPTIN;5;2020-03-02 08:51:15
01431020427;IXILANIA;5;2020-03-02 08:51:18
01168600425;PLAQUENIL;1;2020-03-02 08:51:33
02174000428;DONEPEZIL ZENTIVA;1;2020-03-02 08:51:45
00008080426;ELUNKAST;2;2020-03-02 08:52:00
00900100421;ZOLMITRIPTAN DOC GENERICI;5;2020-03-02 08:52:18
02092440425;LEVODOPA/CARBIDOPA/ENTACAPONE TECNIGEN;3;2020-03-02 08:52:19
02159410428;MIBECOL;2;2020-03-02 08:52:23
02286900424;TAMSULOSINA ABC;1;2020-03-02 08:52:23
02537240422;ADRENALINA GALENICA SENESE;5;2020-03-02 08:52:27
00109450429;LEDOREN;4;2020-03-02 08:52:33
02016730422;GASTRES;2;2020-03-02 08:52:37
02536680420;SAMPER;5;2020-03-02 08:52:44
02536700426;ENALAPRIL SANDOZ;5;2020-03-02 08:52:56
02656300429;SEVELAMER DOC GENERICI;1;2020-03-02 08:53:20
00886430420;ALGIMESIL;5;2020-03-02 08:53:36
02258310792;RAMIPRIL E IDROCLOROTIAZIDE IPSO PHARMA;5;2020-03-02 08:53:39
01327770424;SIMVASTATINA HEXAL;5;2020-03-02 08:53:42
02803660428;SERTRALINA ZENTIVA;3;2020-03-02 08:53:43
02536680420;CIPROFLOXACINA ACCORD;2;2020-03-02 08:53:44
01573100680;VALSARTAN E IDROCLOROTIAZIDE ALMUS;5;2020-03-02 08:53:44
01327770424;CEFRAG;4;2020-03-02 08:53:48
02204580423;MONTELUKAST PENSA;5;2020-03-02 08:53:53
00094720422;TIMOPTOL;4;2020-03-02 08:53:58
01018290427;ACIDO ACETILSALICILICO SANDOZ;4;2020-03-02 08:54:13
02354140424;TACFORIUS;5;2020-03-02 08:54:18
00660470428;ARIPIPRAZOLO KRKA;1;2020-03-02 08:54:35
00108460429;FODREN;4;2020-03-02 08:55:02
01272100437;LEVETIRACETAM ACTAVIS GROUP;5;2020-03-02 08:55:08
00936410422;NEXIUM;3;2020-03-02 08:55:08
00172980427;RABEPRAZOLO AUROBINDO ITALIA;3;2020-03-02 08:55:22
00108460429;POKECEF;2;2020-03-02 08:55:40
00373590421;CETIRIZINA GERMED PHARMA;5;2020-03-02 08:55:42
02404410421;PERINDOPRIL E AMLODIPINA ZENTIVA;4;2020-03-02 08:55:58
02540740426;DUOPLAVIN;2;2020-03-02 08:56:00
02092440425;NEBILOX;1;2020-03-02 08:56:09
03664141201;IVABRADINA KRKA;3;2020-03-02 08:56:19
00752170423;VENLAFAXINA MYLAN GENERICS;5;2020-03-02 08:56:24
02355240421;AVERELIX;3;2020-03-02 08:56:32
02832700427;LOVASTATINA DOC;1;2020-03-02 08:56:38
00205200421;SOSARIA;1;2020-03-02 08:56:46
00093530426;PIOGLITAZONE DOC GENERICI;1;2020-03-02 08:57:03
02656300429;PRAXIS;4;2020-03-02 08:57:07
02458200421;FORMOTEROLO VIATRIS NOVOLIZER;2;2020-03-02 08:57:08
00128350428;AMBRISENTAN TEVA;1;2020-03-02 08:57:18
02808860429;NIMESULIDE MYLAN GENERICS;1;2020-03-02 08:57:27
01360590424;LACIDIPINA TEVA;2;2020-03-02 08:57:53
01115500421;RIZATRIPTAN ZENTIVA ITALIA;5;2020-03-02 08:57:57
00660470428;AMLODIPINA ABC;1;2020-03-02 08:57:57
00935300426;SILODOSINA EG;1;2020-03-02 08:57:58
02809180421;OPTINATE;4;2020-03-02 08:58:11
02016730422;BOSENTAN DOC;2;2020-03-02 08:58:17
00817700420;RIZATRIPTAN TEVA;4;2020-03-02 08:58:19
00886430420;PREGABALIN ALTER;4;2020-03-02 08:58:20
02484020421;FLUOXETINA DOC  GENERICI;3;2020-03-02 08:58:25
00176320422;KLACID;2;2020-03-02 08:58:27
00171160427;CEFACLOR EUROGENERICI;1;2020-03-02 08:58:34
01577000423;LANSOPRAZOLO SUN;2;2020-03-02 08:58:50
02745270427;TRIATEC HCT;2;2020-03-02 08:59:15
00474070422;CLOBESOL;5;2020-03-02 08:59:17
01054480429;ACIDO ACETILSALICILICO ARISTO;3;2020-03-02 08:59:29
02806420424;LACIDIPINA DOC GENERICI;5;2020-03-02 08:59:30
02206830420;VALSARTAN HCS;5;2020-03-02 08:59:34
02531230429;NITROGLICERINA DOC GENERICI;3;2020-03-02 08:59:46
02813870421;AZITROMICINA PHARMEG;2;2020-03-02 09:00:05
01177630241;PREGABALIN ARISTO;5;2020-03-02 09:00:18
00936580422;DAPAROX;4;2020-03-02 09:00:19
02671260426;CANDESARTAN E IDROCLOROTIAZIDE ZENTIVA;5;2020-03-02 09:00:23
00008080426;INDAPAMIDE MYLAN GENERICS;4;2020-03-02 09:00:36
01115500421;VERAPAMIL DOC GENERICI;3;2020-03-02 09:00:40
02404410421;ACIDO ACETILSALICILICO TEVA ITALIA;2;2020-03-02 09:00:43
00005280425;OXIS;5;2020-03-02 09:01:03
00176190429;PERINDOPRIL INDAPAMIDE TECNIGEN;5;2020-03-02 09:01:05
00106720428;DESLORATADINA TEVA;1;2020-03-02 09:01:06
00936410422;MONKASTA;2;2020-03-02 09:01:16
01304600420;STADIUM;5;2020-03-02 09:01:37
02535540427;OLMESARTAN MEDOXOMIL E AMLODIPINA TEVA;1;2020-03-02 09:01:44
00590320420;CONGESCOR;3;2020-03-02 09:02:05
00735730426;QUINAZIDE;4;2020-03-02 09:02:06
00106410426;MANIDIPINA TEVA;4;2020-03-02 09:02:07
02450050410;LERCANIDIPINA SUN;1;2020-03-02 09:02:10
01431020427;DICLOREUM;4;2020-03-02 09:02:15
01430880425;LIKACIN;2;2020-03-02 09:02:16
02549300420;RISEDRONATO MYLAN PHARMA;2;2020-03-02 09:02:27
02490060429;IVABRADINA MYLAN PHARMA;4;2020-03-02 09:02:27
00123220428;QUINAPRIL IDROCLOROTIAZIDE ZENTIVA;3;2020-03-02 09:02:33
02355240421;TRISCUDIL;4;2020-03-02 09:03:00
02006840421;ESCITALOPRAM LABORATORI ALTER;2;2020-03-02 09:03:07
00516270428;LAMISIL;2;2020-03-02 09:03:30
02389050424;VALBACOMP;1;2020-03-02 09:03:39
02309280416;AMOXICILLINA E ACIDO CLAVULANICO RATIOPHARM ITALIA;5;2020-03-02 09:04:08
01229120421;CLAVOMED;1;2020-03-02 09:04:15
02537240422;ZANTIPRIDE;4;2020-03-02 09:04:23
02549300420;CHETOTIFENE MYLAN GENERICS;5;2020-03-02 09:04:29
02309280416;ATORVASTATINA ARISTO;5;2020-03-02 09:04:30
02402820423;PREGABALIN ARISTO;2;2020-03-02 09:04:31
01170410425;RAMIPRIL TECNIGEN;5;2020-03-02 09:04:33
01431020427;CLAVULIN;5;2020-03-02 09:04:43
02490060429;LEVIORINIL;4;2020-03-02 09:04:51
02841830421;BOTINERO;1;2020-03-02 09:04:56
02671260426;ZYLORIC;3;2020-03-02 09:05:04
00106410426;BRIMOCOMB;4;2020-03-02 09:05:10
00735730426;ALFUZOSINA RATIOPHARM;4;2020-03-02 09:05:11
01163790429;CELECOXIB TECNIGEN;5;2020-03-02 09:05:28
01591190424;CEFTAZIDIMA;2;2020-03-02 09:05:58
00817700420;ACIDO ACETILSALICILICO ARISTO;4;2020-03-02 09:06:10
03664141201;FLUOXETINA ARISTO;2;2020-03-02 09:06:26
02536700426;BETAMETASONE EG;3;2020-03-02 09:06:31
02536680420;OMNIC;5;2020-03-02 09:06:32
02834420420;PRAVASTATINA AUROBINDO;2;2020-03-02 09:06:48
02346030428;AIDEX;1;2020-03-02 09:06:50
00008080426;RISPERDAL;4;2020-03-02 09:06:51
01304600420;GASTRES;2;2020-03-02 09:06:55
02537240422;DURONITRIN;5;2020-03-02 09:07:03
02303900423;VALSARTAN HCS;1;2020-03-02 09:07:27
00170060420;SILODOSINA TEVA;1;2020-03-02 09:07:31
00900100421;TAMSULOSINA ACCORD;5;2020-03-02 09:07:33
00094720422;TECNOZOL;4;2020-03-02 09:07:37
00704740422;RENAGEL;1;2020-03-02 09:07:38
02772230427;WINCLAR;3;2020-03-02 09:07:40
02770160428;EZELIP;2;2020-03-02 09:07:45
00458350428;ACECLOFENAC EG;3;2020-03-02 09:07:46
02722250426;ARIPIPRAZOLO MYLAN ITALIA;3;2020-03-02 09:08:09
02286900424;GABAPENTIN SANDOZ;5;2020-03-02 09:08:17
01891390435;SINVALIP;3;2020-03-02 09:08:33
00752170423;RAMIPRIL DOC GENERICI;5;2020-03-02 09:08:44
00752170423;RATIPRED;5;2020-03-02 09:08:48
00176320422;VALSARTAN MAXMIND;3;2020-03-02 09:08:57
00194530424;LINEZOLID KABI;5;2020-03-02 09:09:01
01018290427;GABEX;5;2020-03-02 09:09:05
02404410421;FLUOXETINA SANDOZ GMBH;5;2020-03-02 09:09:09
02354140424;FLUCONAZOLO AUROBINDO;4;2020-03-02 09:09:13
02421410420;FOSCAL D3;1;2020-03-02 09:09:17
01525290423;REZAN;1;2020-03-02 09:09:33
00011270428;LANSOPRAZOLO MYLAN GENERICS;4;2020-03-02 09:09:43
01470350669;POSACONAZOLO MYLAN;2;2020-03-02 09:09:43
01525290423;BREXIVEL;5;2020-03-02 09:09:46
01170410425;GLICLAZIDE LABORATORI EUROGENERICI;5;2020-03-02 09:09:47
00817700420;NORMOTHEN;4;2020-03-02 09:09:54
02632970428;CRINOZOL;1;2020-03-02 09:10:01
01577040429;FEBUXOSTAT AUROBINDO;3;2020-03-02 09:10:05
02309280416;LOSARTAN AHCL;1;2020-03-02 09:10:17
01492540420;ANAGRELIDE TEVA;5;2020-03-02 09:10:23
01310900426;VERAPAMIL EG;5;2020-03-02 09:10:42
00724440425;SERTRALINA ALMUS;5;2020-03-02 09:10:46
02803660428;DOXAZOSINA EG;5;2020-03-02 09:10:53
02631650427;TROZAMIL;3;2020-03-02 09:10:56
02658310608;KETOPROFENE UNION HEALTH;2;2020-03-02 09:11:00
02401720426;ATORVASTATINA ABC;1;2020-03-02 09:11:01
02715180424;CEFTRIAXONE KABI;5;2020-03-02 09:11:03
01492540420;DICLOFENAC DOC GENERICI;2;2020-03-02 09:11:05
02421410420;ALFUZOSINA SUN;4;2020-03-02 09:11:07
01577000423;ZOTON;1;2020-03-02 09:11:08
02077490429;LUNIBRON;1;2020-03-02 09:11:26
00590320420;LATANOPROST ZENTIVA;2;2020-03-02 09:11:32
01553010420;GLIMEPIRIDE EG;1;2020-03-02 09:11:33
01229130420;RYTMOBETA;2;2020-03-02 09:11:36
00838020428;LYRICA;4;2020-03-02 09:11:36
02722250426;FOLIFILL;1;2020-03-02 09:11:38
01054480429;FLUMICON;3;2020-03-02 09:11:47
00155670425;MONTELUKAST ZENTIVA;2;2020-03-02 09:11:56
00155670425;ACICLOVIR ALMUS;1;2020-03-02 09:11:57
00156670424;LOSEC;1;2020-03-02 09:12:08
01327200422;DICLOFENAC DOC GENERICI;3;2020-03-02 09:12:29
02721500425;KETOROLAC ABC;3;2020-03-02 09:12:31
00155510423;PAROXETINA ALMUS;5;2020-03-02 09:12:32
02656300429;ECUBALIN;2;2020-03-02 09:12:39
02420690428;PARACALCITOLO SANDOZ;1;2020-03-02 09:12:43
02770160428;PERINDOPRIL TEVA GENERICS;5;2020-03-02 09:12:46
00094720422;TELMISARTAN SANDOZ;1;2020-03-02 09:12:54
00170060420;MIASTINA;1;2020-03-02 09:12:59
02090370426;AMOXICILLINA E ACIDO CLAVULANICO GIT;3;2020-03-02 09:13:02
02770160428;EXEMESTANE TEVA;1;2020-03-02 09:13:07
02458200421;FOSCAL D3;1;2020-03-02 09:13:10
02389050424;FLUOXETINA ALMUS;3;2020-03-02 09:13:13
02220640425;CALCIO CARBONATO VITAMINA D3;3;2020-03-02 09:13:14
01170410425;XENAZINA;5;2020-03-02 09:13:18
01148790429;ACIDO IBANDRONICO ZENTIVA;4;2020-03-02 09:13:18
00045360427;PAROXETINA MYLAN GENERICS;5;2020-03-02 09:13:20
02809570423;PERINDOPRIL MYLAN GENERICS ITALIA;4;2020-03-02 09:13:22
01168600425;ACIDO ACETILSALICILICO DOC GENERICI;4;2020-03-02 09:13:29
01577000423;MONTELUKAST DOC;4;2020-03-02 09:13:29
01327200422;CLARITROMICINA EG;4;2020-03-02 09:13:36
02407620422;ANTEPSIN;1;2020-03-02 09:13:52
02691810424;PRAVASTATINA MYLAN;2;2020-03-02 09:14:05
00032630428;CANDESARTAN E IDROCLOROTIAZIDE ZENTIVA ITALIA;5;2020-03-02 09:14:05
00375220423;CLOPIDOGREL MYLAN;4;2020-03-02 09:14:06
00155510423;ESOMEPRAZOLO SUN PHARMACEUTICAL INDUSTRIES (EUROPE) BV;4;2020-03-02 09:14:09
01008100420;CLOPIDOGREL E ACIDO ACETILSALICILICO MYLAN;4;2020-03-02 09:14:12
00155670425;GALAXIA;3;2020-03-02 09:14:16
00128350428;ATORVASTATINA ZENTIVA ITALIA;1;2020-03-02 09:14:18
00805240421;ANTACAL;2;2020-03-02 09:14:28
00155510423;EZETIMIBE MYLAN;3;2020-03-02 09:14:34
02402620427;ATENOLOLO CLORTALIDONE DOC GENERICI;1;2020-03-02 09:14:39
02450050410;PREDNISONE TEVA;2;2020-03-02 09:14:59
00179910427;RAMIPRIL ALMUS;1;2020-03-02 09:15:14
02809180421;TADALAFIL MYLAN;1;2020-03-02 09:15:23
00090010422;ACICLOVIR ACCORD;2;2020-03-02 09:15:30
00805240421;RISENCAL;1;2020-03-02 09:15:38
01581650429;MAZDIMA;3;2020-03-02 09:15:53
02346030428;FLUCONAZOLO AUROBINDO;3;2020-03-02 09:15:53
00106410426;DIUREMID;1;2020-03-02 09:15:56
01541420426;PRESSAC;1;2020-03-02 09:15:58
02077490429;SPIRIVA;2;2020-03-02 09:16:02
02537240422;VALSARTAN EG;4;2020-03-02 09:16:03
00160090429;BRIMONIDINA EG;2;2020-03-02 09:16:04
02159410428;BISOPROLOLO MYLAN GENERICS;2;2020-03-02 09:16:12
00063480420;CARVEDILOLO RATIOPHARM;4;2020-03-02 09:16:15
01310900426;LEVOFLOXACINA ZENTIVA;2;2020-03-02 09:16:24
02067420428;IBUPROFENE DOC;2;2020-03-02 09:16:34
01977970431;CINACALCET GEN.ORPH;3;2020-03-02 09:16:52
00886430420;FARALZIN;3;2020-03-02 09:16:54
00170060420;ENALAPRIL E IDROCLOROTIAZIDE DOC GENERICI;4;2020-03-02 09:16:54
02537240422;ESCITALOPRAM SUN;5;2020-03-02 09:16:57
01385890429;TAMSULOSIN TEVA;2;2020-03-02 09:17:01
02263620425;FINASTERIDE PENSA;3;2020-03-02 09:17:15
00887830420;RAMIPRIL HEXAL;5;2020-03-02 09:17:21
02045340425;TERAXANS;5;2020-03-02 09:17:22
02745270427;SUMATRIPTAN TEVA;4;2020-03-02 09:17:25
01404240416;PEPTIREX;3;2020-03-02 09:17:34
02809570423;MONOCINQUE;5;2020-03-02 09:17:38
02310080425;TAIPER;3;2020-03-02 09:17:39
01430880425;FODREN;4;2020-03-02 09:17:51
01168600425;PREGABALIN ARISTO;1;2020-03-02 09:17:53
01272100437;TAMSULOSIN PENSA;3;2020-03-02 09:18:01
01165430420;BERNY;5;2020-03-02 09:18:04
00005280425;RYTMONORM;2;2020-03-02 09:18:05
01431020427;VALSARTAN E IDROCLOROTIAZIDE DOC GENERICI;2;2020-03-02 09:18:09
02286900424;TOBRAMICINA IBI;3;2020-03-02 09:18:18
01891390435;OCTREOTIDE PFIZER;3;2020-03-02 09:18:23
00123220428;PRAMIPEXOLO SANDOZ GMBH;4;2020-03-02 09:18:51
00735730426;PAROXETINA ZENTIVA;2;2020-03-02 09:18:53
00332510429;ALIKRES;3;2020-03-02 09:19:08
00886430420;BENTELAN;3;2020-03-02 09:19:11
00135880425;CEFTRIAXONE KABI;4;2020-03-02 09:19:13
01272100437;CLARITROMICINA ALTER;3;2020-03-02 09:19:14
02421410420;ZIMANEL;2;2020-03-02 09:19:14
02549300420;ALMOTRIPTAN AUROBINDO;3;2020-03-02 09:19:32
02613310420;ZESTAN;2;2020-03-02 09:19:34
01577000423;PRAMIPEXOLO SANDOZ GMBH;3;2020-03-02 09:19:39
02804550420;CIVRAL;2;2020-03-02 09:19:41
01385890429;ZEMPLAR;1;2020-03-02 09:19:42
02310740424;LATANOPROST AUROBINDO;1;2020-03-02 09:19:42
00156300428;ACIDO ACETILSALICILICO DOC GENERICI;3;2020-03-02 09:19:47
02583700428;KARVEZIDE;4;2020-03-02 09:20:06
02258310792;GLICOREST;3;2020-03-02 09:20:08
