PARTITAIVA;FARMACO;QUANTITA;DATA_E_ORA
00162290423;GLICLAZIDE ZENTIVA;1;2020-03-02 01:34:47
00935300426;RIVASTIGMINA AUROBINDO;4;2020-03-02 01:35:08
00433900420;KOLEROS;2;2020-03-02 01:35:18
02631650427;ACICLOVIR ABC;1;2020-03-02 01:35:24
00371300427;PANTOPRAZOLO GIT;3;2020-03-02 01:35:34
01360590424;ALLGRAM;1;2020-03-02 01:35:48
02412410421;PRAMIPEXOLO MYLAN;4;2020-03-02 01:35:57
01573100680;OLMESARTAN MEDOXOMIL E IDROCLOROTIAZIDE PENSA;4;2020-03-02 01:35:57
02298560422;TAMSULOSIN DOC GENERICI;1;2020-03-02 01:36:02
01422920429;METFONORM;3;2020-03-02 01:36:25
02513010427;IVABRADINA ZENTIVA;4;2020-03-02 01:36:28
01283660429;FLUCONAZOLO ZENTIVA;1;2020-03-02 01:36:34
02804550420;DORZAMOX;3;2020-03-02 01:37:07
00714980422;ETORICOXIB PENSA;3;2020-03-02 01:37:25
00817700420;AZILECT;5;2020-03-02 01:38:06
00179910427;EZETIMIBE ALTER;5;2020-03-02 01:38:21
02364740429;METOCAL VITAMINA D3;3;2020-03-02 01:38:27
00992560425;TAKROZEM;1;2020-03-02 01:38:38
00516270428;DUOTRAV;4;2020-03-02 01:39:26
00090010422;MYSILDECARD;1;2020-03-02 01:39:35
00155670425;RICAP;3;2020-03-02 01:39:47
01165430420;BRIMONIDINA SANDOZ;2;2020-03-02 01:40:18
02421410420;RICAP;1;2020-03-02 01:40:23
01008100420;ACICLOVIR ALTER;4;2020-03-02 01:40:31
01304600420;DITROST;1;2020-03-02 01:40:53
00155510423;PALIPERIDONE SANDOZ;5;2020-03-02 01:41:40
-;AIRTAL;2;2020-03-02 01:42:01
01131570424;CETIRIZINA ACCORD;1;2020-03-02 01:42:13
00176320422;SILDENAFIL DR. REDDY'S;2;2020-03-02 01:42:14
01385890429;BOTAM;1;2020-03-02 01:42:22
02395430420;NEBIVOLOLO EG;3;2020-03-02 01:42:25
02721500425;FLOGOFENAC;2;2020-03-02 01:42:41
01018290427;INDAPAMIDE MYLAN GENERICS;5;2020-03-02 01:43:14
01115500421;QUINAPRIL ZENTIVA;5;2020-03-02 01:43:18
00106410426;BONVIVA;1;2020-03-02 01:43:42
02841830421;OLANZAPINA TEVA;5;2020-03-02 01:44:00
02450050410;LATANOPROST MYLAN GENERICS ITALIA;1;2020-03-02 01:44:08
01163790429;BISOPROLOLO ALMUS;5;2020-03-02 01:44:29
01258500428;PERINDOPRIL EG;3;2020-03-02 01:44:41
00900100421;DAPAROX;5;2020-03-02 01:45:01
02583700428;RAMIPRIL MYLAN GENERICS;1;2020-03-02 01:45:10
02832700427;ESCITALOPRAM TEVA GENERICS;3;2020-03-02 01:45:20
00011270428;FOSFOMICINA AUROBINDO;4;2020-03-02 01:45:24
02309280416;CEFACLOR;2;2020-03-02 01:45:25
00170060420;ARGONAL;5;2020-03-02 01:45:31
00045360427;AGILEV;4;2020-03-02 01:46:05
02537240422;BRINZOLAMIDE E TIMOLOLO EG;5;2020-03-02 01:46:06
02365710421;CARVEDILOLO ALTER;2;2020-03-02 01:47:22
00108460429;ATORVASTATINA TEVA;2;2020-03-02 01:47:24
02542140427;VALSARTAN ALTER;3;2020-03-02 01:47:27
02813870421;ALFUZOSINA MYLAN GENERICS;3;2020-03-02 01:47:28
02404410421;PRECTIAZIDE;3;2020-03-02 01:47:41
02159410428;ZYPREXA VELOTAB;3;2020-03-02 01:48:02
01325090429;LASTAFRY;5;2020-03-02 01:48:08
00387550429;RAMANTAL;2;2020-03-02 01:48:54
02402820423;OLANZAPINA MYLAN;2;2020-03-02 01:49:33
01341060422;IMATINIB DR. REDDY'S;1;2020-03-02 01:49:40
00160090429;PRASUGREL MYLAN;2;2020-03-02 01:49:52
02217820428;CARVEDILOLO ZENTIVA;4;2020-03-02 01:50:10
02045340425;GLICLAZIDE MYLAN GENERICS;5;2020-03-02 01:50:36
02389050424;DULOXETINA AUROBINDO;3;2020-03-02 01:50:38
02658310608;PARLODEL;1;2020-03-02 01:51:14
02834420420;ACIDO ACETILSALICILICO DOC GENERICI;3;2020-03-02 01:51:52
02082790425;ETORICOXIB TEVA;2;2020-03-02 01:52:32
01272100437;ENALAPRIL EUROGENERICI;3;2020-03-02 01:52:59
02220640425;RAMIPRIL E IDROCLOROTIAZIDE AUROBINDO;1;2020-03-02 01:53:01
01430880425;FEXOFENADINA SANOFI;1;2020-03-02 01:53:13
02536680420;MESALAZINA MYLAN GENERICS;1;2020-03-02 01:53:14
00135880425;BISOPROLOLO EG;1;2020-03-02 01:54:12
01577040429;ENALAPRIL E IDROCLOROTIAZIDE ALTER;5;2020-03-02 01:55:03
02323720421;METFORMINA DOC;2;2020-03-02 01:56:00
00373590421;FLUCONAZOLO ACCORD;2;2020-03-02 01:56:03
02613310420;ALMOTRIPTAN SANDOZ;4;2020-03-02 01:56:10
01577000423;CALCIO SAVIO;3;2020-03-02 01:56:18
02808860429;FLUOXETINA SANDOZ GMBH;5;2020-03-02 01:56:20
00592060420;ENTECAVIR DR REDDY'S;5;2020-03-02 01:56:39
00458350428;SIMVASTATINA AUROBINDO;3;2020-03-02 01:56:44
02090370426;ALENDRONATO E COLECALCIFEROLO DOC;2;2020-03-02 01:56:55
02490060429;ELETRIPTAN EG;4;2020-03-02 01:56:56
01553010420;LORATADINA TEVA;5;2020-03-02 01:56:59
01099500421;NORVASC;5;2020-03-02 01:57:07
01977970431;ESCITALOPRAM KRKA;4;2020-03-02 01:57:46
00177570439;ESOMEPRAZOLO AUROBINDO;2;2020-03-02 01:57:52
02174000428;ESCITALOPRAM ZENTIVA ITALIA;1;2020-03-02 01:57:57
02374750428;GENTIPRESS;5;2020-03-02 01:58:07
01063290421;PIOGLITAZONE E METFORMINA EG;5;2020-03-02 01:58:10
00516270428;PLAUDIT;1;2020-03-02 01:58:36
01492540420;ATORVASTATINA MYLAN GENERICS ITALIA;3;2020-03-02 01:58:55
01168600425;CITALOPRAM SUN PHARMA;2;2020-03-02 01:59:01
00168260420;SOLACUTAN;1;2020-03-02 01:59:02
02691810424;PURICLAV;5;2020-03-02 01:59:14
00156670424;TERAPROST;2;2020-03-02 01:59:20
02715770422;OLMESARTAN MEDOXOMIL SANDOZ;1;2020-03-02 01:59:31
01891390435;LAMIVUDINA MYLAN;1;2020-03-02 01:59:47
02421410420;ATORVASTATINA AUROBINDO;4;2020-03-02 02:00:02
01577040429;NAPROSYN;2;2020-03-02 02:00:40
01385890429;ZOLIUM;4;2020-03-02 02:00:50
02174000428;AVERELIX;4;2020-03-02 02:01:00
00156300428;ROPINIROLO DOC GENERICI;4;2020-03-02 02:01:03
01148790429;ULCEZOL;5;2020-03-02 02:01:10
02722250426;AMOXICILLINA E ACIDO CLAVULANICO SUN PHARMA;1;2020-03-02 02:01:47
00156670424;ANTACAL;3;2020-03-02 02:02:00
01327770424;TELMISARTAN E IDROCLOROTIAZIDE SANDOZ;3;2020-03-02 02:02:17
02535540427;DOXAZOSIN AUROBINDO;2;2020-03-02 02:02:27
00332510429;MESALAZINA;4;2020-03-02 02:03:28
00704740422;WELLBUTRIN;2;2020-03-02 02:03:32
02537820421;EUROFLU;2;2020-03-02 02:03:39
00097050421;AVEGGIO;5;2020-03-02 02:03:52
02536700426;ORALMOX;1;2020-03-02 02:04:14
01581650429;FAMCICLOVIR TEVA;2;2020-03-02 02:04:17
02412410421;GEMIFLUX;5;2020-03-02 02:04:18
02303900423;ARICEPT;5;2020-03-02 02:04:36
02284270424;OLMESARTAN DOC GENERICI;3;2020-03-02 02:05:14
00026370429;GLADIO;5;2020-03-02 02:05:17
00446160426;LEVOFLOXACINA DOC;5;2020-03-02 02:05:28
02092440425;LADIP;4;2020-03-02 02:05:28
00714980422;VALSARTAN EG;1;2020-03-02 02:05:48
02109130423;OLMESARTAN MEDOXOMIL ALTER;2;2020-03-02 02:06:07
00106410426;TUCLOR;2;2020-03-02 02:06:07
00373590421;DOXAZOSINA PENSA;4;2020-03-02 02:06:17
01063290421;OLANZAPINA LILLY;1;2020-03-02 02:07:02
00135880425;UROMEN;2;2020-03-02 02:07:20
00168260420;ALENDRONATO E COLECALCIFEROLO ARISTO;5;2020-03-02 02:07:25
00108460429;NEBIVOLOLO TEVA ITALIA;5;2020-03-02 02:07:52
-;FEBUXOSTAT SANDOZ;4;2020-03-02 02:08:19
01573100680;SUMATRIPTAN ZENTIVA;1;2020-03-02 02:08:31
02263620425;FOLATEX;2;2020-03-02 02:09:06
02772230427;LERCANIDIPINA EG;4;2020-03-02 02:09:23
00094720422;FEBUXOSTAT PENSA;3;2020-03-02 02:09:24
00172980427;CINACALCET DOC;1;2020-03-02 02:09:49
10166250968;LEVOFLOXACINA EG;2;2020-03-02 02:09:56
02542140427;TADALAFIL DOC GENERICI;5;2020-03-02 02:10:07
00045360427;ALFUZOSINA ZENTIVA;1;2020-03-02 02:10:16
02052850423;MAVERAL;5;2020-03-02 02:10:20
02204580423;FRINEG;1;2020-03-02 02:10:23
01470350669;NORAZIDE;3;2020-03-02 02:10:35
01492540420;VOIDUS;1;2020-03-02 02:10:36
00106720428;DONEPEZIL ACCORD;3;2020-03-02 02:10:40
02082790425;PLAUNAZIDE;1;2020-03-02 02:10:41
01304600420;ACIDO URSODESOSSICOLICO;5;2020-03-02 02:10:44
02220640425;PURICLAV;3;2020-03-02 02:11:01
02832700427;ROZETIMAD;3;2020-03-02 02:11:09
00128350428;LATANOPROST TIMOLOLO ZENTIVA;4;2020-03-02 02:11:22
00170060420;ZEFFIX;3;2020-03-02 02:11:51
02206830420;XAGRID;2;2020-03-02 02:12:09
02806420424;IRBESARTAN E IDROCLOROTIAZIDE EG;2;2020-03-02 02:12:21
00752170423;NASVICAL;3;2020-03-02 02:12:38
02006840421;FINASTERIDE ALTER;5;2020-03-02 02:13:13
01541420426;DUTASTERIDE ACCORD;1;2020-03-02 02:13:49
00205200421;FLUCONAZOLO DOC GENERICI;2;2020-03-02 02:15:05
00090010422;ESCITALOPRAM LABORATORI EUROGENERICI;4;2020-03-02 02:15:31
01577000423;BACTIGRAM;2;2020-03-02 02:15:34
02404410421;TEICOPLANINA HIKMA;5;2020-03-02 02:15:41
02323720421;CINACALCET GEN.ORPH;1;2020-03-02 02:15:43
02159410428;PRAMIPEXOLO TEVA ITALIA;5;2020-03-02 02:15:58
01310900426;ETORICOXIB EG;1;2020-03-02 02:15:59
02810370425;OLMESARTAN MEDOXOMIL ZENTIVA;1;2020-03-02 02:16:22
01229120421;FRILANS;5;2020-03-02 02:16:55
00592060420;IDROTENS;2;2020-03-02 02:17:05
01360590424;DALACIN C FOSFATO;1;2020-03-02 02:17:07
00433900420;ACIDO ALENDRONICO TECNIGEN;1;2020-03-02 02:17:10
02354850428;DOXAFIN;2;2020-03-02 02:17:15
00371300427;RAMIPRIL GIT;5;2020-03-02 02:17:17
02402620427;NORAZIDE;5;2020-03-02 02:17:17
01168600425;LEFLUNOMIDE ZENTIVA;2;2020-03-02 02:17:32
02658310608;FRIMAIND;4;2020-03-02 02:17:42
03664141201;VENLAFAXINA AUROBINDO;1;2020-03-02 02:17:52
00372590422;AMOXICILLINA MYLAN GENERICS;4;2020-03-02 02:17:57
00123220428;BENAZEPRIL IDROCLOROTIAZIDE AUROBINDO;5;2020-03-02 02:18:08
02266660428;BRINZOLAMIDE E TIMOLOLO EG;1;2020-03-02 02:18:29
02513010427;DIZOLO;5;2020-03-02 02:18:47
00900100421;TADALAFIL DOC GENERICI;2;2020-03-02 02:19:06
02804550420;RISPERIDONE AHCL;3;2020-03-02 02:19:35
02810370425;ENALAPRIL AUROBINDO PHARMA ITALIA;3;2020-03-02 02:20:02
00005280425;FLUMICON;3;2020-03-02 02:20:05
00817700420;ROSUVASTATINA SUN;1;2020-03-02 02:20:08
02540740426;GLICONORM;1;2020-03-02 02:20:33
01115500421;OLANZAPINA AUROBINDO PHARMA ITALIA;2;2020-03-02 02:20:38
00176320422;NOBISTAR;4;2020-03-02 02:20:44
00155670425;TAUXIB;2;2020-03-02 02:20:55
02656300429;CEFUROXIMA EG;3;2020-03-02 02:21:26
01341060422;SNAPTAG;3;2020-03-02 02:21:44
02016730422;BOSENTAN SANDOZ;3;2020-03-02 02:22:45
01553010420;CELECOXIB ZENTIVA;2;2020-03-02 02:22:47
02462410420;ZYPREXA;1;2020-03-02 02:22:51
02395430420;OLANZAPINA AUROBINDO PHARMA ITALIA;2;2020-03-02 02:23:12
02483570426;LOVASTATINA DOC;2;2020-03-02 02:23:19
01054480429;CANDESARTAN IDROCLOROTIAZIDE HCS;5;2020-03-02 02:23:20
02803660428;PANTOPRAZOLO GIT;4;2020-03-02 02:23:22
02813870421;BEZAFIBRATO AUROBINDO;3;2020-03-02 02:24:17
02355240421;MONOKET;3;2020-03-02 02:24:27
02490060429;SALOCEF;3;2020-03-02 02:24:30
02550040428;DILTIAZEM DOC GENERICI;4;2020-03-02 02:24:33
02309280416;LANSOPRAZOLO HEXAL;4;2020-03-02 02:24:37
02374750428;IRBESARTAN TEVA;2;2020-03-02 02:24:44
02082790425;RISPERIDONE SANDOZ GMBH;5;2020-03-02 02:25:10
01404240416;OLMESARTAN E AMLODIPINA HCS;1;2020-03-02 02:25:20
02045340425;FURECIS;5;2020-03-02 02:25:55
02681060428;PREGABALIN SUN;4;2020-03-02 02:25:58
02220640425;GABAPENTIN MYLAN GENERICS;5;2020-03-02 02:26:00
02077490429;KUROVENT;3;2020-03-02 02:26:07
02389050424;FAMVIR;3;2020-03-02 02:26:13
02841830421;PIOGLITAZONE TECNIGEN;2;2020-03-02 02:26:21
01891390435;CLOPIDOGREL PENSA;4;2020-03-02 02:26:21
00066360421;BRALTUS;1;2020-03-02 02:26:31
02310740424;TETRIS;4;2020-03-02 02:27:18
02502470426;DRAMION;3;2020-03-02 02:27:19
02487090421;EXORTA;2;2020-03-02 02:27:34
00008080426;SINVALIP;5;2020-03-02 02:27:44
01163790429;QUINAPRIL EG;2;2020-03-02 02:27:49
01261600421;LETROZOLO ALMUS;4;2020-03-02 02:27:55
01422920429;ROSUVASTATINA MYLAN;4;2020-03-02 02:28:01
00177570439;LEVIORINIL;1;2020-03-02 02:28:11
02346030428;BRALTUS;1;2020-03-02 02:28:26
00045190428;PANTOPRAZOLO EG;4;2020-03-02 02:28:27
02809180421;SEVELAMER MYLAN PHARMA;4;2020-03-02 02:28:30
00805240421;VALSARTAN E IDROCLOROTIAZIDE EG;5;2020-03-02 02:28:36
02484020421;CANDESARTAN E IDROCLOROTIAZIDE MYLAN;3;2020-03-02 02:28:53
02537240422;RUPATADINA MYLAN PHARMA;1;2020-03-02 02:28:57
02303900423;PULMAXAN;1;2020-03-02 02:30:00
00063480420;ZITROBIOTIC;5;2020-03-02 02:30:03
02006840421;AZACID;3;2020-03-02 02:30:07
01574740427;ROPINIROLO MYLAN GENERICS;3;2020-03-02 02:30:09
01008100420;CEFOTAXIMA ABC;1;2020-03-02 02:30:18
02174750428;FOSAVANCE;2;2020-03-02 02:30:41
01131570424;TRAVATAN;1;2020-03-02 02:30:55
01189020066;CADTRE;3;2020-03-02 02:31:00
02613310420;CEFTRIAXONE ZENTIVA;1;2020-03-02 02:31:19
00458350428;OMEGA 3 DOC;4;2020-03-02 02:32:00
02458200421;LERCANIDIPINA RATIOPHARM ITALIA;3;2020-03-02 02:32:17
02420690428;PRAMIPEXOLO AUROBINDO;1;2020-03-02 02:32:19
01099500421;PANTOPRAZOLO GIT;2;2020-03-02 02:32:28
01977970431;CLOZAPINA HEXAL;5;2020-03-02 02:32:42
02745270427;LEVOCETIRIZINA AUROBINDO;4;2020-03-02 02:32:44
02531230429;ESCITALOPRAM DOC;5;2020-03-02 02:33:05
00045190428;PANTOFIR;2;2020-03-02 02:33:28
01331160422;ARIPIPRAZOLO AUROBINDO;3;2020-03-02 02:33:41
00171160427;RAMIPRIL E IDROCLOROTIAZIDE ZENTIVA;1;2020-03-02 02:34:16
00387550429;ACECLOFENAC ACCORD;1;2020-03-02 02:34:23
01502950429;PANTOPRAZOLO ALTER;2;2020-03-02 02:34:40
02402820423;NEOLOTAN;4;2020-03-02 02:35:27
01591190424;AZITROMICINA SANDOZ;4;2020-03-02 02:35:29
02354140424;NEBIVOLOLO ABC;2;2020-03-02 02:36:12
02310080425;MEGESTIL;4;2020-03-02 02:36:23
00474070422;LOSARTAN E IDROCLOROTIAZIDE AUROBINDO;1;2020-03-02 02:36:25
00093530426;FENOFIBRATO SANDOZ;4;2020-03-02 02:36:26
00176190429;CALCIO CARBONATO E VITAMINA D3 DOC GENERICI;4;2020-03-02 02:36:44
01165430420;CLARITROMICINA HEXAL;2;2020-03-02 02:37:07
02671260426;MONTEGEN;3;2020-03-02 02:37:14
02286900424;VALACICLOVIR EG;4;2020-03-02 02:38:04
02715770422;MEMANTINA ACCORD;1;2020-03-02 02:38:04
02528570423;OMEPRAZOLO ALTER;4;2020-03-02 02:38:10
00011270428;CEFAZOLINA PHARMACARE;5;2020-03-02 02:38:29
00179910427;DULEX;1;2020-03-02 02:38:54
01229130420;MEMANTINA MYLAN;5;2020-03-02 02:39:00
02365710421;GLEUKOS;3;2020-03-02 02:39:21
00935300426;MONTELUKAST DOC GENERICI;1;2020-03-02 02:39:21
02603280427;ATENOLOLO AHCL;1;2020-03-02 02:40:06
02401720426;ALENDRONATO SUN;3;2020-03-02 02:40:42
00109450429;DESOXIL;1;2020-03-02 02:41:10
02691810424;LEVOFLOXACINA TECNIGEN ITALIA;3;2020-03-02 02:41:59
00886370428;BETAMETASONE EUROGENERICI;3;2020-03-02 02:42:03
02309280416;NEVIRAN;3;2020-03-02 02:42:08
00724440425;OMISTAT;3;2020-03-02 02:42:09
02770160428;IMATINIB REDDY;1;2020-03-02 02:42:12
00516270428;CELLCEPT;5;2020-03-02 02:42:35
00735730426;OMEPRAZEN;1;2020-03-02 02:42:42
00936580422;RAMIPRIL HEXAL;2;2020-03-02 02:43:34
01325090429;IRBESARTAN E IDROCLOROTIAZIDE MACLEODS PHARMA;3;2020-03-02 02:43:44
01525290423;RABEPRAZOLO TECNIGEN;3;2020-03-02 02:44:13
02090370426;ALENDRONATO MYLAN GENERICS;3;2020-03-02 02:44:26
02450050410;EXORTA;3;2020-03-02 02:44:36
00155510423;ROPINIROLO TEVA;1;2020-03-02 02:44:41
02258310792;BICALUTAMIDE EG;5;2020-03-02 02:44:55
02715180424;FUROSEMIDE ARISTO;3;2020-03-02 02:45:12
02516810427;ALMEIDA;3;2020-03-02 02:45:22
00992280420;OLMESARTAN MEDOXOMIL E IDROCLOROTIAZIDE MYLAN;5;2020-03-02 02:45:59
01170410425;LATANOPROST AUROBINDO;1;2020-03-02 02:45:59
00160090429;FLUCONAZOLO PENSA;1;2020-03-02 02:46:15
02631650427;EFESTAD;4;2020-03-02 02:46:20
01272100437;FLECAINIDE TEVA;5;2020-03-02 02:47:28
10166250968;GLUCOSIO SALF;5;2020-03-02 02:47:28
01177630241;SORICLAR;1;2020-03-02 02:47:29
01327200422;REMINYL;1;2020-03-02 02:47:38
01283660429;LIVIAL;5;2020-03-02 02:47:46
01018290427;DICLOFENAC MYLAN;1;2020-03-02 02:48:12
02407620422;LEVETIRACETAM AUROBINDO PHARMA ITALIA;3;2020-03-02 02:48:27
02536680420;GABAPENTIN DOC GENERICI;3;2020-03-02 02:48:30
00736750423;ELAN;5;2020-03-02 02:48:37
00162290423;BALARM;4;2020-03-02 02:48:43
01141950426;KLAVUX;4;2020-03-02 02:48:44
00660470428;CLOPIDOGREL DOC GENERICI;3;2020-03-02 02:49:08
00992560425;DICLOFENAC DOC;2;2020-03-02 02:49:12
02721500425;ACICLOVIR MYLAN GENERICS;5;2020-03-02 02:49:16
01431020427;ACICLOVIR PENSA;5;2020-03-02 02:49:33
02809570423;ANASTROZOLO DOC GENERICI;3;2020-03-02 02:49:56
00135200426;MACROZIT;4;2020-03-02 02:50:03
00032630428;ALENDRONATO E COLECALCIFEROLO ARISTO;5;2020-03-02 02:50:30
02552120426;CINACALCET ARISTO;2;2020-03-02 02:51:25
02364740429;CITALOPRAM DOC;5;2020-03-02 02:51:31
01304610429;CORLENTOR;2;2020-03-02 02:51:52
02583700428;MONOCINQUE;4;2020-03-02 02:52:03
02298560422;VALSARTAN TEVA ITALIA;2;2020-03-02 02:52:15
00886370428;CLARITROMICINA HCS;1;2020-03-02 02:52:16
00035600428;CELECOXIB TECNIGEN;4;2020-03-02 02:52:26
02808860429;DICLOFAN;4;2020-03-02 02:52:53
01258500428;TAMSULOSIN TEVA;2;2020-03-02 02:53:00
00375220423;RITECAM;1;2020-03-02 02:53:11
02269580425;CALCITRIOLO DOC GENERICI;3;2020-03-02 02:53:14
02549300420;ACICLOVIR AUROBINDO;5;2020-03-02 02:53:15
02346020429;AMARYL;4;2020-03-02 02:53:15
00590320420;SALMETEROLO FLUTICASONE SF;2;2020-03-02 02:53:48
00886430420;DUTASTERIDE KRKA;4;2020-03-02 02:54:14
02834420420;DULOXETINA EG;5;2020-03-02 02:54:19
00887830420;FURECIS;4;2020-03-02 02:54:44
00681310421;BIFRIZIDE;3;2020-03-02 02:55:30
01341060422;PERGASTID;4;2020-03-02 02:56:01
00194530424;LOSARTAN EUROGENERICI;1;2020-03-02 02:56:41
01430880425;GLICLAZIDE PENSA;1;2020-03-02 02:56:52
00167310424;BENAZEPRIL EG;2;2020-03-02 02:57:24
02217820428;OMEPRAZOLO SUN;2;2020-03-02 02:57:52
00838020428;OLMESARTAN MEDOXOMIL PENSA;2;2020-03-02 02:59:00
02769570421;VASTIN;1;2020-03-02 02:59:02
02632970428;SERTRALINA SANDOZ;2;2020-03-02 02:59:31
02067420428;KRUXAGON;5;2020-03-02 02:59:38
00516270428;FLUPID;1;2020-03-02 02:59:41
00936410422;LATANOPROST EG;3;2020-03-02 02:59:46
02658310608;TOPIRAMATO ACCORD HEALTHCARE;5;2020-03-02 03:00:11
02803660428;OMEPRAZOLO ALMUS PHARMA;1;2020-03-02 03:00:20
00179910427;SORICLAR;2;2020-03-02 03:00:48
02528570423;LEVETIRACETAM ACCORD;2;2020-03-02 03:01:10
02364740429;CEFUROXIMA SANDOZ;2;2020-03-02 03:02:03
02174750428;OLANZAPINA LILLY;1;2020-03-02 03:02:10
02502470426;DOXAFIN;1;2020-03-02 03:02:30
02458200421;LOPID;5;2020-03-02 03:02:35
00387550429;FOSFOMICINA AUROBINDO;5;2020-03-02 03:03:05
00008080426;CEFACLOR EUROGENERICI;2;2020-03-02 03:03:16
02323720421;AXELTA;1;2020-03-02 03:03:55
02303900423;ENALAPRIL GIT;3;2020-03-02 03:04:13
00011270428;QUETIAPINA DOC;5;2020-03-02 03:04:25
00887830420;TAMLIC;2;2020-03-02 03:04:58
00681310421;GESTROLTEX;4;2020-03-02 03:05:26
00592060420;PRAMIPEXOLO EUROGENERICI;2;2020-03-02 03:05:29
01170410425;CUROXIM;2;2020-03-02 03:06:04
02355240421;DIAMICRON;3;2020-03-02 03:06:04
01525290423;NOBIZIDE;5;2020-03-02 03:06:31
02174000428;EPIFLOXIN;4;2020-03-02 03:07:07
01168600425;HIZAAR;4;2020-03-02 03:07:09
02490060429;DONEPEZIL ALTER;1;2020-03-02 03:07:22
02483570426;COVERSYL;5;2020-03-02 03:07:22
02407620422;FORADIL;2;2020-03-02 03:07:23
02809180421;DUTASTERIDE EG;2;2020-03-02 03:07:24
02284270424;OXIS;2;2020-03-02 03:07:42
02052850423;CLOPINOVO;4;2020-03-02 03:08:00
02346020429;CARVEDILOLO MYLAN GENERICS;5;2020-03-02 03:08:13
00063480420;AMOXICILLINA GIT;3;2020-03-02 03:08:20
00194530424;GABAPENTIN TEVA PHARMA;5;2020-03-02 03:08:54
00032630428;LEVODOPA/CARBIDOPA/ENTACAPONE MYLAN;1;2020-03-02 03:09:06
01891390435;ACIDO ALENDRONICO E COLECALCIFEROLO ZENTIVA;3;2020-03-02 03:09:08
02206830420;VALSARTAN MAXMIND;1;2020-03-02 03:09:19
00123220428;TRAVOPROST TEVA;5;2020-03-02 03:09:31
00992560425;ACIDO ALENDRONICO ALTER;2;2020-03-02 03:09:34
00735730426;LAMISIL;5;2020-03-02 03:09:42
00474070422;ALPHEUS;5;2020-03-02 03:09:53
02770160428;CIPROFLOXACINA PHARMACARE;3;2020-03-02 03:09:55
10166250968;TAMSULOSIN MYLAN GENERICS;1;2020-03-02 03:09:57
02269580425;IMUNOCARE;4;2020-03-02 03:10:08
01008100420;ETORICOXIB SANDOZ;5;2020-03-02 03:10:14
02310080425;DESLORATADINA AUROBINDO ITALIA;3;2020-03-02 03:10:55
02806420424;SALOCEF;2;2020-03-02 03:11:01
02365710421;LEFLUNOMIDE ZENTIVA;3;2020-03-02 03:11:53
00516270428;KETOROLAC ACCORD;5;2020-03-02 03:12:07
02401720426;MIRTAZAPINA TEVA ITALIA;2;2020-03-02 03:12:09
01272100437;METFONORM;5;2020-03-02 03:12:52
02395430420;ROPINIROLO DOC GENERICI;5;2020-03-02 03:12:57
00026370429;TERBINAFINA EG;5;2020-03-02 03:12:59
02513010427;DUTASTERIDE AUROBINDO;1;2020-03-02 03:13:16
00045360427;ALENDRONATO SUN;3;2020-03-02 03:13:38
01115500421;OLANZAPINA ZENTIVA;2;2020-03-02 03:13:56
02346030428;DOLGOSIN;2;2020-03-02 03:13:59
02462410420;ARIPIPRAZOLO TEVA;5;2020-03-02 03:14:04
02613310420;TAMSULOSINA ZENTIVA ITALIA;3;2020-03-02 03:14:08
02808860429;URDES;5;2020-03-02 03:14:22
02082790425;ACARBOSIO DOC GENERICI;1;2020-03-02 03:14:42
01470350669;TADALAFIL DOC GENERICI;5;2020-03-02 03:14:58
00160090429;SIMVASTATINA AUROBINDO;4;2020-03-02 03:15:26
00093530426;TRISCUDIL;5;2020-03-02 03:16:28
02006840421;CLOPIDOGREL E ACIDO ACETILSALICILICO MYLAN;1;2020-03-02 03:16:39
00155670425;SALOCEF;2;2020-03-02 03:16:47
01430880425;LEVETIRACETAM TEVA;3;2020-03-02 03:16:49
01189020066;ARIPIPRAZOLO DOC;3;2020-03-02 03:16:50
00714980422;ZOLODER;2;2020-03-02 03:16:52
02484020421;POSACONAZOLO EG;2;2020-03-02 03:16:53
00372590422;BICALUTAMIDE SUN;3;2020-03-02 03:17:06
-;TEICOPLANINA HIKMA;1;2020-03-02 03:17:20
01063290421;CARDICOR;4;2020-03-02 03:17:23
01304600420;ALFUZOSINA HEXAL;3;2020-03-02 03:17:30
01577000423;CEFTRIAXONE BIOPHARMA;1;2020-03-02 03:17:45
02204580423;VECLAM RM;5;2020-03-02 03:17:58
02536680420;RASAGILINA ZENTIVA;5;2020-03-02 03:18:26
00375220423;OLMESARTAN MEDOXOMIL E IDROCLOROTIAZIDE PENSA;2;2020-03-02 03:18:41
00458350428;RICAP;5;2020-03-02 03:19:20
02354140424;GABANEX;3;2020-03-02 03:19:27
00886370428;AZITROMICINA ALMUS;1;2020-03-02 03:19:32
02402620427;MIMPARA;1;2020-03-02 03:19:33
01977970431;GALNORA;5;2020-03-02 03:19:39
02263620425;LISINOPRIL MYLAN GENERICS;2;2020-03-02 03:19:43
02550040428;OMEGA 3 BOUTY;2;2020-03-02 03:19:52
02159410428;FOSFOMICINA SUN;4;2020-03-02 03:19:53
02374750428;CHIARO;1;2020-03-02 03:20:27
02772230427;OLMEGAN;5;2020-03-02 03:20:44
01422920429;IDALAZIDE;5;2020-03-02 03:21:23
02412410421;MONTELUKAST EG;2;2020-03-02 03:21:26
02016730422;KOLEROS;5;2020-03-02 03:21:30
00156300428;LOPID;1;2020-03-02 03:22:05
02286900424;POSACONAZOLO EUROGENERICI;5;2020-03-02 03:22:28
