PARTITAIVA;FARMACO;QUANTITA;DATA_E_ORA
02346020429;OMEGA 3 TEVA;5;2020-03-24 02:48:48
02407620422;CITALOPRAM AUROBINDO ITALIA;2;2020-03-24 02:48:50
02364740429;LANSOPRAZOLO SANDOZ GMBH;1;2020-03-24 02:48:52
00156300428;DEGASTRIL;2;2020-03-24 02:48:55
02016730422;ELAZOR;5;2020-03-24 02:49:00
02258310792;FLEXEN;2;2020-03-24 02:49:05
02402620427;LUCEN;2;2020-03-24 02:49:14
02458200421;CIPROFLOXACINA MYLAN GENERICS;3;2020-03-24 02:49:20
02681060428;PANTOPRAZOLO PENSA;4;2020-03-24 02:49:31
02090370426;FINESTAR;5;2020-03-24 02:50:42
02310740424;VALSARTAN TECNIGEN;2;2020-03-24 02:50:45
01327200422;MONTELUKAST MYLAN;4;2020-03-24 02:50:53
02217820428;ROSUVASTATINA TECNIGEN;2;2020-03-24 02:50:53
02052850423;RISEDRONATO EG;2;2020-03-24 02:50:59
00155670425;GENERIT;5;2020-03-24 02:51:15
02531230429;ABERIPRA;2;2020-03-24 02:51:16
01165430420;SIROCTID;4;2020-03-24 02:51:23
00817700420;EXORTA;5;2020-03-24 02:51:26
00156670424;CIQORIN;5;2020-03-24 02:52:03
02346030428;GABAPENTIN ALTER;4;2020-03-24 02:52:09
01099500421;MEMANTINA MYLAN;1;2020-03-24 02:52:25
02309280416;DOXAZOSINA SUN;4;2020-03-24 02:52:29
01261600421;NEBIVOLOLO EG;3;2020-03-24 02:52:42
00094720422;RAMIPRIL PHARMEG;5;2020-03-24 02:53:07
00752170423;ENALAPRIL PENSA;3;2020-03-24 02:53:39
01310900426;ZAMIZOL;3;2020-03-24 02:53:40
02809180421;LORATADINA HEXAL;3;2020-03-24 02:53:54
02402820423;ISOSORBIDE MONONITRATO MYLAN GENERICS;4;2020-03-24 02:53:58
00011270428;LITURSOL;4;2020-03-24 02:54:28
01258500428;SOTALOLO TEVA;1;2020-03-24 02:54:47
02077490429;ATENOLOLO PENSA;5;2020-03-24 02:54:51
00179910427;ZOLOBREST;5;2020-03-24 02:55:09
01573100680;LEVITRA;5;2020-03-24 02:55:30
01327770424;GLUCOSIO EUROSPITAL;5;2020-03-24 02:55:34
01283660429;PREDNISONE MYLAN PHARMA;3;2020-03-24 02:55:41
01304610429;METFORMINA AUROBINDO;1;2020-03-24 02:55:49
00375220423;ARIPIPRAZOLO TEVA;2;2020-03-24 02:56:37
02513010427;KETOROLAC ABC;4;2020-03-24 02:56:55
02715180424;ENALAPRIL E LERCANIDIPINA KRKA;3;2020-03-24 02:57:14
02656300429;GABAPENTIN ZENTIVA;4;2020-03-24 02:57:20
10166250968;TOBI;2;2020-03-24 02:57:31
02404410421;KRUPLUS;5;2020-03-24 02:57:57
01574740427;SERTRALINA AUROBINDO;4;2020-03-24 02:58:04
02310740424;CLOPIDOGREL ALTER;3;2020-03-24 02:58:34
02832700427;NALOREX;1;2020-03-24 02:58:51
02174000428;CAPTOPRIL IDROCLOROTIAZIDE SANDOZ;4;2020-03-24 02:59:05
02266660428;CANDESARTAN IDROCLOROTIAZIDE HCS;4;2020-03-24 02:59:13
01470350669;TOBRAMICINA IBI;5;2020-03-24 02:59:31
00886370428;BITOPRIX;1;2020-03-24 02:59:35
02715770422;TONACAL D3;4;2020-03-24 03:00:39
02092440425;LUMIGAN;2;2020-03-24 03:00:57
00097050421;EZETIMIBE E SIMVASTATINA KRKA;4;2020-03-24 03:01:17
00372590422;VISOFID;3;2020-03-24 03:01:30
01325090429;LOSFERRON;3;2020-03-24 03:01:31
02323720421;RIFLAX;4;2020-03-24 03:01:42
02483570426;FINASTERIDE ABC;2;2020-03-24 03:01:42
00135880425;RAMIPRIL E IDROCLOROTIAZIDE PHARMEG;1;2020-03-24 03:01:50
01229130420;SAIDOX;5;2020-03-24 03:01:55
02045340425;COAPROVEL;5;2020-03-24 03:02:13
00135200426;EFIENT;3;2020-03-24 03:02:19
00887830420;OSSIBUTININA CLORIDRATO MYLAN GENERICS;3;2020-03-24 03:02:44
02502470426;COPEMYL;4;2020-03-24 03:02:53
02841830421;KARVEZIDE;1;2020-03-24 03:03:42
02067420428;SEROQUEL;3;2020-03-24 03:03:42
02077490429;LEVETIRACETAM TECNIGEN;1;2020-03-24 03:03:59
00090010422;TENORETIC;3;2020-03-24 03:04:05
02395430420;ARIPIPRAZOLO TEVA;5;2020-03-24 03:04:17
02090370426;EZETIMIBE AUROBINDO;3;2020-03-24 03:04:22
01577040429;GLICLAZIDE SANDOZ;3;2020-03-24 03:04:26
02263620425;VALSARTAN E IDROCLOROTIAZIDE SUN;4;2020-03-24 03:04:30
02487090421;LEVOTIROXINA ARISTO;1;2020-03-24 03:04:49
00123220428;ALMOTRIPTAN SANDOZ;2;2020-03-24 03:04:58
02420690428;FEVARIN;3;2020-03-24 03:05:35
00008080426;SERTRALINA ARISTO;2;2020-03-24 03:06:02
02770160428;MACLADIN RM;1;2020-03-24 03:06:15
00045190428;PANTORC;5;2020-03-24 03:06:24
00177570439;MIGLUSTAT ACCORD;1;2020-03-24 03:06:30
01327200422;FODREN;5;2020-03-24 03:06:43
01229120421;AMOXICILLINA RATIOPHARM;2;2020-03-24 03:06:50
02006840421;CIPROFLOXACINA SUN;4;2020-03-24 03:07:27
00704740422;CALCIO SAVIO;3;2020-03-24 03:07:29
02374750428;ATORVASTATINA F.I.R.M.A.;4;2020-03-24 03:07:35
00592060420;MEDIPO;1;2020-03-24 03:08:02
02355240421;GABAPENTIN TEVA PHARMA;5;2020-03-24 03:08:40
02052850423;FUROSEMIDE MYLAN GENERICS;3;2020-03-24 03:09:08
02458200421;EZETIMIBE E SIMVASTATINA SUN;5;2020-03-24 03:09:34
01360590424;LEVOTIROXINA ARISTO;5;2020-03-24 03:09:35
00156670424;SYNFLEX;2;2020-03-24 03:09:40
00035600428;POTASSIO CANRENOATO EG;1;2020-03-24 03:09:45
01115500421;CEFTRIAXONE KABI;3;2020-03-24 03:09:49
00817700420;ZOLMITRIPTAN AUROBINDO;4;2020-03-24 03:10:08
02834420420;CIPROFLOXACINA PENSA;3;2020-03-24 03:10:21
00735730426;CLOZAPINA AUROBINDO;1;2020-03-24 03:10:21
02402820423;COSOPT;5;2020-03-24 03:10:53
00162290423;CALCITRIOLO EG;1;2020-03-24 03:10:54
02806420424;DAYTRIX;5;2020-03-24 03:11:00
02542140427;CETIRIZINA ACCORD;2;2020-03-24 03:11:09
01165430420;AMLODIPINA FG;4;2020-03-24 03:11:13
01541420426;STARAB;1;2020-03-24 03:11:48
01008100420;ENALAPRIL E LERCANIDIPINA MYLAN PHARMA;5;2020-03-24 03:11:53
01304610429;DEGASTRIL;1;2020-03-24 03:11:55
00936580422;VALSARTAN PENSA;5;2020-03-24 03:12:22
02537240422;SALOCEF;3;2020-03-24 03:12:26
02258310792;DULOXETINA TEVA ITALIA;3;2020-03-24 03:12:39
00109450429;PREGABALIN TEVA;1;2020-03-24 03:12:48
01304600420;CITALOPRAM ABC;3;2020-03-24 03:14:18
01404240416;MONTELUKAST TEVA ITALIA;2;2020-03-24 03:14:34
01577000423;SEROPRAM;2;2020-03-24 03:14:43
02412410421;DULOXETINA ZENTIVA;1;2020-03-24 03:15:18
02284270424;CLOPIDOGREL DR. REDDY'S;5;2020-03-24 03:15:23
00886370428;RAMIPRIL DOC GENERICI;5;2020-03-24 03:15:41
00935300426;KETOROLAC ACCORD;4;2020-03-24 03:15:57
01258500428;LACIDIPINA EG;4;2020-03-24 03:15:57
02484020421;AMISULPRIDE MYLAN;1;2020-03-24 03:16:07
00155670425;ERAXITRON;5;2020-03-24 03:16:08
02450050410;DORZOLAMIDE TIMOLOLO ZENTIVA;5;2020-03-24 03:16:35
00179910427;ASTON;1;2020-03-24 03:17:14
01054480429;STECUR;3;2020-03-24 03:17:33
01170410425;ISOFENAL;1;2020-03-24 03:17:37
00660470428;AMALESS;2;2020-03-24 03:17:37
02365710421;IRBESARTAN/IDROCLOROTIAZIDE TEVA;1;2020-03-24 03:17:39
02769570421;LERCAPREL;4;2020-03-24 03:18:03
00093530426;BACTIGRAM;2;2020-03-24 03:18:18
02632970428;QUETIAPINA MYLAN GENERICS;3;2020-03-24 03:18:42
02658310608;ESOMEPRAZOLO DOC;1;2020-03-24 03:19:11
00108460429;TREDIMIN;2;2020-03-24 03:19:20
02656300429;NAPROXENE SODICO;2;2020-03-24 03:19:49
00387550429;METFORMINA EG;2;2020-03-24 03:19:54
02715180424;CIPROFLOXACINA MYLAN GENERICS;1;2020-03-24 03:20:11
01272100437;KIMURA;5;2020-03-24 03:20:28
02298560422;LEVETIRACETAM SANDOZ;3;2020-03-24 03:20:41
00160090429;OMEPRAZOLO TECNIGEN;4;2020-03-24 03:21:20
00992560425;ESIDREX;5;2020-03-24 03:21:29
02016730422;PIPERACILLINA E TAZOBACTAM KABI;1;2020-03-24 03:21:47
00128350428;ATORVASTATINA PENSA;2;2020-03-24 03:21:56
01283660429;ENALAPRIL E IDROCLOROTIAZIDE MYLAN;4;2020-03-24 03:21:58
02772230427;CINACALCET ARISTO;4;2020-03-24 03:22:02
02269580425;IRBESARTAN E IDROCLOROTIAZIDE DOC GENERICI;5;2020-03-24 03:22:06
00167310424;TEICOPLANINA SANDOZ;5;2020-03-24 03:22:15
00992280420;TOBRAMICINA SUN;5;2020-03-24 03:22:23
01341060422;AMOXICILLINA PENSA;5;2020-03-24 03:22:33
00005280425;ACIDO FOLICO DOC GENERICI;1;2020-03-24 03:22:53
02217820428;TIMOD;4;2020-03-24 03:22:59
01331160422;SERTRALINA SUN;4;2020-03-24 03:23:05
02631650427;NORADOX;2;2020-03-24 03:23:16
00752170423;REPAGLINIDE SANDOZ;4;2020-03-24 03:23:45
02309280416;RAMIPRIL IDROCLOROTIAZIDE ZENTIVA;4;2020-03-24 03:24:13
00106720428;NIVOLON;5;2020-03-24 03:24:45
01574740427;SUCRAMAL;5;2020-03-24 03:24:49
01977970431;LACIPIL;2;2020-03-24 03:24:52
00170060420;FENOFIBRATO ZENTIVA;3;2020-03-24 03:25:03
02531230429;RABEPRAZOLO SANDOZ;4;2020-03-24 03:25:33
02204580423;FENADOL;5;2020-03-24 03:25:41
00172980427;LAMPARD;3;2020-03-24 03:26:32
02174750428;TIROSINT;1;2020-03-24 03:26:48
00936410422;ACARBOSIO DOC GENERICI;2;2020-03-24 03:26:59
01008100420;SEVELAMER MYLAN PHARMA;4;2020-03-24 03:27:16
01163790429;EXEMESTANE ACTAVIS;3;2020-03-24 03:27:19
00171160427;RAMIPRIL SANDOZ;4;2020-03-24 03:27:22
-;AMLODIPINA SUN;2;2020-03-24 03:27:24
00063480420;CIVRAL;3;2020-03-24 03:27:48
02462410420;TENOMAX;3;2020-03-24 03:27:56
01430880425;DRALENOS;4;2020-03-24 03:29:08
02082790425;CARVIPRESS;3;2020-03-24 03:29:30
02809570423;TADALAFIL EG;2;2020-03-24 03:29:42
00724440425;AMOXICILLINA E ACIDO CLAVULANICO ABC;4;2020-03-24 03:30:02
02401720426;AMITRIPTILINA MYLAN;1;2020-03-24 03:30:33
00935300426;CLARITROMICINA HEXAL;3;2020-03-24 03:31:42
02402620427;OXIS;5;2020-03-24 03:32:10
02803660428;ALOPERIDOLO PENSA;5;2020-03-24 03:32:14
00176320422;ACICLIN;1;2020-03-24 03:32:38
00886430420;REBETOL;5;2020-03-24 03:32:43
02346020429;OLMESARTAN MEDOXOMIL E IDROCLOROTIAZIDE ALTER;3;2020-03-24 03:32:45
00736750423;LEXTRASA;2;2020-03-24 03:33:01
02458200421;AZITROMICINA MYLAN;4;2020-03-24 03:33:27
01581650429;DEGASTRIL;1;2020-03-24 03:33:35
02421410420;ARIPIPRAZOLO SANDOZ GMBH;1;2020-03-24 03:33:35
02513010427;DOMES;3;2020-03-24 03:33:53
01553010420;CISON;5;2020-03-24 03:34:41
02364740429;TRANEX;4;2020-03-24 03:34:42
02354850428;FOSFOMICINA MYLAN;4;2020-03-24 03:34:46
01177630241;MIRTAZAPINA AUROBINDO;2;2020-03-24 03:35:14
01470350669;QUETIAPINA DOC GENERICI;3;2020-03-24 03:35:18
02404410421;PIOGLITAZONE ACCORD;5;2020-03-24 03:35:32
00516270428;OMEPRAZOLO ALTER;3;2020-03-24 03:35:33
01131570424;COPEMYL;5;2020-03-24 03:35:40
02536680420;ISDIBEN;2;2020-03-24 03:35:50
01168600425;IVABRADINA KRKA;3;2020-03-24 03:36:17
00458350428;CINACALCET SANDOZ GMBH;4;2020-03-24 03:36:30
02583700428;RAMIPRIL E AMLODIPINA KRKA;3;2020-03-24 03:36:39
00156300428;CITALOPRAM HEXAL AG;2;2020-03-24 03:36:48
01018290427;ESOMEPRAZOLO ALMUS;3;2020-03-24 03:36:51
02832700427;CEFTRIAXONE MYLAN GENERICS;4;2020-03-24 03:36:59
00590320420;LANSOPRAZOLO TECNIGEN;2;2020-03-24 03:37:10
00168260420;LADIP;5;2020-03-24 03:37:22
02374750428;PRIXAR;3;2020-03-24 03:37:29
00194530424;TADALAFIL EG;2;2020-03-24 03:37:32
01099500421;AMOXICILLINA ACIDO CLAVULANICO P-CARE;2;2020-03-24 03:37:32
02552120426;BRINZOLAMIDE E TIMOLOLO EG;3;2020-03-24 03:37:42
01148790429;STEMOX;1;2020-03-24 03:38:39
00886430420;MOXONIDINA EG;5;2020-03-24 03:38:56
02067420428;RILUTEK;4;2020-03-24 03:39:01
02174000428;LAMISIL;3;2020-03-24 03:39:24
02721500425;CALCIO SAVIO;1;2020-03-24 03:39:59
02808860429;CEFTAZIDIMA ASTRO-PHARMA;5;2020-03-24 03:40:04
00681310421;FLAGYL;1;2020-03-24 03:40:04
02531230429;VYTORIN;1;2020-03-24 03:40:07
01573100680;LEDOREN;2;2020-03-24 03:40:46
00155510423;LIMNOS;5;2020-03-24 03:40:53
02813870421;ADALAT CRONO;5;2020-03-24 03:40:59
00032630428;TRUSOPT;2;2020-03-24 03:41:14
00045190428;OMEPRAZOLO MYLAN PHARMA;3;2020-03-24 03:41:20
00474070422;ZINADRIL;2;2020-03-24 03:41:25
02549300420;LEVETIRACETAM ZENTIVA;2;2020-03-24 03:41:52
02407620422;TRIBOK;1;2020-03-24 03:41:58
02540740426;WELLBUTRIN;1;2020-03-24 03:42:26
01591190424;CEFOTAXIME MYLAN GENERICS;5;2020-03-24 03:42:31
00156300428;PANATRIX;2;2020-03-24 03:42:34
02159410428;TEXTAZO;3;2020-03-24 03:42:42
00900100421;FODREN;4;2020-03-24 03:42:50
02354140424;LACIREX;1;2020-03-24 03:44:32
00838020428;CITALOPRAM EG;5;2020-03-24 03:44:34
02389050424;CITALOPRAM AUROBINDO ITALIA;4;2020-03-24 03:44:52
02603280427;NIFEDIPINA MYLAN GENERICS ITALIA;4;2020-03-24 03:45:05
02266660428;CLOX;2;2020-03-24 03:45:06
00375220423;NEOLOTAN PLUS;4;2020-03-24 03:45:28
02298560422;EBASTINA DOC;2;2020-03-24 03:45:51
02536700426;LOSARTAN SANDOZ;2;2020-03-24 03:46:07
01492540420;VENLAFAXINA DOC GENERICI;5;2020-03-24 03:46:22
02513010427;IRBESARTAN TECNIGEN;5;2020-03-24 03:46:36
02516810427;MONTELUKAST DOROM;5;2020-03-24 03:46:59
02552120426;GLAUBRIM;3;2020-03-24 03:47:05
02535540427;DROPLATAN;4;2020-03-24 03:47:46
02745270427;CANDESARTAN E IDROCLOROTIAZIDE TEVA ITALIA;2;2020-03-24 03:47:50
02809180421;SIMVASTATINA HEXAL;4;2020-03-24 03:48:00
02303900423;DELTAZIME;2;2020-03-24 03:48:37
01018290427;NIMVASTID;4;2020-03-24 03:48:48
02722250426;ZOLIUM;2;2020-03-24 03:48:52
00106410426;FROVATRIPTAN TEVA;2;2020-03-24 03:48:53
02528570423;RABEPRAZOLO ACCORD;5;2020-03-24 03:49:10
01502950429;RAMIPRIL IG;3;2020-03-24 03:49:32
00032630428;EZETIMIBE ACCORD;3;2020-03-24 03:49:36
00373590421;CLOZAPINA AUROBINDO;2;2020-03-24 03:49:39
00026370429;SPECTROCEF;3;2020-03-24 03:49:43
00176190429;XAGRID;1;2020-03-24 03:50:11
00045360427;PIPERACILLINA E TAZOBACTAM IBIGEN;1;2020-03-24 03:50:25
02346030428;SEQUACOR;5;2020-03-24 03:50:28
01063290421;TAMSULOSIN DOC GENERICI;1;2020-03-24 03:51:03
02395430420;KANRENOL;4;2020-03-24 03:51:11
00205200421;PRAMIPEXOLO ZENTIVA;4;2020-03-24 03:51:16
00011270428;RIZATRIPTAN MYLAN GENERICS;4;2020-03-24 03:51:23
02804550420;CEFTRIAXONE SANDOZ;3;2020-03-24 03:51:34
01431020427;AZITROMICINA MYLAN;2;2020-03-24 03:51:34
00714980422;AERFLU;2;2020-03-24 03:51:47
02286900424;BOSENTAN DOC;3;2020-03-24 03:51:48
00433900420;RISEDRONATO GERMED;4;2020-03-24 03:51:53
01261600421;OXCARBAZEPINA TECNIGEN;1;2020-03-24 03:51:57
00135200426;BROMOCRIPTINA;3;2020-03-24 03:52:17
10166250968;LOZID;2;2020-03-24 03:52:19
01385890429;ALENDRONATO DOC GENERICI;2;2020-03-24 03:52:45
00805240421;XENAZINA;5;2020-03-24 03:52:46
02109130423;SALBUTAMOLO SANDOZ;3;2020-03-24 03:52:58
02490060429;FAMCICLOVIR SANDOZ;2;2020-03-24 03:53:36
02537820421;LOSARTAN E IDROCLOROTIAZIDE LABORATORI ALTER;2;2020-03-24 03:53:54
02613310420;TECNOZOL;4;2020-03-24 03:54:43
01141950426;GRANISETRON MYLAN GENERICS;1;2020-03-24 03:55:13
00332510429;IRBESARTAN MYLAN;2;2020-03-24 03:55:15
00066360421;LITURSOL;4;2020-03-24 03:56:10
02220640425;MYFORTIC;4;2020-03-24 03:56:24
02310740424;VINORELBINA DOC;3;2020-03-24 03:56:36
03664141201;CEFIXIMA EG;1;2020-03-24 03:56:40
01891390435;RAMIPRIL IDROCLOROTIAZIDE AUROBINDO;5;2020-03-24 03:56:53
02691810424;FRIBAT;1;2020-03-24 03:56:54
02671260426;PRINZOL;4;2020-03-24 03:56:58
02550040428;CEFIXIMA EG;3;2020-03-24 03:56:59
01310900426;ESCITALOPRAM TEVA GENERICS;2;2020-03-24 03:57:08
01189020066;SAIDOX;2;2020-03-24 03:57:12
02681060428;DESAFLU;3;2020-03-24 03:57:16
01327770424;ACICLOVIR ALMUS;4;2020-03-24 03:57:20
02483570426;LEVOCETIRIZINA KRKA;5;2020-03-24 03:57:25
00371300427;ELEKTRA;5;2020-03-24 03:57:39
02632970428;XALATAN;5;2020-03-24 03:58:14
00446160426;DIUREK;2;2020-03-24 03:58:49
01422920429;AMIODARONE ZENTIVA;1;2020-03-24 03:58:53
02310080425;SILDENAFIL DR. REDDY'S;1;2020-03-24 03:59:07
02810370425;BETAMETASONE;4;2020-03-24 03:59:08
01525290423;AMIKAN;1;2020-03-24 03:59:32
02206830420;TEMOMEDAC;3;2020-03-24 03:59:33
00094720422;VALCYTE;4;2020-03-24 03:59:52
02067420428;BOSENTAN SANDOZ;3;2020-03-24 04:00:24
00373590421;ESCITALOPRAM LABORATORI EUROGENERICI;5;2020-03-24 04:00:33
01577040429;VALACICLOVIR MYLAN GENERICS;4;2020-03-24 04:01:07
01099500421;MIRTAZAPINA KRKA;5;2020-03-24 04:01:22
00155670425;AMBRISENTAN ACCORD;3;2020-03-24 04:01:31
00097050421;LEVOFLOXACINA KRKA;5;2020-03-24 04:01:35
01054480429;FORZAAR;4;2020-03-24 04:01:36
02174750428;ICOMB;2;2020-03-24 04:02:00
02722250426;SILODOSINA ZENTIVA;4;2020-03-24 04:02:52
02077490429;NIMESULIDE MYLAN GENERICS;4;2020-03-24 04:03:02
02487090421;EXEMESTANE SANDOZ;2;2020-03-24 04:03:27
01168600425;OLANZAPINA MYLAN;5;2020-03-24 04:03:57
00375220423;AIRFLUSAL FORSPIRO;1;2020-03-24 04:04:00
02404410421;CITALOPRAM AUROBINDO;1;2020-03-24 04:04:01
02809180421;FLUCONAZOLO GERMED PHARMA;2;2020-03-24 04:04:01
02834420420;PRODUTAL;2;2020-03-24 04:04:23
01331160422;BISOPROLOLO AHCL;5;2020-03-24 04:04:33
01553010420;CEFTRIAXONE ABC;4;2020-03-24 04:04:40
02809570423;OLMESARTAN MEDOXOMIL E AMLODIPINA TEVA;4;2020-03-24 04:04:49
01063290421;LEVODOPA CARBIDOPA HEXAL;3;2020-03-24 04:05:12
02745270427;LANSOPRAZOLO SUN;2;2020-03-24 04:05:36
02355240421;BREXIN;2;2020-03-24 04:06:25
02804550420;BREXIN;1;2020-03-24 04:06:31
02583700428;EZETIMIBE E SIMVASTATINA TEVA;5;2020-03-24 04:07:20
02810370425;LEVOFLOXACINA GIT;3;2020-03-24 04:07:31
02552120426;CIALIS;2;2020-03-24 04:07:33
02303900423;AULIN;5;2020-03-24 04:07:33
00170060420;CAPECITABINA MEDAC;3;2020-03-24 04:07:38
02401720426;BARACLUDE;4;2020-03-24 04:07:50
02263620425;VENLAFAXINA SANDOZ GMBH;5;2020-03-24 04:07:58
00681310421;LIPERIAL;1;2020-03-24 04:08:01
00886430420;AMOXICILLINA RATIOPHARM;5;2020-03-24 04:08:20
02806420424;ROPINIROLO EG;1;2020-03-24 04:08:23
01258500428;FEBUXOSTAT PENSA;5;2020-03-24 04:08:29
02354140424;BENAZEPRIL EG;2;2020-03-24 04:08:50
00387550429;CALCIO CARBONATO VITAMINA D3;2;2020-03-24 04:08:57
00371300427;PAROXETINA ALMUS;2;2020-03-24 04:09:05
00160090429;XELODA;4;2020-03-24 04:09:13
00516270428;TRIMIKOS;2;2020-03-24 04:10:09
00838020428;AZITROMICINA PHARMEG;3;2020-03-24 04:10:29
00704740422;SILODOSINA DOC;1;2020-03-24 04:10:49
02092440425;ACARPHAGE;5;2020-03-24 04:11:11
02266660428;CINETRIN;4;2020-03-24 04:11:24
01404240416;DEFLAMAT;4;2020-03-24 04:11:25
02681060428;ESOMEPRAZOLO MYLAN GENERICS ITALIA;4;2020-03-24 04:11:46
00106410426;LEVOFLOXACINA GIT;3;2020-03-24 04:12:42
02656300429;METOPROLOLO;3;2020-03-24 04:12:46
02550040428;PIROXICAM SANDOZ GMBH;1;2020-03-24 04:13:41
02309280416;GLAMOR;1;2020-03-24 04:14:55
00045190428;CALCIODIE;2;2020-03-24 04:15:00
02303900423;TAMSULOSIN DOC GENERICI;3;2020-03-24 04:15:59
02540740426;SUMATRIPTAN SANDOZ;1;2020-03-24 04:16:08
00817700420;ENALAPRIL RANBAXY ITALIA;2;2020-03-24 04:16:16
02490060429;LANSOPRAZOLO UNION HEALTH;4;2020-03-24 04:16:28
01581650429;NEBIVOLOLO ARISTO;5;2020-03-24 04:16:32
02691810424;CARVEDILOLO MYLAN GENERICS;3;2020-03-24 04:16:37
02052850423;MIRTAZAPINA EUROGENERICI;3;2020-03-24 04:16:48
00935300426;DESLORATADINA ACTAVIS;3;2020-03-24 04:16:53
02632970428;REPAGLINIDE KRKA;5;2020-03-24 04:17:46
02841830421;TADALAFIL DOC GENERICI;3;2020-03-24 04:19:05
00458350428;FLUNISOLIDE EG;5;2020-03-24 04:19:11
00155510423;LANSOPRAZOLO PENSA;2;2020-03-24 04:19:30
02516810427;YASNORO;1;2020-03-24 04:19:43
02542140427;FLUCONAZOLO SANDOZ;5;2020-03-24 04:19:44
00935300426;IGROSELES;3;2020-03-24 04:19:59
02310740424;TOLEP;1;2020-03-24 04:20:11
02603280427;IVABRADINA SANDOZ;3;2020-03-24 04:20:22
00156300428;CANDESARTAN E IDROCLOROTIAZIDE ZENTIVA ITALIA;2;2020-03-24 04:20:30
02159410428;QUARK;5;2020-03-24 04:20:33
00592060420;MONTELUKAST SANDOZ GMBH;4;2020-03-24 04:20:39
01404240416;EXEMESTANE TEVA;5;2020-03-24 04:20:43
00433900420;VALSARTAN HCS;3;2020-03-24 04:20:49
02803660428;PANTOPRAZOLO AUROBINDO;4;2020-03-24 04:20:50
00887830420;NITROGLICERINA DOC GENERICI;5;2020-03-24 04:20:56
00135200426;LORTAAN;5;2020-03-24 04:21:02
01304600420;CAPECITABINA ACCORD;3;2020-03-24 04:21:11
02549300420;AMODIVYR;1;2020-03-24 04:21:32
00026370429;MAXALT RPD;3;2020-03-24 04:21:46
02220640425;LANGIPRAV;5;2020-03-24 04:21:51
00736750423;KRUPLUS;5;2020-03-24 04:22:00
01304610429;TICLOPIDINA ALTER;1;2020-03-24 04:22:03
01131570424;HOMER;4;2020-03-24 04:22:13
00032630428;FLUILAST;2;2020-03-24 04:22:19
01327200422;PERCITALE;1;2020-03-24 04:22:33
00045360427;DRALENOS;4;2020-03-24 04:22:34
00735730426;LEVETIRACETAM TECNIGEN;5;2020-03-24 04:22:58
00590320420;KETOPROFENE SALE DI LISINA PENSA;4;2020-03-24 04:23:11
01177630241;FLUOXEREN;1;2020-03-24 04:23:11
01574740427;OMEPRAZOLO ZENTIVA ITALIA;4;2020-03-24 04:23:26
00387550429;VERAPAMIL EG;3;2020-03-24 04:23:30
00936410422;FOSFOMICINA EG;4;2020-03-24 04:23:46
00168260420;LAROXYL;5;2020-03-24 04:23:49
01385890429;SILODOSINA SANDOZ;3;2020-03-24 04:24:24
00332510429;LIMERIK;1;2020-03-24 04:24:35
02535540427;VERAPAMIL DOC GENERICI;1;2020-03-24 04:24:57
02421410420;EPLERENONE MYLAN;2;2020-03-24 04:25:19
02389050424;ACICLOVIR PENSA;4;2020-03-24 04:25:24
00094720422;MEGESTIL;5;2020-03-24 04:25:32
01431020427;FOSINOPRIL AUROBINDO;1;2020-03-24 04:25:35
00714980422;NITROGLICERINA ZENTIVA;5;2020-03-24 04:25:47
02484020421;TIROSINT;1;2020-03-24 04:26:10
01229120421;CARVEDILOLO DOC GENERICI;3;2020-03-24 04:26:18
02346030428;CYCLOVIRAN;5;2020-03-24 04:26:53
00170060420;RIXIL;2;2020-03-24 04:26:55
02365710421;BETAMETASONE EUROGENERICI;3;2020-03-24 04:27:20
02204580423;TACHIDOL;3;2020-03-24 04:27:26
00162290423;PARACETAMOLO E CODEINA DOC GENERICI;5;2020-03-24 04:27:30
00724440425;FLUOXETINA SANDOZ GMBH;2;2020-03-24 04:27:39
02258310792;ALDARA;3;2020-03-24 04:28:25
01502950429;OMEPRAZOLO GIT;3;2020-03-24 04:29:04
01541420426;ROSUVASTATINA DOC GENERICI;4;2020-03-24 04:29:21
01148790429;ZALASTA;1;2020-03-24 04:29:26
01591190424;CLARITYN;1;2020-03-24 04:29:36
00724440425;FODREN;4;2020-03-24 04:30:04
00886370428;METFORMINA MYLAN ITALIA;3;2020-03-24 04:30:32
00035600428;LEVODOPA/CARBIDOPA/ENTACAPONE MYLAN;3;2020-03-24 04:30:37
01422920429;ESOMEPRAZOLO MYLAN GENERICS;4;2020-03-24 04:30:45
00936580422;LISINOPRIL MYLAN GENERICS;1;2020-03-24 04:30:47
00008080426;CALCIODIE;4;2020-03-24 04:30:54
01525290423;NEBISCON;4;2020-03-24 04:30:57
01310900426;ATENOLOLO ABC;2;2020-03-24 04:31:26
02536700426;GLICONORM;5;2020-03-24 04:31:30
02082790425;AMLODIPINA KRKA;3;2020-03-24 04:31:52
02269580425;RALOXIFENE SANDOZ;1;2020-03-24 04:31:59
02109130423;OLANZAPINA TEVA;2;2020-03-24 04:32:22
00372590422;PERINDOPRIL TEVA GENERICS;5;2020-03-24 04:32:38
00992280420;METOPROLOLO EG;2;2020-03-24 04:32:47
00090010422;LISINOPRIL IDROCLOROTIAZIDE MYLAN GENERICS;1;2020-03-24 04:32:48
02715180424;BALFOLIC;2;2020-03-24 04:32:54
01430880425;HIZAAR;1;2020-03-24 04:33:00
