PARTITAIVA;FARMACO;QUANTITA;DATA_E_ORA
02484020421;PREGABALIN AUROBINDO;2;2020-03-23 10:18:21
02808860429;ALENDRONATO MYLAN GENERICS;2;2020-03-23 10:18:22
02745270427;AMOSOL;4;2020-03-23 10:18:23
02404410421;DILTIAZEM RATIOPHARM;3;2020-03-23 10:18:26
01591190424;AMOXICILLINA RATIOPHARM;5;2020-03-23 10:18:27
02552120426;SLOWMET;4;2020-03-23 10:18:33
02402620427;PREGABALIN MYLAN;5;2020-03-23 10:18:34
02583700428;LANSOPRAZOLO SANDOZ BV;2;2020-03-23 10:18:51
02266660428;METFORMINA MYLAN ITALIA;4;2020-03-23 10:19:05
01272100437;OLMESARTAN E IDROCLOROTIAZIDE DOC;4;2020-03-23 10:19:05
00155510423;GLIMEPIRIDE AUROBINDO ITALIA;4;2020-03-23 10:19:09
00172980427;CIPROFLOXACINA ALTER;1;2020-03-23 10:19:12
02269580425;ELETRIPTAN AUROBINDO;2;2020-03-23 10:19:26
00936580422;RABEPRAZOLO TEVA;4;2020-03-23 10:19:27
-;ZYVOXID;5;2020-03-23 10:19:29
02298560422;AVERELIX;3;2020-03-23 10:19:31
00155510423;ROCEFIN;1;2020-03-23 10:19:41
02450050410;CLOZAPINA AUROBINDO;5;2020-03-23 10:19:47
01272100437;CELECOXIB SANDOZ;4;2020-03-23 10:19:51
02090370426;ONDANSETRONE TEVA;1;2020-03-23 10:19:55
02412410421;GLUCOPHAGE UNIDIE;4;2020-03-23 10:20:03
02052850423;CABERGOLINA RATIOPHARM;4;2020-03-23 10:20:06
00992560425;AVEGGIO;5;2020-03-23 10:20:22
01170410425;VECLAM;1;2020-03-23 10:20:28
02804550420;OMEPRAZOLO TEVA;5;2020-03-23 10:20:33
01577040429;ROSUMIBE;4;2020-03-23 10:20:43
02420690428;IRBESARTAN HYDROCLOROTIAZIDE ZENTIVA;4;2020-03-23 10:20:45
02266660428;ACIDO ALENDRONICO ZENTIVA;5;2020-03-23 10:20:59
00433900420;ENALAPRIL E IDROCLOROTIAZIDE MYLAN;3;2020-03-23 10:21:08
02286900424;GRISET;2;2020-03-23 10:21:10
01577000423;CALCITRIOLO DOC GENERICI;1;2020-03-23 10:21:10
02159410428;FLUOXETINA ZENTIVA;2;2020-03-23 10:21:11
00011270428;ALENDRONATO DOC GENERICI;2;2020-03-23 10:21:12
00032630428;ATENOLOLO RATIOPHARM;4;2020-03-23 10:21:15
02806420424;MIGLUSTAT GEN ORPH;5;2020-03-23 10:21:15
01553010420;TAMSULOSINA ABC;1;2020-03-23 10:21:18
01977970431;ZARIVIZ;1;2020-03-23 10:21:21
02354850428;ADALAT CRONO;5;2020-03-23 10:21:22
00704740422;LEVOFLOXACINA ACCORD;4;2020-03-23 10:21:27
02389050424;XETAMED;1;2020-03-23 10:21:30
02159410428;GABAPENTIN MYLAN GENERICS;1;2020-03-23 10:21:31
01525290423;FINASTERIDE IPSO PHARMA;2;2020-03-23 10:21:32
02490060429;KOMEZOL;1;2020-03-23 10:21:34
00123220428;TETRABENAZINA SUN;3;2020-03-23 10:21:36
00373590421;PIPERACILLINA;4;2020-03-23 10:21:41
00375220423;XEREDIEN;1;2020-03-23 10:21:46
00128350428;CEFTRIAXONE ABC;3;2020-03-23 10:21:54
00155670425;ZOFENOPRIL E IDROCLOROTIAZIDE MYLAN;1;2020-03-23 10:21:55
00045360427;ACIDO FOLICO DOC GENERICI;3;2020-03-23 10:21:56
01431020427;DONEPEZIL EG;2;2020-03-23 10:21:57
-;SIMVASTATINA ALTER;1;2020-03-23 10:21:57
01541420426;ZYVOXID;2;2020-03-23 10:21:59
01148790429;ROSUVASTATINA SANDOZ;4;2020-03-23 10:22:00
01891390435;QUETIAPINA SANDOZ GMBH;2;2020-03-23 10:22:07
01177630241;AMOXICILLINA E ACIDO CLAVULANICO RATIOPHARM ITALIA;3;2020-03-23 10:22:22
02528570423;TATIG;1;2020-03-23 10:22:27
02770160428;ROSUVASTATINA ALMUS;1;2020-03-23 10:22:30
01327770424;MONTELUKAST SUN;5;2020-03-23 10:22:33
00372590422;ENTECAVIR ARISTO;5;2020-03-23 10:22:35
01163790429;AZATIOPRINA HEXAL;3;2020-03-23 10:22:36
00372590422;DRAMION;3;2020-03-23 10:22:38
00097050421;EBASTINA ARISTO;2;2020-03-23 10:22:39
02407620422;DOXAZOSIN RATIOPHARM;4;2020-03-23 10:22:39
01115500421;TOLURA;1;2020-03-23 10:22:43
02045340425;DIAMICRON;1;2020-03-23 10:22:48
00372590422;PRAVASTATINA ALTER;4;2020-03-23 10:22:55
02550040428;FINASTERIDE ZENTIVA;2;2020-03-23 10:22:55
00736750423;DULOXETINA ZENTIVA;5;2020-03-23 10:23:02
10166250968;MONTELUKAST EG;4;2020-03-23 10:23:07
00681310421;AMLOPOL;5;2020-03-23 10:23:07
01591190424;KETOPROFENE SALE DI LISINA EG;1;2020-03-23 10:23:13
02045340425;TAMSULOSINA ACCORD;2;2020-03-23 10:23:30
01054480429;TERAZOSINA DOC GENERICI;4;2020-03-23 10:23:33
00008080426;FELODIPINA RATIOPHARM;4;2020-03-23 10:23:36
00992560425;ENALAPRIL TEVA;4;2020-03-23 10:23:52
00168260420;RYTMONORM;4;2020-03-23 10:23:53
00805240421;TEZASTIN;4;2020-03-23 10:23:53
02632970428;UNIPRIL;1;2020-03-23 10:24:03
00171160427;DIFLUCAN;5;2020-03-23 10:24:06
01404240416;PREGABALIN DOC GENERICI;2;2020-03-23 10:24:09
00516270428;IBIFEN;2;2020-03-23 10:24:23
00032630428;LATANOPROST MYLAN GENERICS ITALIA;4;2020-03-23 10:24:24
02258310792;CITALOPRAM SANDOZ GMBH;5;2020-03-23 10:24:30
02715770422;DIBASE;4;2020-03-23 10:24:32
02552120426;LOSARTAN GERMED;3;2020-03-23 10:24:39
02549300420;EFESTAD;3;2020-03-23 10:24:42
02052850423;DUTASTERIDE SANDOZ GMBH;1;2020-03-23 10:24:43
01018290427;PAROXETINA MYLAN GENERICS;1;2020-03-23 10:24:54
02671260426;PRINZIDE;3;2020-03-23 10:24:55
02365710421;LANSOPRAZOLO KRKA;2;2020-03-23 10:24:57
01229120421;ACIDO ALENDRONICO AUROBINDO;4;2020-03-23 10:25:09
02404410421;LEVETIRACETAM ALTER;1;2020-03-23 10:25:13
00160090429;TOPIRAMATO ACCORD HEALTHCARE;5;2020-03-23 10:25:14
02462410420;LEVOFLOXACINA EG;4;2020-03-23 10:25:15
00008080426;TRAZER;4;2020-03-23 10:25:17
01054480429;PREGABALIN TECNIGEN;2;2020-03-23 10:25:18
00900100421;DONEPEZIL ALMUS;5;2020-03-23 10:25:27
00011270428;ABERIPRA;4;2020-03-23 10:25:28
00093530426;SERTRALINA ZENTIVA;2;2020-03-23 10:25:28
01577000423;CLAVOMED;1;2020-03-23 10:25:31
00724440425;PAROXETINA MYLAN GENERICS;5;2020-03-23 10:25:39
00156300428;METFORMINA HEXAL AG;5;2020-03-23 10:25:40
01404240416;ADRENALINA GALENICA SENESE;2;2020-03-23 10:25:45
01360590424;KRUKLAR;4;2020-03-23 10:25:48
02803660428;IVABRADINA EG;5;2020-03-23 10:25:51
00817700420;URSOFLOR;2;2020-03-23 10:25:52
02404410421;TASAVOS;3;2020-03-23 10:25:56
02402620427;OLMESARTAN DOC GENERICI;1;2020-03-23 10:25:59
01422920429;BETAMETASONE DOC;2;2020-03-23 10:26:05
01327200422;FEBUXOSTAT SANDOZ;1;2020-03-23 10:26:10
00106410426;REZAN;2;2020-03-23 10:26:11
03664141201;LEVETIRACETAM MYLAN GENERICS;5;2020-03-23 10:26:13
02323720421;LANSOPRAZOLO GIT;1;2020-03-23 10:26:13
00446160426;RASAGILINA TECNIGEN;1;2020-03-23 10:26:15
02389050424;MATEVER;3;2020-03-23 10:26:29
02016730422;CALCITRIOLO DOC GENERICI;2;2020-03-23 10:26:37
02656300429;VALGANCICLOVIR TEVA;1;2020-03-23 10:26:37
02832700427;CLOX;2;2020-03-23 10:26:38
00372590422;MIMPARA;3;2020-03-23 10:26:40
02421410420;VALSARTAN MYLAN GENERICS ITALIA;1;2020-03-23 10:26:47
02364740429;AVEGGIO;4;2020-03-23 10:26:52
02531230429;LEVOCETIRIZINA TEVA;1;2020-03-23 10:27:01
00162290423;IRBESARTAN E IDROCLOROTIAZIDE MACLEODS PHARMA;5;2020-03-23 10:27:02
02671260426;BETAMETASONE ZENTIVA;2;2020-03-23 10:27:08
01304600420;TAMSULOSINA ALMUS;3;2020-03-23 10:27:10
02809570423;CITALOPRAM;3;2020-03-23 10:27:18
00936580422;MONTELUKAST MYLAN GENERICS;2;2020-03-23 10:27:27
02632970428;AZITROMICINA MYLAN GENERICS ITALIA;1;2020-03-23 10:27:29
00106720428;CEFTAZIDIMA MYLAN GENERICS;1;2020-03-23 10:27:34
00704740422;COVERLAM;3;2020-03-23 10:27:38
01099500421;FLECAINIDE AUROBINDO;1;2020-03-23 10:27:46
00886430420;ARIPIPRAZOLO TEVA ITALIA;3;2020-03-23 10:27:47
02809570423;MOXIFLOXACINA PENSA;2;2020-03-23 10:27:57
02516810427;AMOSOL;5;2020-03-23 10:28:18
01422920429;VELAMOX;2;2020-03-23 10:28:26
00194530424;CEFIXIMA EUROGENERICI;3;2020-03-23 10:28:34
02006840421;TENSOZIDE;1;2020-03-23 10:28:36
02691810424;SIMVASTATINA AUROBINDO ITALIA;5;2020-03-23 10:28:40
02535540427;REPAGLINIDE ZENTIVA;5;2020-03-23 10:28:40
02770160428;ACIDO ALENDRONICO TECNIGEN;5;2020-03-23 10:28:43
02603280427;DULOXETINA ALTER;5;2020-03-23 10:29:05
00817700420;MONTELUKAST DOC;4;2020-03-23 10:29:18
02715180424;PRESDIUR;4;2020-03-23 10:29:31
00458350428;ACIDO ALENDRONICO ZENTIVA;3;2020-03-23 10:29:38
01581650429;PANTOPRAZOLO ALMUS;2;2020-03-23 10:29:42
02542140427;VARDENAFIL MYLAN;4;2020-03-23 10:29:50
01258500428;NAFIPROSIL;1;2020-03-23 10:29:54
01385890429;DEURSIL;5;2020-03-23 10:29:57
00045360427;ACIDO URSODESOSSICOLICO;4;2020-03-23 10:29:59
00752170423;FLUCONAZOLO ZENTIVA;3;2020-03-23 10:30:06
00724440425;CARDIOVASC;4;2020-03-23 10:30:07
02502470426;AZITROMICINA DOC;3;2020-03-23 10:30:09
01581650429;MEMANTINA MYLAN;5;2020-03-23 10:30:26
01018290427;FLUOXETINA DOC  GENERICI;5;2020-03-23 10:30:31
02303900423;ALOPERIDOLO PENSA;5;2020-03-23 10:30:38
00681310421;AMLODIPINA HEXAL AG;4;2020-03-23 10:30:39
02006840421;LANGIPRAV;3;2020-03-23 10:30:39
01385890429;OLMESARTAN DOC GENERICI;2;2020-03-23 10:30:41
00714980422;RISPERIDONE AUROBINO PHARMA ITALIA;1;2020-03-23 10:30:42
00160090429;COPAXONE;1;2020-03-23 10:30:45
02537820421;LAMIVUDINA MYLAN;3;2020-03-23 10:30:52
01422920429;LOSARTAN SUN;5;2020-03-23 10:30:57
02813870421;CITALOPRAM SANDOZ GMBH;2;2020-03-23 10:31:08
00736750423;TREDIMIN;1;2020-03-23 10:31:10
02067420428;AMOXICILLINA MYLAN GENERICS;5;2020-03-23 10:31:17
00838020428;KOLEROS;4;2020-03-23 10:31:19
01168600425;LINEZOLID KABI;4;2020-03-23 10:31:20
02258310792;COMBIGAN;5;2020-03-23 10:31:23
01165430420;ZITODOR;4;2020-03-23 10:31:43
02681060428;RAMIPRIL IDROCLOROTIAZIDE MYLAN GENERICS;5;2020-03-23 10:31:47
02537820421;ALLOPURINOLO SANDOZ;2;2020-03-23 10:31:49
00005280425;PROSTIDE;1;2020-03-23 10:31:54
02286900424;PALIPERIDONE SANDOZ;1;2020-03-23 10:31:57
00887830420;OLMESARTAN MEDOXOMIL ACCORD;5;2020-03-23 10:32:01
00446160426;VAGILEN;4;2020-03-23 10:32:03
00387550429;LEDOREN;2;2020-03-23 10:32:09
00066360421;KYTRIL;3;2020-03-23 10:32:13
00177570439;CIPROFLOXACINA ALTER;1;2020-03-23 10:32:19
00106410426;MIRTAZAPINA MYLAN GENERICS ITALIA;4;2020-03-23 10:32:21
02354850428;PIPERACILLINA E TAZOBACTAM TEVA;3;2020-03-23 10:32:24
00179910427;ELAN;3;2020-03-23 10:32:25
01054480429;PERINDOPRIL TEVA GENERICS;5;2020-03-23 10:32:28
01502950429;MEDIPO;5;2020-03-23 10:32:32
02450050410;ESAPENT;2;2020-03-23 10:32:33
01283660429;ANTUNES;1;2020-03-23 10:32:33
00026370429;LANSOPRAZOLO ARISTO;4;2020-03-23 10:32:37
02174000428;NIGLINA;5;2020-03-23 10:32:39
02841830421;CLOPIDOGREL DOC GENERICI;4;2020-03-23 10:32:45
01977970431;LEVOFLOXACINA ALTER;3;2020-03-23 10:32:56
01261600421;TRAVATAN;3;2020-03-23 10:32:59
02808860429;RAGEX;4;2020-03-23 10:33:02
00205200421;DUTASTERIDE DOC GENERICI;2;2020-03-23 10:33:05
02487090421;TAMSULOSINA SANDOZ;2;2020-03-23 10:33:06
01099500421;BISOPROLOLO MYLAN GENERICS;1;2020-03-23 10:33:07
00176320422;CLINDAMICINA IBI;3;2020-03-23 10:33:13
02536700426;FINEDOR;4;2020-03-23 10:33:20
01331160422;AMOCLA;3;2020-03-23 10:33:20
01327770424;SOLIAN;2;2020-03-23 10:33:23
02832700427;PREGABALIN TEVA;4;2020-03-23 10:33:29
01591190424;LOVINACOR;3;2020-03-23 10:33:38
02804550420;ESCITALOPRAM ACCORD;4;2020-03-23 10:33:41
00936580422;ACIDO ACETILSALICILICO SANDOZ;5;2020-03-23 10:33:47
01168600425;FORMISTIN;3;2020-03-23 10:34:03
02809570423;LEVETIRACETAM TECNIGEN;3;2020-03-23 10:34:05
02204580423;AMIODARONE AUROBINDO;2;2020-03-23 10:34:05
00516270428;BIOCALCIUM D3;5;2020-03-23 10:34:38
02310740424;QUINAPRIL IDROCLOROTIAZIDE EG;5;2020-03-23 10:34:42
02681060428;CARELIMUS;1;2020-03-23 10:34:43
00045360427;RIDESTIN;3;2020-03-23 10:34:46
02536700426;TELMISARTAN EG;5;2020-03-23 10:34:46
02550040428;FINASTERIDE ALTER;2;2020-03-23 10:34:54
00387550429;RISECTOL;1;2020-03-23 10:34:55
00171160427;KETOPROFENE SALE DI LISINA DOC GENERICI;3;2020-03-23 10:34:55
00090010422;ACICLOVIR AUROBINDO ITALIA;1;2020-03-23 10:34:58
01327200422;CEFTAZIDIMA ALMUS;4;2020-03-23 10:34:59
00093530426;DORZOLAMIDE AUROBINDO;2;2020-03-23 10:35:12
01141950426;DOXAZOSINA ALMUS;1;2020-03-23 10:35:21
02346030428;NEBIVOLOLO DOC;5;2020-03-23 10:35:35
00714980422;MANIDIPINA MYLAN GENERICS;1;2020-03-23 10:35:37
00066360421;PAROXETINA AUROBINDO;2;2020-03-23 10:35:50
02309280416;IBUPROFENE FG;3;2020-03-23 10:35:58
01573100680;CLODRONATO ABC;2;2020-03-23 10:36:02
01165430420;AMLODIPINA ZENTIVA ITALIA;4;2020-03-23 10:36:05
00170060420;CLOPIDOGREL TEVA;5;2020-03-23 10:36:11
00094720422;ZARIVIZ;5;2020-03-23 10:36:38
03664141201;PIPERACILLINA E TAZOBACTAM TEVA;1;2020-03-23 10:36:45
01470350669;CONDIUREN;4;2020-03-23 10:36:52
02402820423;TADALAFIL TEVA;3;2020-03-23 10:37:00
01115500421;NEVIRAN;1;2020-03-23 10:37:01
01099500421;CANDESARTAN E IDROCLOROTIAZIDE ALTER;2;2020-03-23 10:37:03
01581650429;ATORVASTATINA SANDOZ;2;2020-03-23 10:37:06
00724440425;CHETOTIFENE MYLAN GENERICS;4;2020-03-23 10:37:10
00805240421;LAMICTAL;3;2020-03-23 10:37:12
02420690428;RAMIPRIL E IDROCLOROTIAZIDE MYLAN GENERICS;1;2020-03-23 10:37:19
00886370428;BISOPROLOLO DOC GENERICS;3;2020-03-23 10:37:19
01385890429;METFORMINA PENSA;3;2020-03-23 10:37:27
01422920429;AREMAS;4;2020-03-23 10:37:27
01229120421;ZARIVIZ;3;2020-03-23 10:37:31
00992280420;ENTECAVIR DR REDDY'S;5;2020-03-23 10:37:34
02490060429;NAPROSYN;5;2020-03-23 10:37:42
02535540427;FORMOTEROLO EG;1;2020-03-23 10:37:44
02513010427;CITALOPRAM DOC;5;2020-03-23 10:37:46
01331160422;LOSARTAN KRKA;4;2020-03-23 10:37:46
01131570424;CARDICOR;4;2020-03-23 10:37:49
01470350669;ESOMEPRAZOLO ARISTO;2;2020-03-23 10:37:56
01310900426;FENOFIBRATO EG;4;2020-03-23 10:38:04
02832700427;DULOXETINA ALTER;5;2020-03-23 10:38:32
00592060420;GLIMEPIRIDE AUROBINDO;5;2020-03-23 10:38:49
02286900424;CIPROFLOXACINA ACCORD;5;2020-03-23 10:38:55
02309280416;TELMISARTAN ACTAVIS;4;2020-03-23 10:38:59
02745270427;MARICRIO;3;2020-03-23 10:39:02
-;NIMESULIDE GIT;3;2020-03-23 10:39:04
00172980427;CEFUROXIMA MYLAN;4;2020-03-23 10:39:05
00162290423;GLICLAZIDE SANDOZ;5;2020-03-23 10:39:18
01310900426;ARIMIDEX;2;2020-03-23 10:39:19
01430880425;NIMESULIDE ALTER;5;2020-03-23 10:39:21
02513010427;RIVASTIGMINA SANDOZ GmbH;1;2020-03-23 10:39:23
02549300420;CITALOPRAM PENSA PHARMA;1;2020-03-23 10:39:36
02483570426;ALFUZOSINA RATIOPHARM;3;2020-03-23 10:39:46
02263620425;LAMOTRIGINA SANDOZ;3;2020-03-23 10:39:51
00156670424;CORLENTOR;1;2020-03-23 10:39:55
00194530424;CAPECITABINA MYLAN;3;2020-03-23 10:39:56
02092440425;FLUOXETINA MYLAN GENERICS;5;2020-03-23 10:39:59
02284270424;PROCAPTAN;4;2020-03-23 10:40:05
02401720426;METFORAL;3;2020-03-23 10:40:11
00458350428;PHAREPA;3;2020-03-23 10:40:13
02806420424;PERINDOPRIL E AMLODIPINA TEVA;1;2020-03-23 10:40:23
00332510429;DICLOFENAC;5;2020-03-23 10:40:26
00045190428;ZADITEN;1;2020-03-23 10:40:27
02540740426;VALGANCICLOVIR TEVA;2;2020-03-23 10:40:32
00886430420;ABERIPRA;3;2020-03-23 10:40:49
02364740429;LATAFIX;5;2020-03-23 10:40:51
02516810427;TELMISARTAN E IDROCLOROTIAZIDE MYLAN PHARMA;4;2020-03-23 10:40:52
00011270428;ALENDRONATO E COLECALCIFEROLO TEVA ITALIA;4;2020-03-23 10:40:54
00109450429;PREDNISONE TEVA;5;2020-03-23 10:40:58
01304610429;SINVALIP;2;2020-03-23 10:40:59
00375220423;TRANDOLAPRIL  MYLAN GENERICS;2;2020-03-23 10:40:59
02722250426;FOSINOPRIL DOC GENERICI;1;2020-03-23 10:41:04
01258500428;DESLORATADINA ACTAVIS;5;2020-03-23 10:41:07
00108460429;TRACLEER;5;2020-03-23 10:41:16
02536680420;TICLOPIDINA TECNIGEN;5;2020-03-23 10:41:18
00752170423;CANDESARTAN AUROBINDO;2;2020-03-23 10:41:19
02365710421;ELETRIPTAN EG;4;2020-03-23 10:41:28
01229130420;ANASTROZOLO SUN;3;2020-03-23 10:41:34
00704740422;CIALIS;2;2020-03-23 10:41:41
00176190429;OLMESARTAN MEDOXOMIL E IDROCLOROTIAZIDE TEVA;1;2020-03-23 10:41:44
02092440425;BICALUTAMIDE EUROGENERICI;5;2020-03-23 10:41:47
00886370428;OLMESARTAN MEDOXOMIL E AMLODIPINA ACCORD;3;2020-03-23 10:41:48
00171160427;FLOGOFENAC;5;2020-03-23 10:41:51
02310080425;ENALAPRIL IDROCLOROTIAZIDE EG;4;2020-03-23 10:41:52
00590320420;SERTRALINA ALMUS;2;2020-03-23 10:41:52
00045190428;ARIPIPRAZOLO MYLAN GENERICS;5;2020-03-23 10:41:53
00474070422;INTERFOS;5;2020-03-23 10:41:54
00936410422;ZYPREXA VELOTAB;5;2020-03-23 10:41:57
01272100437;MIRTAZAPINA MYLAN GENERICS ITALIA;4;2020-03-23 10:42:01
00714980422;CORIPREN;3;2020-03-23 10:42:14
02542140427;IRBESARTAN E IDROCLOROTIAZIDE EG;3;2020-03-23 10:42:17
02513010427;SHYLA;2;2020-03-23 10:42:22
01189020066;EPSOCLAR;3;2020-03-23 10:42:26
01261600421;CLOPIDOGREL ACTAVIS;2;2020-03-23 10:42:33
00735730426;MONDEX;4;2020-03-23 10:42:39
02809180421;TERAPROST;5;2020-03-23 10:42:49
00045190428;AMITRIPTILINA EG;3;2020-03-23 10:42:52
02206830420;ACIDO URSODESOSSICOLICO;1;2020-03-23 10:42:52
02159410428;TARGOSID;3;2020-03-23 10:42:57
02770160428;DIABREZIDE;2;2020-03-23 10:42:58
02263620425;PRESSURAL;5;2020-03-23 10:43:11
00838020428;PRASUGREL TEVA;5;2020-03-23 10:43:12
00735730426;LEFLUNOMIDE MYLAN;2;2020-03-23 10:43:19
02583700428;ISOSORBIDE MONONITRATO;4;2020-03-23 10:43:22
10166250968;DRONEDARONE ARISTO;5;2020-03-23 10:43:22
02006840421;LOSAZID;4;2020-03-23 10:43:27
02395430420;CLOZAPINA ACCORD;5;2020-03-23 10:43:32
02715770422;OLMESARTAN TECNIGEN;5;2020-03-23 10:43:34
00992560425;GRIFOXINA;3;2020-03-23 10:43:36
01018290427;ZITROBIOTIC;1;2020-03-23 10:43:53
02721500425;ENTECAVIR DOC;3;2020-03-23 10:43:54
00128350428;URSOBIL HT;3;2020-03-23 10:43:54
00106720428;CEFTRIAXONE ABC;2;2020-03-23 10:43:55
02502470426;CELECOXIB MYLAN;4;2020-03-23 10:44:04
02806420424;NEURONTIN;2;2020-03-23 10:44:11
00032630428;LANSOPRAZOLO MYLAN GENERICS;1;2020-03-23 10:44:13
00433900420;ENALAPRIL ZENTIVA;1;2020-03-23 10:44:13
02552120426;MAXALT RPD;1;2020-03-23 10:44:15
02483570426;LOCARD;4;2020-03-23 10:44:21
02834420420;IMMUTREX*;4;2020-03-23 10:44:25
01304610429;PRAMEFFEX;5;2020-03-23 10:44:30
00176320422;AMOXICILLINA E ACIDO CLAVULANICO TEVA GROUP;2;2020-03-23 10:44:39
00371300427;ONDANSETRON EG;4;2020-03-23 10:44:39
02286900424;TEICOPLANINA BRADEX;1;2020-03-23 10:44:42
00011270428;LOSARTAN E IDROCLOROTIAZIDE KRKA;4;2020-03-23 10:44:43
00035600428;TOPIRAMATO AUROBINDO;3;2020-03-23 10:45:01
01574740427;GLICOREST;4;2020-03-23 10:45:04
02354140424;ARIPIPRAZOLO ZENTIVA;1;2020-03-23 10:45:05
02772230427;CLARITROMICINA DOC GENERICI;4;2020-03-23 10:45:05
00194530424;NEOLOTAN;3;2020-03-23 10:45:07
02365710421;XIPOCOL;3;2020-03-23 10:45:17
00108460429;ORELOX;5;2020-03-23 10:45:21
00090010422;AMOXICILLINA E ACIDO CLAVULANICO ZENTIVA LAB;5;2020-03-23 10:45:25
02052850423;TREODRIL;3;2020-03-23 10:45:30
00992280420;CEFTRIAXONE BIOPHARMA;5;2020-03-23 10:45:30
00128350428;VAGILEN;5;2020-03-23 10:45:33
02346030428;LACIDIPINA TEVA;1;2020-03-23 10:45:40
01325090429;MEMANTINA DOC GENERICI;3;2020-03-23 10:45:43
02542140427;NAPROSSENE EG;1;2020-03-23 10:45:47
00170060420;TAMSULOSINA ZENTIVA ITALIA;1;2020-03-23 10:45:54
01541420426;KETOPROFENE SALE DI LISINA EG;3;2020-03-23 10:45:56
02310080425;ROPINIROLO MYLAN GENERICS;3;2020-03-23 10:45:57
02583700428;DONEPEZIL DOC GENERICI;5;2020-03-23 10:45:58
02174750428;KETOPROFENE DOC GENERICI;4;2020-03-23 10:45:59
00936410422;MATEVER;1;2020-03-23 10:46:04
00156670424;ROSUVASTATINA SANDOZ;2;2020-03-23 10:46:11
01099500421;TRAKOR;3;2020-03-23 10:46:16
02536700426;BRIMONIDINA MYLAN GENERICS;5;2020-03-23 10:46:26
02537240422;METOTHER;5;2020-03-23 10:46:26
02354140424;ANASTROZOLO ALTER;3;2020-03-23 10:46:43
00106410426;DOXAZOSINA ALMUS;5;2020-03-23 10:46:56
00026370429;ALENDRONATO SUN;5;2020-03-23 10:46:58
01430880425;LEVOGENIX;4;2020-03-23 10:47:03
02804550420;ROSUVASTATINA ALTER;1;2020-03-23 10:47:11
01115500421;IVABRADINA ACCORD;2;2020-03-23 10:47:27
02090370426;LATATIM;5;2020-03-23 10:47:38
01573100680;QUETIAPINA SANDOZ GMBH;3;2020-03-23 10:47:47
00900100421;VASTICOR;4;2020-03-23 10:47:55
02374750428;ZELITREX;3;2020-03-23 10:48:02
02355240421;ENAPREN;2;2020-03-23 10:48:03
02309280416;BOSENTAN DOC;2;2020-03-23 10:48:09
02402820423;XYZAL;5;2020-03-23 10:48:18
02395430420;TAXIME;1;2020-03-23 10:48:25
00168260420;NANSEN;2;2020-03-23 10:48:36
02484020421;ALLOPURINOLO DOC GENERICI;3;2020-03-23 10:48:43
00026370429;SYNFLEX;3;2020-03-23 10:48:44
00123220428;LACIDIPINA DOC GENERICI;3;2020-03-23 10:48:49
00168260420;TEICOPLANINA HIKMA;5;2020-03-23 10:48:57
00205200421;CALCIUM SANDOZ;4;2020-03-23 10:49:07
00167310424;FLUCONAZOLO ZENTIVA;4;2020-03-23 10:49:13
01148790429;LOSARTAN SANDOZ;5;2020-03-23 10:49:17
02365710421;LEVOFLOXACINA EG;3;2020-03-23 10:49:19
02323720421;MOSTAXYL;2;2020-03-23 10:49:28
02613310420;ABESART;2;2020-03-23 10:49:31
01327200422;IPAMIX;5;2020-03-23 10:49:46
02266660428;DIURETOR;2;2020-03-23 10:49:48
01189020066;SIMVASTATINA ARISTO;2;2020-03-23 10:49:56
01327770424;CIPROFLOXACINA ALMUS;5;2020-03-23 10:49:58
01341060422;ANASTROZOLO DOC GENERICI;1;2020-03-23 10:49:59
00736750423;TRANEX;5;2020-03-23 10:50:01
00168260420;LIZIDRA;2;2020-03-23 10:50:02
01553010420;RIZATRIPTAN EG;1;2020-03-23 10:50:03
02016730422;KAFENAC;2;2020-03-23 10:50:12
01502950429;SOPAVI;1;2020-03-23 10:50:25
00887830420;FOSAMAX;5;2020-03-23 10:50:31
02715180424;ACECLOFENAC ACCORD;1;2020-03-23 10:50:38
02483570426;RAMIPRIL E AMLODIPINA DOC GENERICI;2;2020-03-23 10:50:51
00035600428;BLOPRESID;2;2020-03-23 10:50:51
00935300426;LANSOPRAZOLO ZENTIVA;4;2020-03-23 10:51:01
00135880425;KIMURA;4;2020-03-23 10:51:05
00373590421;CANDESARTAN E IDROCLOROTIAZIDE AUROBINDO;5;2020-03-23 10:51:08
02462410420;POTASSIO CANRENOATO PENSA;1;2020-03-23 10:51:11
02834420420;PERINDOPRIL E AMLODIPINA ZENTIVA;4;2020-03-23 10:51:17
01008100420;BISOPROLOLO PENSA PHARMA;1;2020-03-23 10:51:18
01229130420;ESOMEPRAZOLO KRKA;2;2020-03-23 10:51:22
02109130423;PRASUGREL TEVA;4;2020-03-23 10:51:28
01341060422;CEFOTAXIMA TEVA;4;2020-03-23 10:51:42
02513010427;LAMOTRIGINA SANDOZ;2;2020-03-23 10:51:51
02671260426;LANSOPRAZOLO ALMUS;1;2020-03-23 10:51:52
02681060428;VENTOLIN;3;2020-03-23 10:51:53
02395430420;RAFANIX;4;2020-03-23 10:52:04
01148790429;LETROZOLO SANDOZ;1;2020-03-23 10:52:04
00805240421;CETIRIZINA EG;1;2020-03-23 10:52:09
01163790429;DOXAZOSINA ALMUS;2;2020-03-23 10:52:09
00094720422;VEROXIL;4;2020-03-23 10:52:11
