PARTITAIVA;FARMACO;QUANTITA;DATA_E_ORA
00066360421;TULEDUS;5;2020-03-15 16:55:05
01553010420;LERCANIDIPINA ZENTIVA;1;2020-03-15 16:55:24
02552120426;NOBIZIDE;5;2020-03-15 16:55:29
02404410421;AMLODIPINA MYLAN;4;2020-03-15 16:55:34
01541420426;PANTOPRAZOLO ZENTIVA;5;2020-03-15 16:55:35
02421410420;SUPRAX;3;2020-03-15 16:55:36
00590320420;DULOXETINA ZENTIVA;1;2020-03-15 16:55:38
02772230427;RAMIPRIL E IDROCLOROTIAZIDE AUROBINDO;4;2020-03-15 16:55:59
00372590422;AZITROMICINA EG;3;2020-03-15 16:56:01
02298560422;PANTOPRAZOLO AUROBINDO ITALIA;2;2020-03-15 16:56:03
01331160422;KETOROLAC DOC GENERICI;2;2020-03-15 16:56:09
01177630241;FINASTERIDE SANDOZ;4;2020-03-15 16:56:20
02832700427;FOSFOMICINA MYLAN;2;2020-03-15 16:56:20
02016730422;REUMAGIL;3;2020-03-15 16:56:36
02309280416;LEFLUNOMIDE SANDOZ;1;2020-03-15 16:56:37
00660470428;AMLODIPINA KRKA;2;2020-03-15 16:56:44
01229120421;MONTELUKAST TEVA ITALIA;5;2020-03-15 16:57:02
02298560422;CEFPODOXIMA SANDOZ;2;2020-03-15 16:57:06
02090370426;DONEPEZIL ALMUS;3;2020-03-15 16:57:11
02809570423;COAPROVEL;3;2020-03-15 16:57:12
00516270428;PREDNISONE MYLAN PHARMA;4;2020-03-15 16:57:18
02263620425;ROVAMICINA;1;2020-03-15 16:57:26
01422920429;SERTRALINA SUN;3;2020-03-15 16:57:27
00026370429;CETIRIZINA SUN;2;2020-03-15 16:57:36
01492540420;LERCANIDIPINA EG;1;2020-03-15 16:57:43
02671260426;OLMESARTAN MEDOXOMIL E AMLODIPINA ACCORD;5;2020-03-15 16:57:49
00332510429;FOSINOPRIL AUROBINDO;3;2020-03-15 16:57:59
00736750423;ZOFENOPRIL DOC GENERICI;2;2020-03-15 16:58:01
00008080426;LITOFF;5;2020-03-15 16:58:26
02540740426;DESAFLU;4;2020-03-15 16:58:35
00332510429;LISINOPRIL IDROCLOROTIAZIDE PENSA;3;2020-03-15 16:58:35
02809570423;VARDENAFIL TEVA ITALIA;5;2020-03-15 16:58:43
00817700420;ACIDO IBANDRONICO SANDOZ;1;2020-03-15 16:58:50
02536680420;CITALOPRAM MYLAN GENERICS ITALIA;4;2020-03-15 16:58:51
01525290423;DOVOBET*;1;2020-03-15 16:58:54
01431020427;MAVERAL;5;2020-03-15 16:58:55
02462410420;BUDEXAN;5;2020-03-15 16:58:58
00094720422;NEBIVOLOLO SANDOZ;2;2020-03-15 16:58:59
02109130423;GALAXIA;2;2020-03-15 16:59:01
01054480429;UROMEN;3;2020-03-15 16:59:08
02552120426;RABEPRAZOLO EUROGENERICI;2;2020-03-15 16:59:12
01574740427;LOBIDIUR;3;2020-03-15 16:59:14
02174000428;LOSS;4;2020-03-15 16:59:51
01502950429;ROSUVASTATINA TEVA ITALIA;2;2020-03-15 17:00:01
00992560425;TAMSULOSIN SUN;2;2020-03-15 17:00:08
01283660429;NIFEDIPINA DOC;5;2020-03-15 17:00:12
00433900420;LOSARTAN AHCL;2;2020-03-15 17:00:22
02632970428;SELOKEN;4;2020-03-15 17:00:28
01018290427;BIMATOPROST MYLAN;2;2020-03-15 17:00:51
00106410426;RABEPRAZOLO SOS;1;2020-03-15 17:00:53
00011270428;GLUCOSIO DIACO;5;2020-03-15 17:00:55
00935300426;ATENOLOLO EG;5;2020-03-15 17:01:12
02421410420;XARENEL;1;2020-03-15 17:01:20
01327200422;VENLAFAXINA EG;5;2020-03-15 17:01:30
01541420426;CONGESCOR;5;2020-03-15 17:01:42
02263620425;RIZATRIPTAN EG;3;2020-03-15 17:01:51
00135200426;PAROXETINA DOC GENERICI;5;2020-03-15 17:01:56
00433900420;KETOPROFENE DOC GENERICI;2;2020-03-15 17:02:01
02310080425;FLUVASTATINA AUROBINDO;4;2020-03-15 17:02:03
02407620422;CANDESARTAN E IDROCLOROTIAZIDE EG;1;2020-03-15 17:02:05
00752170423;LANGIPRAV;2;2020-03-15 17:02:27
00446160426;PAROXETINA DOC GENERICI;1;2020-03-15 17:02:27
00900100421;PANTOPRAZOLO AUROBINDO ITALIA;3;2020-03-15 17:02:31
02016730422;OMEPRAZOLO SANDOZ GMBH;4;2020-03-15 17:02:43
02552120426;LISINOPRIL IDROCLOROTIAZIDE PENSA;4;2020-03-15 17:02:43
02374750428;ARIPIPRAZOLO ZENTIVA;1;2020-03-15 17:02:49
00008080426;FUROSEMIDE TEVA GENERICS;3;2020-03-15 17:02:56
01553010420;FLUXIDIN;3;2020-03-15 17:03:01
02090370426;AMIODARONE;2;2020-03-15 17:03:09
02656300429;INDAPAMIDE MYLAN GENERICS ITALIA;3;2020-03-15 17:03:17
02458200421;GLIMEPIRIDE AUROBINDO ITALIA;4;2020-03-15 17:03:17
02303900423;CANDESARTAN E IDROCLOROTIAZIDE EUROGENERICI;1;2020-03-15 17:03:23
01553010420;ESOMEPRAZOLO ZENTIVA;4;2020-03-15 17:03:30
02404410421;DESLORATADINA MYLAN PHARMA;2;2020-03-15 17:03:46
02770160428;POTASSIO CANRENOATO PENSA;1;2020-03-15 17:03:48
02483570426;MESTANE;2;2020-03-15 17:03:59
02772230427;SINGULAIR;4;2020-03-15 17:04:26
01581650429;CEFIXIMA EG;5;2020-03-15 17:05:03
02721500425;NEVIRAN;3;2020-03-15 17:05:13
00156300428;AZACID;1;2020-03-15 17:05:21
00886370428;REAPTAN;1;2020-03-15 17:05:27
00155510423;AMIKAN;3;2020-03-15 17:05:29
01327770424;SETOFILM;5;2020-03-15 17:05:32
01229120421;ALMEIDA;5;2020-03-15 17:05:43
02450050410;FUROSEMIDE DOC GENERICI;1;2020-03-15 17:05:47
00155510423;LEVETIRACETAM MYLAN GENERICS;1;2020-03-15 17:05:51
02266660428;ELONTRIL;4;2020-03-15 17:05:58
01404240416;OLMESARTAN MEDOXOMIL ZENTIVA;4;2020-03-15 17:06:06
02484020421;DROPLACOMB;5;2020-03-15 17:06:16
02681060428;ESOMEPRAZOLO ZENTIVA;3;2020-03-15 17:06:21
02809570423;MIRTAZAPINA EUROGENERICI;2;2020-03-15 17:06:25
00516270428;MONTELUKAST MYLAN;2;2020-03-15 17:06:43
02809180421;GRANISETRON MYLAN GENERICS;2;2020-03-15 17:06:43
02303900423;OMEPRAZOLO ALTER;1;2020-03-15 17:06:47
02402620427;TALMANCO;5;2020-03-15 17:07:21
02537240422;TIBOCINA;3;2020-03-15 17:07:26
00097050421;FLUCONAZOLO ABC;1;2020-03-15 17:07:43
02217820428;ESOMEPRAZOLO SUN PHARMACEUTICAL INDUSTRIES (EUROPE) BV;5;2020-03-15 17:07:53
00992280420;OLANZAPINA DOC GENERICI;2;2020-03-15 17:07:58
02174750428;CITALOPRAM ALMUS PHARMA;5;2020-03-15 17:08:02
02613310420;EBIXA;2;2020-03-15 17:08:16
02803660428;TRIOREG;2;2020-03-15 17:08:16
01063290421;ESOMEPRAZOLO DOC GENERICS;2;2020-03-15 17:08:19
02658310608;SALMETEROLO FLUTICASONE SF;2;2020-03-15 17:08:23
10166250968;ZITODOR;3;2020-03-15 17:08:40
00093530426;DILZENE;2;2020-03-15 17:08:41
00108460429;ARANDA;3;2020-03-15 17:08:48
01189020066;AMOXICILLINA ALTER;3;2020-03-15 17:09:06
02513010427;TAMSULOSIN DOC GENERICI;2;2020-03-15 17:09:14
01385890429;TEMOZOLOMIDE ACCORD;1;2020-03-15 17:09:39
02374750428;MENEZON;5;2020-03-15 17:09:50
00332510429;PRIZITEC;1;2020-03-15 17:10:03
00992280420;LISINOPRIL IDROCLOROTIAZIDE ZENTIVA;3;2020-03-15 17:10:05
02715180424;CETIRIZINA ACCORD;1;2020-03-15 17:11:10
00205200421;CEFTRIAXONE ARISTO;2;2020-03-15 17:11:13
00094720422;DIESAN;1;2020-03-15 17:11:24
02516810427;CLAMODIN;5;2020-03-15 17:11:39
01008100420;URSOBIL HT;1;2020-03-15 17:11:59
00900100421;ATORVASTATINA SANDOZ GMBH;3;2020-03-15 17:12:05
00992560425;PROPAFENONE ACCORD;1;2020-03-15 17:12:07
02401720426;PURICLAV;1;2020-03-15 17:12:13
02769570421;AMOXICILLINA E ACIDO CLAVULANICO TECNIGEN;1;2020-03-15 17:12:23
02355240421;FINASTID;3;2020-03-15 17:12:24
02487090421;QUILOGA;1;2020-03-15 17:12:25
02804550420;ROPINIROLO MYLAN GENERICS;2;2020-03-15 17:12:30
01385890429;CETIRIZINA EG;3;2020-03-15 17:12:46
02412410421;AXOBAT;5;2020-03-15 17:12:47
01573100680;AZOPT;5;2020-03-15 17:12:57
00936580422;DOXAZOSINA PENSA;3;2020-03-15 17:13:10
01261600421;RYTMOBETA;5;2020-03-15 17:13:12
02323720421;OLMESARTAN MEDOXOMIL AUROBINDO;5;2020-03-15 17:13:23
02745270427;LOSARTAN E IDROCLOROTIAZIDE EG;3;2020-03-15 17:13:26
00170060420;PRAMIPEXOLO ZENTIVA;3;2020-03-15 17:13:33
02484020421;ROSUVASTATINA TECNIGEN;2;2020-03-15 17:13:36
01258500428;PARLODEL;5;2020-03-15 17:13:57
02310740424;FOSFOMICINA EG;5;2020-03-15 17:15:10
00817700420;INIZOL;5;2020-03-15 17:15:18
02309280416;DRAMION;1;2020-03-15 17:15:38
01327200422;LATANOPROST TIMOLOLO ZENTIVA;2;2020-03-15 17:15:44
00094720422;AXAGON;4;2020-03-15 17:15:50
00387550429;MIMPARA;3;2020-03-15 17:16:11
00156670424;EZETIMIBE E SIMVASTATINA AUROBINDO;3;2020-03-15 17:16:22
02552120426;KETOPROFENE SALE DI LISINA ARISTO;1;2020-03-15 17:16:28
00032630428;CRINOZOL;1;2020-03-15 17:16:43
02715180424;ANAGRELIDE TEVA;3;2020-03-15 17:16:51
02420690428;QUETIAPINA EG;5;2020-03-15 17:17:16
01341060422;ENALAPRIL E IDROCLOROTIAZIDE GIT;4;2020-03-15 17:17:17
01430880425;CEFUROXIMA EG;2;2020-03-15 17:17:20
00724440425;CEFAZOLINA GIT;3;2020-03-15 17:17:26
02159410428;RIVASTIGMINA SANDOZ GmbH;2;2020-03-15 17:17:32
02603280427;IGROSELES;4;2020-03-15 17:17:34
02537820421;PIOGLITAZONE MYLAN;4;2020-03-15 17:17:46
02346020429;LATANOSTILL;2;2020-03-15 17:17:57
02832700427;EZETIMIBE TEVA;4;2020-03-15 17:18:10
02258310792;TERIP;5;2020-03-15 17:18:15
01492540420;CITALOPRAM SUN;3;2020-03-15 17:18:18
00109450429;CITIVIR;2;2020-03-15 17:18:28
01304610429;LANSOPRAZOLO DOC GENERICI;2;2020-03-15 17:18:34
01131570424;QUETIAPINA SANDOZ;1;2020-03-15 17:18:42
02681060428;OLMESARTAN MEDOXOMIL MYLAN;3;2020-03-15 17:18:49
00838020428;ENALAPRIL E LERCANIDIPINA EG;1;2020-03-15 17:19:02
00045360427;GABAPENTIN HEXAL A/S;5;2020-03-15 17:19:07
02462410420;LOSARTAN GERMED;4;2020-03-15 17:19:10
00936410422;DILATREND;2;2020-03-15 17:19:12
01283660429;IPRAXA;4;2020-03-15 17:19:21
02550040428;BUDINEB;3;2020-03-15 17:19:39
01581650429;LAMISIL;5;2020-03-15 17:19:39
01470350669;BICALUTAMIDE SUN;3;2020-03-15 17:19:40
02632970428;TEICOPLANINA IBIGEN;4;2020-03-15 17:19:43
01304600420;RISEDRONATO ALTER;1;2020-03-15 17:19:46
00660470428;MIDELUT;3;2020-03-15 17:19:53
00177570439;TALMANCO;3;2020-03-15 17:20:15
00167310424;MONOCINQUE;1;2020-03-15 17:20:16
02204580423;BITOPRIX;4;2020-03-15 17:20:22
01054480429;NECLORAL;2;2020-03-15 17:20:24
00008080426;PERINDOPRIL INDAPAMIDE TEVA;1;2020-03-15 17:20:27
02067420428;OLMESARTAN MEDOXOMIL E IDROCLOROTIAZIDE HCS;4;2020-03-15 17:20:27
00135200426;RISEDRONATO ZENTIVA;1;2020-03-15 17:20:28
02691810424;AMLODIPINA HEXAL AG;5;2020-03-15 17:20:34
00171160427;ABESART;5;2020-03-15 17:20:35
00063480420;ACTONEL;2;2020-03-15 17:20:37
01115500421;DUTASTERIDE ACCORD;4;2020-03-15 17:20:40
02346030428;SOLACUTAN;3;2020-03-15 17:20:40
00887830420;PROZAC;3;2020-03-15 17:20:42
00681310421;VALACICLOVIR AUROBINDO;3;2020-03-15 17:20:53
01229120421;PROCAPTAN;5;2020-03-15 17:20:55
02721500425;TROZAMIL;4;2020-03-15 17:21:17
02284270424;OXIBUTININA EG;2;2020-03-15 17:21:35
01573100680;ANAGRELIDE AUROBINDO;2;2020-03-15 17:21:50
01261600421;RAMIPRIL ARISTO;3;2020-03-15 17:21:55
02549300420;PANTOPRAZOLO DOC;1;2020-03-15 17:21:57
00106720428;AMLOPOL;5;2020-03-15 17:22:09
01591190424;CANDESARTAN E IDROCLOROTIAZIDE SANDOZ;1;2020-03-15 17:22:11
00886430420;BISOPROLOLO PENSA;1;2020-03-15 17:22:15
02841830421;VALSARTAN ABC;4;2020-03-15 17:22:20
00066360421;FULCRO;2;2020-03-15 17:22:26
00375220423;CLARITROMICINA HCS;2;2020-03-15 17:22:27
02310080425;ZYLLT;2;2020-03-15 17:22:36
02745270427;FROVATRIPTAN DOC GENERICI;4;2020-03-15 17:22:47
01304600420;CIPROFLOXACINA DOC GENERICI;2;2020-03-15 17:22:58
02583700428;PIPERACILLINA E TAZOBACTAM KABI;5;2020-03-15 17:22:59
00171160427;CANDESARTAN E IDROCLOROTIAZIDE ZENTIVA;4;2020-03-15 17:23:15
00592060420;EMIRIZIA;4;2020-03-15 17:23:31
02813870421;RAMIPRIL MYLAN GENERICS;2;2020-03-15 17:23:34
02109130423;TRIPLIAM;4;2020-03-15 17:23:38
00168260420;CETIRIZINA EG;2;2020-03-15 17:23:44
00375220423;ACICLOVIR GIT;5;2020-03-15 17:23:49
00177570439;FINDATUR;2;2020-03-15 17:23:56
02803660428;TAMSULOSINA ABC;4;2020-03-15 17:24:03
00735730426;GOSURAN;3;2020-03-15 17:24:07
02834420420;COSOPT;4;2020-03-15 17:24:10
00458350428;UROFOS;4;2020-03-15 17:24:12
02407620422;ACIDO URSODESOSSICOLICO DOC GENERICI;3;2020-03-15 17:24:25
01360590424;AMASCI;2;2020-03-15 17:24:34
02531230429;COAPROVEL;4;2020-03-15 17:24:43
01341060422;AMLOPOL;5;2020-03-15 17:24:55
00176320422;OLMESARTAN MEDOXOMIL E IDROCLOROTIAZIDE MYLAN;3;2020-03-15 17:25:01
01054480429;VENLAFAXINA SANDOZ GMBH;3;2020-03-15 17:25:12
02389050424;LEVOXIGRAM;4;2020-03-15 17:25:18
02804550420;FROVATRIPTAN TEVA;3;2020-03-15 17:25:50
01431020427;LEVODOPA CARBIDOPA ENTACAPONE MYLAN;1;2020-03-15 17:25:51
00724440425;NOBISTAR;4;2020-03-15 17:26:00
00373590421;ZOTON;2;2020-03-15 17:26:17
02808860429;IRBESARTAN E IDROCLOROTIAZIDE MACLEODS PHARMA;3;2020-03-15 17:26:30
01018290427;ATENOLOLO CLORTALIDONE MYLAN GENERICS;3;2020-03-15 17:26:34
00817700420;RISPERIDONE SANDOZ;2;2020-03-15 17:26:36
02323720421;LATANOPROST TECNIGEN;2;2020-03-15 17:26:38
02045340425;KLUGEN;4;2020-03-15 17:26:53
02834420420;BODINET;2;2020-03-15 17:26:57
01431020427;ATORVASTATINA PFIZER;3;2020-03-15 17:27:17
02658310608;ERMES;5;2020-03-15 17:27:30
00123220428;ESOMEPRAZOLO ALTER;1;2020-03-15 17:27:40
01177630241;FRISTAMIN;3;2020-03-15 17:27:54
00168260420;RASAGILINA KRKA;5;2020-03-15 17:28:01
00106410426;ALENDRONATO RATIOPHARM;2;2020-03-15 17:28:10
02052850423;BENAZEPRIL IDROCLOROTIAZIDE AUROBINDO;2;2020-03-15 17:28:10
02806420424;AMOXICILLINA E ACIDO CLAVULANICO SANDOZ GMBH;5;2020-03-15 17:28:16
02769570421;SETOFILM;3;2020-03-15 17:28:20
02832700427;ISOPTIN;3;2020-03-15 17:28:21
01141950426;SEROQUEL;3;2020-03-15 17:28:39
02542140427;ROCEFIN;5;2020-03-15 17:28:41
02006840421;ACIDO URSODESOSSICOLICO ARISTO;3;2020-03-15 17:28:43
00660470428;CARVEDILOLO PENSA;4;2020-03-15 17:28:53
01574740427;NALAPRES;2;2020-03-15 17:28:57
01148790429;ARIPIPRAZOLO SANDOZ GMBH;1;2020-03-15 17:29:00
00372590422;NITROGLICERINA EG;2;2020-03-15 17:29:04
01177630241;CLARITROMICINA ACCORD;4;2020-03-15 17:29:36
01168600425;TRAVOPROST SANDOZ;2;2020-03-15 17:29:42
01063290421;PREGABALIN AUROBINDO;5;2020-03-15 17:29:46
00176190429;IBUPROFENE ABC;3;2020-03-15 17:29:49
00170060420;ETORICOXIB ZENTIVA;4;2020-03-15 17:29:50
02263620425;ROSUVASTATINA MYLAN;3;2020-03-15 17:29:51
01148790429;TEICOPLANINA IBIGEN;5;2020-03-15 17:29:53
02298560422;KRUXAGON;3;2020-03-15 17:29:56
00458350428;QUINAZIL;2;2020-03-15 17:29:59
02809180421;GABAPENTIN ALMUS;5;2020-03-15 17:30:05
02490060429;FLUNISOLIDE EG;1;2020-03-15 17:30:14
01229130420;AMOXICILLINA E ACIDO CLAVULANICO SANDOZ;1;2020-03-15 17:30:21
00032630428;ALGOLIDER;5;2020-03-15 17:30:22
02286900424;SINVACOR;3;2020-03-15 17:30:24
02809570423;IRBETENS;3;2020-03-15 17:30:25
10166250968;MONOKET;3;2020-03-15 17:30:28
00838020428;ZEUSEFF;4;2020-03-15 17:30:34
00176320422;SERTRALINA MYLAN GENERICS;2;2020-03-15 17:30:36
02536680420;ROSASTIN;3;2020-03-15 17:30:45
02603280427;MESALAZINA DOROM;4;2020-03-15 17:30:46
01189020066;CEFTAZIDIMA PENSA;1;2020-03-15 17:30:59
02109130423;OXIS;1;2020-03-15 17:31:06
00063480420;ATENOLOLO ZENTIVA;4;2020-03-15 17:31:33
02364740429;MESALAZINA MYLAN GENERICS;2;2020-03-15 17:31:33
01165430420;PANTOPRAZOLO TEVA ITALIA;5;2020-03-15 17:31:37
01422920429;EBASTINA TEVA;3;2020-03-15 17:31:44
00005280425;CLORAZER;2;2020-03-15 17:31:47
01430880425;TUCLOR;4;2020-03-15 17:31:55
02536680420;CLETUS;5;2020-03-15 17:32:10
00035600428;EBASTINA ARISTO;1;2020-03-15 17:32:10
00156670424;CONDIUREN;5;2020-03-15 17:32:14
00128350428;IRBESARTAN E IDROCLOROTIAZIDE EG;4;2020-03-15 17:32:26
02583700428;TEMOZOLOMIDE SUN;1;2020-03-15 17:32:30
02542140427;BIMADOC;5;2020-03-15 17:32:32
01470350669;SILODOSINA EG;3;2020-03-15 17:32:40
01115500421;KRUSTAT;2;2020-03-15 17:32:40
02045340425;LEVOGENIX;4;2020-03-15 17:32:46
02490060429;ACICLOVIR PENSA;5;2020-03-15 17:32:49
00371300427;CEFIXIMA AUROBINDO;1;2020-03-15 17:32:52
00035600428;CIPRALEX;4;2020-03-15 17:33:00
01163790429;CONDIUREN;2;2020-03-15 17:33:06
02354850428;ATENOLOLO AHCL;2;2020-03-15 17:33:10
01525290423;LOSARTAN E IDROCLOROTIAZIDE DOC;3;2020-03-15 17:33:10
02174000428;BONVIVA;3;2020-03-15 17:33:11
02402620427;NORADOX;2;2020-03-15 17:33:13
00026370429;PRAVASTATINA SUN;3;2020-03-15 17:33:21
02206830420;LOSARTAN DOC GENERICI;5;2020-03-15 17:33:22
02671260426;AMLODIPINA EUROGENERICI;4;2020-03-15 17:33:25
00011270428;MYFORTIC;5;2020-03-15 17:33:39
00735730426;INIPANT;2;2020-03-15 17:33:51
02220640425;POSACONAZOLO MYLAN PHARMA;2;2020-03-15 17:34:19
00005280425;RIZATRIPTAN DOC;2;2020-03-15 17:34:27
01325090429;LISITENS;1;2020-03-15 17:34:44
01492540420;TELMISARTAN IDROCLOROTIAZIDE ZENTIVA;4;2020-03-15 17:34:52
02082790425;GLUSTIN;3;2020-03-15 17:35:08
02772230427;DEFEROXAMINA NORIDEM;2;2020-03-15 17:35:08
00474070422;ALENDROS;2;2020-03-15 17:35:09
00590320420;BASEMAR;1;2020-03-15 17:35:30
00093530426;FORADIL;3;2020-03-15 17:35:32
00155670425;EUTIROX;4;2020-03-15 17:35:34
02537820421;CIPROFLOXACINA SANDOZ;1;2020-03-15 17:35:34
02537240422;TRUSOPT;1;2020-03-15 17:35:39
02092440425;FLUCONAZOLO GERMED PHARMA;1;2020-03-15 17:35:39
01325090429;XAMIOL*;1;2020-03-15 17:35:50
03664141201;CELECOXIB TECNIGEN;1;2020-03-15 17:35:56
03664141201;METOPROLOLO ARISTO;1;2020-03-15 17:35:56
00160090429;ORFADIN;5;2020-03-15 17:36:04
01141950426;DUTASTERIDE EG;5;2020-03-15 17:36:06
00714980422;VALSARTAN MAXMIND;3;2020-03-15 17:36:15
00194530424;PROSTATIL;1;2020-03-15 17:36:17
01327770424;CANDESARTAN AUROBINDO;3;2020-03-15 17:36:21
02535540427;BETAMETASONE ZENTIVA;4;2020-03-15 17:36:24
02536700426;ZORIPOT*;3;2020-03-15 17:36:28
00592060420;DINOL;2;2020-03-15 17:36:37
01099500421;CALCIO CARBONATO;1;2020-03-15 17:36:52
02365710421;MIGLUSTAT ACCORD;2;2020-03-15 17:36:56
02513010427;VENLAFAXINA EG;1;2020-03-15 17:36:58
00045190428;COLCARDIOL;3;2020-03-15 17:37:08
01165430420;MONTELUKAST AUROBINDO;3;2020-03-15 17:37:10
02841830421;LISINOPRIL PENSA;5;2020-03-15 17:37:12
02052850423;FEBUXEN;4;2020-03-15 17:37:22
00162290423;DESAFLU;3;2020-03-15 17:37:22
00714980422;RAMIPRIL E IDROCLOROTIAZIDE SUN;4;2020-03-15 17:37:43
02420690428;ESOMEPRAZOLO SANDOZ;2;2020-03-15 17:37:55
02810370425;LATANOPROST SANDOZ;2;2020-03-15 17:37:56
02346020429;IRBESARTAN EG;5;2020-03-15 17:37:58
02082790425;NEODUPLAMOX;1;2020-03-15 17:38:19
00162290423;PERINDOPRIL E INDAPAMIDE TECNIGEN;1;2020-03-15 17:38:26
00128350428;ETORICOXIB DOC GENERICI;3;2020-03-15 17:38:26
02810370425;DIESAN;4;2020-03-15 17:38:54
02092440425;FEXOFENADINA SANOFI;4;2020-03-15 17:39:03
02613310420;PANTOPRAZOLO DOC;4;2020-03-15 17:39:21
01304610429;DONEPEZIL TEVA;4;2020-03-15 17:39:23
00886430420;EBASTINA MYLAN PHARMA;1;2020-03-15 17:39:31
01502950429;ALMOGRAN;2;2020-03-15 17:39:42
01360590424;FINASTERIDE PENSA;1;2020-03-15 17:39:49
00045360427;NIMESULENE;2;2020-03-15 17:39:49
01525290423;OLMESARTAN MEDOXOMIL E IDROCLOROTIAZIDE TEVA;5;2020-03-15 17:40:05
00373590421;LINEZOLID KABI;4;2020-03-15 17:40:16
02310740424;AMOXICILLINA ALTER;3;2020-03-15 17:40:17
00160090429;FLUNISOLIDE MYLAN GENERICS;1;2020-03-15 17:40:29
00446160426;TILEXIM;5;2020-03-15 17:40:43
02631650427;LEVOVENT;3;2020-03-15 17:40:55
01310900426;PERINDOPRIL E AMLODIPINA HCS;1;2020-03-15 17:41:04
00590320420;LOSEDIN;3;2020-03-15 17:41:14
02487090421;OLMESARTAN MEDOXOMIL E IDROCLOROTIAZIDE HCS;5;2020-03-15 17:41:15
02528570423;RIVASTIGMINA AUROBINDO;1;2020-03-15 17:41:18
02204580423;FLUOXETINA DOC  GENERICI;4;2020-03-15 17:41:22
02516810427;COVERSYL;5;2020-03-15 17:41:23
02421410420;MIRTAZAPINA KRKA;2;2020-03-15 17:41:29
02715770422;OLANZAPINA PENSA PHARMA;2;2020-03-15 17:41:48
00736750423;PRAVASTATINA SANDOZ GMBH;2;2020-03-15 17:41:52
01577000423;KRUDIPIN;3;2020-03-15 17:41:58
02528570423;SINVALIP;3;2020-03-15 17:42:14
02354140424;RATIPRED;3;2020-03-15 17:42:18
02671260426;MANIDIPINA TEVA;1;2020-03-15 17:42:23
02536700426;MINITRAN;4;2020-03-15 17:42:23
02813870421;GENAPROST;5;2020-03-15 17:42:38
02540740426;SIMVASTATINA SANDOZ;4;2020-03-15 17:43:05
00736750423;VOLTFAST;5;2020-03-15 17:43:09
00936410422;ACEDIUR;3;2020-03-15 17:43:25
00156300428;FELODIPINA SANDOZ;1;2020-03-15 17:43:55
01170410425;ZOLOFT;5;2020-03-15 17:43:56
01170410425;RALOXIFENE SANDOZ;3;2020-03-15 17:44:01
02354140424;METOCAL VITAMINA D3;4;2020-03-15 17:44:04
01591190424;AMOXICILLINA E ACIDO CLAVULANICO BIOPHARMA;4;2020-03-15 17:44:35
00097050421;ATROPINA SOLFATO;2;2020-03-15 17:44:38
02483570426;FLUOXETINA FIDIA;5;2020-03-15 17:44:57
02174000428;CITESINT;3;2020-03-15 17:44:59
02540740426;AZITROMICINA MYLAN;3;2020-03-15 17:45:03
01331160422;OLANZAPINA PENSA PHARMA;4;2020-03-15 17:45:03
01272100437;DOXAZOSINA MYLAN GENERICS;5;2020-03-15 17:45:11
01163790429;PERINDOPRIL INDAPAMIDE RATIOPHARM;4;2020-03-15 17:45:19
00681310421;GLIMEPIRIDE EG;2;2020-03-15 17:45:24
02206830420;COABESART;3;2020-03-15 17:45:33
02006840421;EXORTA;3;2020-03-15 17:45:42
02550040428;MIRACLIN;1;2020-03-15 17:45:50
00172980427;LANSOPRAZOLO DOC GENERICI;3;2020-03-15 17:46:06
00474070422;ROSUVASTATINA HCS;1;2020-03-15 17:46:08
00936580422;CLAVOMED;4;2020-03-15 17:46:14
00704740422;AMOSOL;5;2020-03-15 17:46:16
00332510429;ARIPIPRAZOLO EG;3;2020-03-15 17:46:18
00887830420;LISINOPRIL IDROCLOROTIAZIDE DOC GENERICI;2;2020-03-15 17:46:31
02355240421;AMISULPRIDE EG;2;2020-03-15 17:46:33
02077490429;ADENURIC;4;2020-03-15 17:46:36
02090370426;CELECOXIB TECNIGEN;3;2020-03-15 17:46:53
00167310424;IRBESARTAN SUN;5;2020-03-15 17:47:10
00179910427;GABEX;1;2020-03-15 17:47:11
02549300420;RAMIPRIL E IDROCLOROTIAZIDE KRKA;2;2020-03-15 17:47:17
02412410421;DYMAURIC;1;2020-03-15 17:47:30
01891390435;CEFTRIAXONE PIAM FARMACEUTICI;3;2020-03-15 17:47:44
02402820423;BRAMITOB;5;2020-03-15 17:47:58
00172980427;AXOBAT;2;2020-03-15 17:48:15
00066360421;MIRTAZAPINA MYLAN GENERICS ITALIA;4;2020-03-15 17:48:23
01422920429;FINASTERIDE DOC;5;2020-03-15 17:48:39
00045190428;LANSOPRAZOLO MYLAN GENERICS ITALIA;1;2020-03-15 17:49:02
02159410428;ISOSORBIDE MONONITRATO MYLAN GENERICS;1;2020-03-15 17:49:04
02450050410;MOXIFLOXACINA AUROBINDO;4;2020-03-15 17:49:17
01310900426;GLICLAZIDE TEVA;3;2020-03-15 17:49:19
02502470426;TERBINAFINA DOC GENERICI;1;2020-03-15 17:49:35
02808860429;DONEPEZIL ZENTIVA;2;2020-03-15 17:49:37
00176190429;ZUGLIMET;5;2020-03-15 17:49:40
01977970431;FLUORES;1;2020-03-15 17:49:44
02309280416;DIESAN;2;2020-03-15 17:49:49
01404240416;PRAVASTATINA MYLAN;1;2020-03-15 17:49:50
00387550429;PRASUGREL MYLAN;4;2020-03-15 17:50:01
00123220428;NAPROSYN;3;2020-03-15 17:50:01
